3.921242317388207166e-01 -3.437662698194543509e-02 4.436844060518293498e-01
-4.247633730338993274e-01 -4.104796418555028414e-01 -3.900558738167224371e-02
-1.396326753545912014e-01 3.777024483089841400e-01 -2.889648766337493124e-01
1.178920449229865081e-01 2.020223437887020204e-02 -7.816154541060182925e-02
-8.849942651362596724e-02 5.119461889348802565e-03 -4.069914596460955103e-02
1.428791982403073701e-01 4.183212426015962132e-02 3.146749338761225569e-03
