#Time E_0 E_1 E_2 E_3 E_4
81.0 -8.27640606 -8.18565476 -8.08484051 -8.00981950 -7.87631736
82.0 -8.28919574 -8.19905884 -8.09860863 -8.02310349 -7.89071903
83.0 -8.30186170 -8.21233719 -8.11223194 -8.03625895 -7.90495655
84.0 -8.31439445 -8.22548004 -8.12570050 -8.04927687 -7.91902056
85.0 -8.32678510 -8.23847826 -8.13900506 -8.06214890 -7.93290238
86.0 -8.33902539 -8.25132335 -8.15213708 -8.07486733 -7.94659404
87.0 -8.35110770 -8.26400747 -8.16508872 -8.08742509 -7.96008824
88.0 -8.36302503 -8.27652343 -8.17785281 -8.09981577 -7.97337839
89.0 -8.37477098 -8.28886465 -8.19042287 -8.11203359 -7.98645858
90.0 -8.38633976 -8.30102520 -8.20279310 -8.12407339 -7.99932357
91.0 -8.39772620 -8.31299974 -8.21495831 -8.13593061 -8.01196880
92.0 -8.40892567 -8.32478355 -8.22691398 -8.14760129 -8.02439035
93.0 -8.41993413 -8.33637249 -8.23865618 -8.15908207 -8.03658498
94.0 -8.43074807 -8.34776297 -8.25018157 -8.17037012 -8.04855011
95.0 -8.44136454 -8.35895196 -8.26148737 -8.18146317 -8.06028377
96.0 -8.45178105 -8.36993696 -8.27257135 -8.19235947 -8.07178470
97.0 -8.46199562 -8.38071595 -8.28343180 -8.20305777 -8.08305230
98.0 -8.47200675 -8.39128743 -8.29406750 -8.21355732 -8.09408669
99.0 -8.48181337 -8.40165035 -8.30447770 -8.22385785 -8.10488882
100.0 -8.49141484 -8.41180409 -8.31466210 -8.23395951 -8.11546052
101.0 -8.50081092 -8.42174846 -8.32462081 -8.24386292 -8.12580476
102.0 -8.51000175 -8.43148364 -8.33435434 -8.25356908 -8.13592594
103.0 -8.51898782 -8.44101021 -8.34386356 -8.26307940 -8.14583048
104.0 -8.52776996 -8.45032907 -8.35314969 -8.27239567 -8.15552783
105.0 -8.53634930 -8.45944145 -8.36221426 -8.28152004 -8.16503234
106.0 -8.54472727 -8.46834887 -8.37105908 -8.29045501 -8.17436675
107.0 -8.55290556 -8.47705315 -8.37968626 -8.29920340 -8.18356917
108.0 -8.56088612 -8.48555635 -8.38809813 -8.30776836 -8.19270668
109.0 -8.56867111 -8.49386077 -8.39629728 -8.31615335 -8.20189895
110.0 -8.57626291 -8.50196892 -8.40428647 -8.32436213 -8.21133816
111.0 -8.58366411 -8.50988351 -8.41206866 -8.33239874 -8.22122750
112.0 -8.59087743 -8.51760743 -8.41964698 -8.34026751 -8.23159197
113.0 -8.59790578 -8.52514372 -8.42702472 -8.34797301 -8.24223753
114.0 -8.60475220 -8.53249558 -8.43420528 -8.35552011 -8.25294266
115.0 -8.61141985 -8.53966631 -8.44119217 -8.36291390 -8.26356300
116.0 -8.61791199 -8.54665933 -8.44798902 -8.37015973 -8.27401968
117.0 -8.62423199 -8.55347815 -8.45459953 -8.37726318 -8.28427075
118.0 -8.63038328 -8.56012637 -8.46102747 -8.38423004 -8.29429344
119.0 -8.63636938 -8.56660765 -8.46727667 -8.39106633 -8.30407513
120.0 -8.64219386 -8.57292570 -8.47335100 -8.39777823 -8.31360872
121.0 -8.64786032 -8.57908427 -8.47925436 -8.40437211 -8.32289033
122.0 -8.65337241 -8.58508716 -8.48499068 -8.41085444 -8.33191797
123.0 -8.65873381 -8.59093816 -8.49056391 -8.41723181 -8.34069086
124.0 -8.66394820 -8.59664110 -8.49597799 -8.42351085 -8.34920903
125.0 -8.66901928 -8.60219981 -8.50123686 -8.42969816 -8.35747306
126.0 -8.67395074 -8.60761809 -8.50634445 -8.43580026 -8.36548401
127.0 -8.67874629 -8.61289976 -8.51130466 -8.44182351 -8.37324333
128.0 -8.68340958 -8.61804861 -8.51612139 -8.44777403 -8.38075287
129.0 -8.68794429 -8.62306838 -8.52079849 -8.45365759 -8.38801492
130.0 -8.69235404 -8.62796280 -8.52533977 -8.45947951 -8.39503224
131.0 -8.69664243 -8.63273557 -8.52974900 -8.46524460 -8.40180809
132.0 -8.70081304 -8.63739033 -8.53402992 -8.47095708 -8.40834633
133.0 -8.70486938 -8.64193067 -8.53818620 -8.47662051 -8.41465140
134.0 -8.70881496 -8.64636014 -8.54222147 -8.48223774 -8.42072836
135.0 -8.71265321 -8.65068225 -8.54613932 -8.48781095 -8.42658289
136.0 -8.71638753 -8.65490043 -8.54994325 -8.49334162 -8.43222123
137.0 -8.72002127 -8.65901805 -8.55363673 -8.49883060 -8.43765015
138.0 -8.72355772 -8.66303845 -8.55722316 -8.50427817 -8.44287688
139.0 -8.72700013 -8.66696487 -8.56070588 -8.50968414 -8.44790895
140.0 -8.73035169 -8.67080051 -8.56408816 -8.51504792 -8.45275418
141.0 -8.73361551 -8.67454847 -8.56737321 -8.52036864 -8.45742049
142.0 -8.73679467 -8.67821183 -8.57056420 -8.52564525 -8.46191586
143.0 -8.73989219 -8.68179355 -8.57366420 -8.53087660 -8.46624820
