#Time Kinetic_e Potential_e Total_e Norm
0.0 0.00000000 -7.59749123 -7.59749123 1.0
1.0 0.00007795 -7.59756862 -7.59749067 1.0
2.0 0.00031161 -7.59780171 -7.59749010 1.000000000000002
3.0 0.00070038 -7.59818992 -7.59748954 1.0000000000000029
4.0 0.00124325 -7.59873224 -7.59748899 1.0000000000000038
5.0 0.00193883 -7.59942727 -7.59748844 1.000000000000003
6.0 0.00278534 -7.60027325 -7.59748792 1.0000000000000013
7.0 0.00378060 -7.60126801 -7.59748741 1.0000000000000018
8.0 0.00492210 -7.60240901 -7.59748692 1.0000000000000018
9.0 0.00620696 -7.60369341 -7.59748645 1.000000000000001
10.0 0.00763198 -7.60511798 -7.59748600 1.000000000000001
11.0 0.00919359 -7.60667917 -7.59748558 0.9999999999999998
12.0 0.01088800 -7.60837318 -7.59748518 1.0000000000000022
13.0 0.01271109 -7.61019591 -7.59748482 1.0000000000000016
14.0 0.01465845 -7.61214293 -7.59748448 1.000000000000001
15.0 0.01672551 -7.61420968 -7.59748417 1.000000000000001
16.0 0.01890744 -7.61639134 -7.59748390 1.000000000000001
17.0 0.02119917 -7.61868283 -7.59748366 0.9999999999999999
18.0 0.02359560 -7.62107905 -7.59748344 1.0000000000000016
19.0 0.02609138 -7.62357465 -7.59748327 1.0000000000000013
20.0 0.02868101 -7.62616414 -7.59748313 1.0000000000000027
21.0 0.03135905 -7.62884207 -7.59748302 1.0000000000000024
22.0 0.03411989 -7.63160283 -7.59748294 1.0000000000000018
23.0 0.03695784 -7.63444074 -7.59748290 1.0000000000000022
24.0 0.03986730 -7.63735019 -7.59748288 1.0000000000000049
25.0 0.04284264 -7.64032554 -7.59748290 1.000000000000005
26.0 0.04587816 -7.64336112 -7.59748295 1.0000000000000033
27.0 0.04896834 -7.64645137 -7.59748303 1.0000000000000038
28.0 0.05210769 -7.64959082 -7.59748313 1.0000000000000033
29.0 0.05529069 -7.65277396 -7.59748326 1.0000000000000016
30.0 0.05851206 -7.65599547 -7.59748341 1.0000000000000016
31.0 0.06176663 -7.65925021 -7.59748358 1.0000000000000013
32.0 0.06504918 -7.66253296 -7.59748378 1.0000000000000029
33.0 0.06835482 -7.66583881 -7.59748399 0.9999999999999997
34.0 0.07167881 -7.66916303 -7.59748422 0.999999999999997
35.0 0.07501638 -7.67250084 -7.59748446 0.9999999999999969
36.0 0.07836311 -7.67584782 -7.59748471 0.9999999999999979
37.0 0.08171475 -7.67919972 -7.59748497 0.9999999999999977
38.0 0.08506706 -7.68255230 -7.59748524 0.9999999999999966
39.0 0.08841612 -7.68590164 -7.59748552 0.9999999999999986
40.0 0.09175823 -7.68924402 -7.59748579 0.9999999999999977
41.0 0.09508972 -7.69257580 -7.59748608 0.9999999999999973
42.0 0.09840716 -7.69589352 -7.59748636 0.9999999999999976
43.0 0.10170743 -7.69919406 -7.59748663 0.9999999999999976
44.0 0.10498739 -7.70247430 -7.59748691 0.9999999999999979
45.0 0.10824413 -7.70573131 -7.59748718 0.999999999999998
46.0 0.11147507 -7.70896251 -7.59748744 0.999999999999995
47.0 0.11467761 -7.71216531 -7.59748770 0.9999999999999941
48.0 0.11784932 -7.71533727 -7.59748795 0.9999999999999923
49.0 0.12098815 -7.71847634 -7.59748818 0.9999999999999912
50.0 0.12409199 -7.72158040 -7.59748841 0.9999999999999928
51.0 0.12715889 -7.72464751 -7.59748862 0.9999999999999948
52.0 0.13018723 -7.72767604 -7.59748881 0.999999999999993
53.0 0.13317538 -7.73066437 -7.59748900 0.9999999999999911
54.0 0.13612183 -7.73361100 -7.59748916 0.9999999999999903
55.0 0.13902535 -7.73651465 -7.59748931 0.9999999999999912
56.0 0.14188476 -7.73937419 -7.59748943 0.9999999999999912
57.0 0.14469893 -7.74218848 -7.59748955 0.9999999999999905
58.0 0.14746696 -7.74495659 -7.59748963 0.9999999999999907
59.0 0.15018813 -7.74767782 -7.59748970 0.9999999999999912
60.0 0.15286161 -7.75035135 -7.59748974 0.9999999999999915
61.0 0.15548685 -7.75297661 -7.59748976 0.999999999999991
62.0 0.15806351 -7.75555326 -7.59748975 0.9999999999999921
63.0 0.16059105 -7.75808077 -7.59748972 0.9999999999999915
64.0 0.16306923 -7.76055888 -7.59748965 0.9999999999999916
65.0 0.16549797 -7.76298754 -7.59748956 0.9999999999999915
66.0 0.16787703 -7.76536648 -7.59748945 0.9999999999999939
67.0 0.17020641 -7.76769571 -7.59748930 0.9999999999999938
68.0 0.17248624 -7.76997535 -7.59748912 0.9999999999999948
69.0 0.17471650 -7.77220541 -7.59748891 0.9999999999999944
70.0 0.17689738 -7.77438605 -7.59748867 0.999999999999996
71.0 0.17902914 -7.77651754 -7.59748840 0.9999999999999979
72.0 0.18111200 -7.77860011 -7.59748810 0.9999999999999958
73.0 0.18314625 -7.78063402 -7.59748777 0.999999999999995
74.0 0.18513227 -7.78261968 -7.59748741 0.9999999999999973
75.0 0.18707050 -7.78455751 -7.59748701 0.9999999999999956
76.0 0.18896125 -7.78644784 -7.59748659 0.9999999999999944
77.0 0.19080507 -7.78829120 -7.59748613 0.9999999999999934
78.0 0.19260250 -7.79008814 -7.59748564 0.9999999999999925
79.0 0.19435391 -7.79183904 -7.59748513 0.9999999999999922
80.0 0.19605994 -7.79354451 -7.59748458 0.999999999999992
81.0 0.19772117 -7.79520516 -7.59748400 0.999999999999991
82.0 0.19933802 -7.79682142 -7.59748339 0.9999999999999899
83.0 0.20091117 -7.79839392 -7.59748275 0.9999999999999919
84.0 0.20244121 -7.79992330 -7.59748209 0.9999999999999908
85.0 0.20392863 -7.80141003 -7.59748140 0.999999999999991
86.0 0.20537408 -7.80285476 -7.59748068 0.9999999999999898
87.0 0.20677820 -7.80425813 -7.59747993 0.9999999999999907
88.0 0.20814153 -7.80562069 -7.59747916 0.9999999999999908
89.0 0.20946472 -7.80694308 -7.59747836 0.9999999999999919
90.0 0.21074846 -7.80822598 -7.59747753 0.9999999999999921
91.0 0.21199335 -7.80947002 -7.59747668 0.9999999999999928
92.0 0.21320002 -7.81067581 -7.59747580 0.9999999999999921
93.0 0.21436921 -7.81184409 -7.59747488 0.9999999999999898
94.0 0.21550156 -7.81297552 -7.59747395 0.9999999999999921
95.0 0.21659768 -7.81407068 -7.59747300 0.9999999999999915
96.0 0.21765835 -7.81513036 -7.59747201 0.999999999999989
97.0 0.21868418 -7.81615518 -7.59747100 0.9999999999999885
98.0 0.21967579 -7.81714576 -7.59746997 0.9999999999999895
99.0 0.22063394 -7.81810285 -7.59746891 0.999999999999991
100.0 0.22155925 -7.81902708 -7.59746783 0.9999999999999916
101.0 0.22245233 -7.81991905 -7.59746672 0.9999999999999908
102.0 0.22331391 -7.82077950 -7.59746559 0.9999999999999911
103.0 0.22414462 -7.82160906 -7.59746444 0.9999999999999916
104.0 0.22494509 -7.82240836 -7.59746327 0.9999999999999913
105.0 0.22571600 -7.82317807 -7.59746207 0.99999999999999
106.0 0.22645800 -7.82391885 -7.59746086 0.9999999999999902
107.0 0.22717170 -7.82463132 -7.59745962 0.9999999999999911
108.0 0.22785773 -7.82531609 -7.59745836 0.9999999999999907
109.0 0.22851677 -7.82597385 -7.59745708 0.9999999999999911
110.0 0.22914934 -7.82660514 -7.59745579 0.9999999999999912
111.0 0.22975605 -7.82721053 -7.59745448 0.9999999999999911
112.0 0.23033750 -7.82779066 -7.59745315 0.9999999999999897
113.0 0.23089417 -7.82834599 -7.59745181 0.9999999999999895
114.0 0.23142659 -7.82887705 -7.59745046 0.9999999999999907
115.0 0.23193531 -7.82938440 -7.59744909 0.999999999999992
116.0 0.23242074 -7.82986846 -7.59744772 0.9999999999999909
117.0 0.23288338 -7.83032971 -7.59744633 0.999999999999991
118.0 0.23332370 -7.83076864 -7.59744493 0.999999999999991
119.0 0.23374211 -7.83118564 -7.59744353 0.9999999999999926
120.0 0.23413906 -7.83158118 -7.59744212 0.9999999999999927
121.0 0.23451499 -7.83195569 -7.59744070 0.9999999999999944
122.0 0.23487030 -7.83230958 -7.59743928 0.9999999999999944
123.0 0.23520540 -7.83264325 -7.59743785 0.9999999999999936
124.0 0.23552071 -7.83295712 -7.59743641 0.9999999999999928
125.0 0.23581663 -7.83325160 -7.59743497 0.9999999999999934
126.0 0.23609350 -7.83352703 -7.59743353 0.9999999999999939
127.0 0.23635175 -7.83378383 -7.59743208 0.9999999999999941
128.0 0.23659174 -7.83402238 -7.59743063 0.9999999999999933
129.0 0.23681378 -7.83424296 -7.59742918 0.9999999999999938
130.0 0.23701828 -7.83444601 -7.59742773 0.9999999999999944
131.0 0.23720558 -7.83463186 -7.59742628 0.9999999999999946
132.0 0.23737598 -7.83480081 -7.59742483 0.9999999999999956
133.0 0.23752989 -7.83495327 -7.59742338 0.9999999999999921
134.0 0.23766764 -7.83508956 -7.59742193 0.999999999999994
135.0 0.23778956 -7.83521003 -7.59742047 0.9999999999999948
136.0 0.23789604 -7.83531506 -7.59741902 0.9999999999999974
137.0 0.23798741 -7.83540498 -7.59741757 0.9999999999999991
138.0 0.23806403 -7.83548015 -7.59741612 1.0000000000000018
139.0 0.23812625 -7.83554092 -7.59741467 1.0000000000000022
140.0 0.23817443 -7.83558765 -7.59741322 1.0000000000000058
141.0 0.23820888 -7.83562065 -7.59741177 1.0000000000000064
142.0 0.23822991 -7.83564024 -7.59741033 1.0000000000000058
143.0 0.23823788 -7.83564677 -7.59740889 1.000000000000006
144.0 0.23823305 -7.83564051 -7.59740746 1.0000000000000038
145.0 0.23821571 -7.83562173 -7.59740602 1.0000000000000049
146.0 0.23818617 -7.83559077 -7.59740460 1.0000000000000042
147.0 0.23814466 -7.83554784 -7.59740318 1.0000000000000042
148.0 0.23809146 -7.83549322 -7.59740177 1.0000000000000033
149.0 0.23802683 -7.83542720 -7.59740036 1.0000000000000038
150.0 0.23795099 -7.83534995 -7.59739897 1.0000000000000036
151.0 0.23786419 -7.83526176 -7.59739758 1.0000000000000042
152.0 0.23776666 -7.83516286 -7.59739620 1.0000000000000044
153.0 0.23765861 -7.83505344 -7.59739483 1.0000000000000058
154.0 0.23754025 -7.83493372 -7.59739347 1.0000000000000044
155.0 0.23741178 -7.83480390 -7.59739212 1.0000000000000042
156.0 0.23727338 -7.83466416 -7.59739078 1.000000000000007
157.0 0.23712521 -7.83451467 -7.59738946 1.0000000000000084
158.0 0.23696746 -7.83435561 -7.59738815 1.0000000000000084
159.0 0.23680027 -7.83418712 -7.59738685 1.0000000000000078
