# Time Pop_0 Pop_1 Pop_2 Pop_3 Pop_4
0.0 0.000000 1.000000 0.000000 0.000000 0.000000
1.0 0.000000 1.000000 0.000000 0.000000 0.000000
2.0 0.000001 0.999999 0.000000 0.000000 0.000000
3.0 0.000003 0.999996 0.000001 0.000000 0.000000
4.0 0.000010 0.999986 0.000003 0.000000 0.000000
5.0 0.000025 0.999967 0.000006 0.000000 0.000000
6.0 0.000050 0.999934 0.000013 0.000000 0.000000
7.0 0.000091 0.999879 0.000024 0.000001 0.000000
8.0 0.000152 0.999799 0.000040 0.000001 0.000000
9.0 0.000237 0.999687 0.000062 0.000002 0.000000
10.0 0.000350 0.999537 0.000092 0.000002 0.000000
11.0 0.000495 0.999345 0.000130 0.000003 0.000000
12.0 0.000675 0.999105 0.000178 0.000004 0.000000
13.0 0.000893 0.998815 0.000235 0.000004 0.000000
14.0 0.001149 0.998472 0.000303 0.000005 0.000000
15.0 0.001445 0.998076 0.000381 0.000006 0.000000
16.0 0.001778 0.997627 0.000469 0.000007 0.000000
17.0 0.002147 0.997127 0.000567 0.000008 0.000000
18.0 0.002549 0.996580 0.000674 0.000010 0.000000
19.0 0.002979 0.995990 0.000789 0.000011 0.000000
20.0 0.003432 0.995364 0.000910 0.000012 0.000000
21.0 0.003902 0.994709 0.001036 0.000013 0.000000
22.0 0.004383 0.994031 0.001166 0.000014 0.000000
23.0 0.004867 0.993341 0.001296 0.000015 0.000000
24.0 0.005347 0.992646 0.001427 0.000015 0.000000
25.0 0.005817 0.991954 0.001555 0.000015 0.000000
26.0 0.006269 0.991273 0.001678 0.000014 0.000000
27.0 0.006697 0.990612 0.001796 0.000013 0.000000
28.0 0.007096 0.989977 0.001905 0.000011 0.000000
29.0 0.007461 0.989373 0.002005 0.000010 0.000000
30.0 0.007787 0.988806 0.002093 0.000008 0.000000
31.0 0.008073 0.988277 0.002170 0.000005 0.000000
32.0 0.008317 0.987788 0.002233 0.000004 0.000000
33.0 0.008517 0.987343 0.002283 0.000002 0.000000
34.0 0.008675 0.986938 0.002318 0.000001 0.000000
35.0 0.008791 0.986571 0.002339 0.000000 0.000000
36.0 0.008869 0.986241 0.002344 0.000000 0.000000
37.0 0.008911 0.985943 0.002336 0.000002 0.000000
38.0 0.008921 0.985669 0.002313 0.000005 0.000000
39.0 0.008904 0.985419 0.002277 0.000010 0.000000
40.0 0.008863 0.985183 0.002228 0.000018 0.000000
41.0 0.008805 0.984953 0.002168 0.000030 0.000000
42.0 0.008732 0.984725 0.002096 0.000046 0.000000
43.0 0.008650 0.984492 0.002016 0.000067 0.000000
44.0 0.008563 0.984243 0.001928 0.000094 0.000000
45.0 0.008474 0.983977 0.001833 0.000127 0.000000
46.0 0.008387 0.983688 0.001733 0.000168 0.000000
47.0 0.008303 0.983365 0.001629 0.000217 0.000000
48.0 0.008225 0.983010 0.001523 0.000275 0.000000
49.0 0.008153 0.982620 0.001416 0.000343 0.000000
50.0 0.008088 0.982185 0.001311 0.000421 0.000000
51.0 0.008029 0.981708 0.001207 0.000512 0.000000
52.0 0.007975 0.981187 0.001107 0.000616 0.000000
53.0 0.007924 0.980615 0.001011 0.000735 0.000000
54.0 0.007874 0.979994 0.000921 0.000872 0.000000
55.0 0.007823 0.979324 0.000837 0.001028 0.000000
56.0 0.007769 0.978600 0.000761 0.001204 0.000000
57.0 0.007709 0.977820 0.000692 0.001402 0.000000
58.0 0.007639 0.976991 0.000632 0.001624 0.000000
59.0 0.007559 0.976106 0.000579 0.001870 0.000000
60.0 0.007464 0.975163 0.000534 0.002142 0.000000
61.0 0.007354 0.974171 0.000497 0.002440 0.000000
62.0 0.007228 0.973122 0.000466 0.002765 0.000000
63.0 0.007083 0.972012 0.000442 0.003118 0.000000
64.0 0.006919 0.970848 0.000422 0.003499 0.000000
65.0 0.006737 0.969621 0.000407 0.003911 0.000000
66.0 0.006536 0.968323 0.000394 0.004354 0.000000
67.0 0.006318 0.966959 0.000383 0.004831 0.000000
68.0 0.006084 0.965518 0.000372 0.005344 0.000000
69.0 0.005835 0.963989 0.000361 0.005895 0.000000
70.0 0.005574 0.962374 0.000347 0.006484 0.000000
71.0 0.005302 0.960664 0.000331 0.007112 0.000000
72.0 0.005022 0.958850 0.000313 0.007776 0.000000
73.0 0.004737 0.956931 0.000294 0.008472 0.000000
74.0 0.004448 0.954906 0.000281 0.009194 0.000000
75.0 0.004160 0.952763 0.000283 0.009926 0.000000
76.0 0.003873 0.950502 0.000322 0.010644 0.000000
77.0 0.003591 0.948126 0.000441 0.011302 0.000000
