#Time Kinetic_e Potential_e Total_e Norm
0.0 0.00000000 -7.61648030 -7.61648030 1.0000000000000002
1.0 0.00008671 -7.61656138 -7.61647467 0.9999999999999983
2.0 0.00034665 -7.61680333 -7.61645668 0.999999999999998
3.0 0.00077921 -7.61720530 -7.61642609 0.9999999999999992
4.0 0.00138336 -7.61776588 -7.61638252 1.0
5.0 0.00215768 -7.61848327 -7.61632558 1.0000000000000013
6.0 0.00310038 -7.61935501 -7.61625462 1.0000000000000004
7.0 0.00420924 -7.62037826 -7.61616902 1.0000000000000022
8.0 0.00548173 -7.62154938 -7.61606765 1.0000000000000018
9.0 0.00691494 -7.62286454 -7.61594960 1.0000000000000004
10.0 0.00850564 -7.62431919 -7.61581355 0.9999999999999989
11.0 0.01025026 -7.62590869 -7.61565842 0.999999999999997
12.0 0.01214497 -7.62762786 -7.61548289 0.9999999999999953
13.0 0.01418565 -7.62947120 -7.61528554 0.9999999999999942
14.0 0.01636793 -7.63143268 -7.61506475 0.9999999999999936
15.0 0.01868726 -7.63350578 -7.61481852 0.999999999999994
16.0 0.02113888 -7.63568408 -7.61454520 0.9999999999999918
17.0 0.02371781 -7.63796042 -7.61424261 0.999999999999991
18.0 0.02641897 -7.64032826 -7.61390929 0.9999999999999919
19.0 0.02923716 -7.64278022 -7.61354306 0.9999999999999919
20.0 0.03216700 -7.64530908 -7.61314208 0.9999999999999926
21.0 0.03520316 -7.64790712 -7.61270396 0.9999999999999926
22.0 0.03834017 -7.65056664 -7.61222647 0.9999999999999906
23.0 0.04157251 -7.65327982 -7.61170732 0.9999999999999913
24.0 0.04489470 -7.65603898 -7.61114428 0.9999999999999917
25.0 0.04830121 -7.65883690 -7.61053569 0.9999999999999925
26.0 0.05178656 -7.66166558 -7.60987902 0.9999999999999925
27.0 0.05534531 -7.66451788 -7.60917257 0.9999999999999913
28.0 0.05897216 -7.66738562 -7.60841346 0.9999999999999881
29.0 0.06266174 -7.67026154 -7.60759980 0.99999999999999
30.0 0.06640888 -7.67313802 -7.60672914 0.9999999999999912
31.0 0.07020845 -7.67600825 -7.60579980 0.9999999999999923
32.0 0.07405540 -7.67886541 -7.60481001 0.9999999999999921
33.0 0.07794482 -7.68170259 -7.60375777 0.9999999999999921
34.0 0.08187194 -7.68451363 -7.60264169 0.9999999999999916
35.0 0.08583214 -7.68729147 -7.60145933 0.999999999999992
36.0 0.08982080 -7.69003035 -7.60020955 0.9999999999999926
37.0 0.09383364 -7.69272409 -7.59889045 0.9999999999999925
38.0 0.09786627 -7.69536765 -7.59750138 0.9999999999999919
39.0 0.10191456 -7.69795564 -7.59604108 0.9999999999999912
40.0 0.10597459 -7.70048336 -7.59450878 0.9999999999999933
41.0 0.11004245 -7.70294605 -7.59290360 0.9999999999999932
42.0 0.11411450 -7.70533881 -7.59122431 0.9999999999999933
43.0 0.11818722 -7.70765820 -7.58947098 0.9999999999999959
44.0 0.12225724 -7.70990000 -7.58764276 0.9999999999999957
45.0 0.12632124 -7.71206157 -7.58574032 0.9999999999999946
46.0 0.13037625 -7.71413976 -7.58376351 0.9999999999999948
47.0 0.13441921 -7.71613215 -7.58171294 0.999999999999995
48.0 0.13844728 -7.71803624 -7.57958896 0.9999999999999961
49.0 0.14245784 -7.71984973 -7.57739189 0.9999999999999969
50.0 0.14644821 -7.72157126 -7.57512306 0.9999999999999942
51.0 0.15041605 -7.72319883 -7.57278278 0.9999999999999947
