#Time E_0 E_1 E_2 E_3 E_4
81.0 -8.22954625 -8.13185168 -7.99326275 -7.83681348 -7.82422846
82.0 -8.23656198 -8.13709811 -8.00833256 -7.84246151 -7.82882764
83.0 -8.24343084 -8.14213822 -8.02313923 -7.84807636 -7.83326457
84.0 -8.25014962 -8.14698335 -8.03767082 -7.85365641 -7.83754151
85.0 -8.25671571 -8.15164813 -8.05191317 -7.85920076 -7.84166053
86.0 -8.26312712 -8.15615184 -8.06584843 -7.86470910 -7.84562357
87.0 -8.26938245 -8.16052083 -8.07945262 -7.87018172 -7.84943249
88.0 -8.27548088 -8.16479227 -8.09269172 -7.87561941 -7.85308915
89.0 -8.28142218 -8.16902059 -8.10551518 -7.88102342 -7.85659548
90.0 -8.28720670 -8.17328818 -8.11784515 -7.88639545 -7.85995354
91.0 -8.29283534 -8.17772224 -8.12955951 -7.89173765 -7.86316558
92.0 -8.29830953 -8.18251690 -8.14046971 -7.89705267 -7.86623415
93.0 -8.30363127 -8.18794508 -8.15030879 -7.90234375 -7.86916216
94.0 -8.30880307 -8.19431142 -8.15877841 -7.90761483 -7.87195308
95.0 -8.31382801 -8.20180208 -8.16569888 -7.91287075 -7.87461122
96.0 -8.31870973 -8.21034286 -8.17115104 -7.91811748 -7.87714248
97.0 -8.32345245 -8.21965692 -8.17541834 -7.92336245 -7.87955620
98.0 -8.32806111 -8.22943974 -8.17881180 -7.92861494 -7.88187214
99.0 -8.33254135 -8.23945747 -8.18157148 -7.93388655 -7.88415963
100.0 -8.33689976 -8.24955461 -8.18385859 -7.93919178 -7.88707389
101.0 -8.34114401 -8.25963193 -8.18577726 -7.94454858 -7.89391858
102.0 -8.34528318 -8.26962530 -8.18739539 -7.94997884 -7.90205070
103.0 -8.34932825 -8.27949120 -8.18875859 -7.95550861 -7.91010410
104.0 -8.35329271 -8.28919752 -8.18989870 -7.96116765 -7.91794074
105.0 -8.35719365 -8.29871735 -8.19083882 -7.96698800 -7.92550439
106.0 -8.36105321 -8.30802440 -8.19159645 -7.97300110 -7.93275337
107.0 -8.36490090 -8.31708880 -8.19218528 -7.97923367 -7.93965436
108.0 -8.36877685 -8.32587260 -8.19261644 -7.98570303 -7.94618465
109.0 -8.37273626 -8.33432448 -8.19289922 -7.99241347 -7.95233492
110.0 -8.37685445 -8.34237427 -8.19304159 -7.99935518 -7.95811010
111.0 -8.38122948 -8.34992978 -8.19305054 -8.00650611 -7.96352734
112.0 -8.38597557 -8.35688327 -8.19293232 -8.01383607 -7.96861195
113.0 -8.39119762 -8.36313666 -8.19269257 -8.02131123 -7.97339291
114.0 -8.39694956 -8.36864302 -8.19233652 -8.02889779 -7.97789921
115.0 -8.40320577 -8.37343510 -8.19186897 -8.03656442 -7.98215744
116.0 -8.40987472 -8.37761153 -8.19129446 -8.04428332 -7.98619078
117.0 -8.41684091 -8.38129486 -8.19061724 -8.05203057 -7.99001867
118.0 -8.42399928 -8.38459710 -8.18984136 -8.05978584 -7.99365716
119.0 -8.43126844 -8.38760641 -8.18897067 -8.06753200 -7.99711929
120.0 -8.43859020 -8.39038755 -8.18800891 -8.07525459 -8.00041563
121.0 -8.44592443 -8.39298700 -8.18695964 -8.08294137 -8.00355477
122.0 -8.45324383 -8.39543818 -8.18582639 -8.09058187 -8.00654376
123.0 -8.46052989 -8.39776542 -8.18461260 -8.09816706 -8.00938842
124.0 -8.46777006 -8.39998682 -8.18332176 -8.10568902 -8.01209364
125.0 -8.47495586 -8.40211614 -8.18195744 -8.11314061 -8.01466362
126.0 -8.48208156 -8.40416407 -8.18052353 -8.12051518 -8.01710203
127.0 -8.48914335 -8.40613909 -8.17902453 -8.12780604 -8.01941216
128.0 -8.49613874 -8.40804807 -8.17746629 -8.13500569 -8.02159702
129.0 -8.50306616 -8.40989662 -8.17585793 -8.14210380 -8.02365944
130.0 -8.50992467 -8.41168946 -8.17421742 -8.14908156 -8.02560213
131.0 -8.51671380 -8.41343053 -8.17259420 -8.15588903 -8.02742773
132.0 -8.52343337 -8.41512321 -8.17121458 -8.16229965 -8.02913889
133.0 -8.53008339 -8.41677039 -8.17198454 -8.16640748 -8.03073828
134.0 -8.53666401 -8.41837456 -8.17729660 -8.16582025 -8.03222870
135.0 -8.54317547 -8.41993788 -8.18357583 -8.16411335 -8.03361317
136.0 -8.54961802 -8.42146222 -8.18992585 -8.16218380 -8.03489523
137.0 -8.55599193 -8.42294923 -8.19622615 -8.16015291 -8.03607980
138.0 -8.56229747 -8.42440031 -8.20244524 -8.15805315 -8.03717673
139.0 -8.56853487 -8.42581671 -8.20857113 -8.15589761 -8.03822738
140.0 -8.57470434 -8.42719951 -8.21459819 -8.15369319 -8.03992918
141.0 -8.58080605 -8.42854965 -8.22052334 -8.15144430 -8.04359733
142.0 -8.58684012 -8.42986794 -8.22634483 -8.14915421 -8.04743811
143.0 -8.59280663 -8.43115509 -8.23206160 -8.14682557 -8.05123768
144.0 -8.59870564 -8.43241171 -8.23767305 -8.14446066 -8.05497765
145.0 -8.60453715 -8.43363832 -8.24317890 -8.14206157 -8.05865413
146.0 -8.61030112 -8.43483540 -8.24857911 -8.13963021 -8.06226614
147.0 -8.61599750 -8.43600333 -8.25387380 -8.13716841 -8.06581361
148.0 -8.62162618 -8.43714245 -8.25906329 -8.13467789 -8.06929681
149.0 -8.62718706 -8.43825306 -8.26414798 -8.13216034 -8.07271615
150.0 -8.63267999 -8.43933542 -8.26912841 -8.12961739 -8.07607215
151.0 -8.63810483 -8.44038975 -8.27400521 -8.12705064 -8.07936533
152.0 -8.64346140 -8.44141625 -8.27877910 -8.12446165 -8.08259624
153.0 -8.64874955 -8.44241510 -8.28345087 -8.12185200 -8.08576541
154.0 -8.65396908 -8.44338647 -8.28802139 -8.11922327 -8.08887332
155.0 -8.65911983 -8.44433050 -8.29249157 -8.11657713 -8.09192035
156.0 -8.66420161 -8.44524734 -8.29686238 -8.11391552 -8.09490658
157.0 -8.66921426 -8.44613713 -8.30113484 -8.11124120 -8.09783126
