#Time Kinetic_e Potential_e Total_e Norm
84.0 0.27005776 -7.84231309 -7.57225533 0.999999999999975
85.0 0.27293365 -7.84399115 -7.57105750 0.9999999999999732
86.0 0.27577133 -7.84562496 -7.56985364 0.9999999999999751
87.0 0.27857115 -7.84721548 -7.56864433 0.9999999999999746
88.0 0.28133345 -7.84876361 -7.56743016 0.999999999999973
89.0 0.28405847 -7.85027007 -7.56621160 0.9999999999999727
90.0 0.28674660 -7.85173564 -7.56498904 0.9999999999999746
91.0 0.28939817 -7.85316114 -7.56376298 0.999999999999973
92.0 0.29201352 -7.85454747 -7.56253396 0.9999999999999755
93.0 0.29459307 -7.85589559 -7.56130251 0.9999999999999748
94.0 0.29713710 -7.85720614 -7.56006904 0.999999999999977
95.0 0.29964587 -7.85847970 -7.55883383 0.999999999999977
96.0 0.30211976 -7.85971705 -7.55759729 0.9999999999999795
97.0 0.30455915 -7.86091905 -7.55635990 0.9999999999999815
98.0 0.30696448 -7.86208661 -7.55512214 0.9999999999999798
99.0 0.30933614 -7.86322051 -7.55388437 0.9999999999999779
100.0 0.31167449 -7.86432140 -7.55264691 0.9999999999999796
101.0 0.31397992 -7.86539001 -7.55141009 0.9999999999999808
102.0 0.31625277 -7.86642707 -7.55017430 0.9999999999999807
103.0 0.31849349 -7.86743344 -7.54893995 0.9999999999999821
104.0 0.32070240 -7.86840976 -7.54770736 0.9999999999999843
105.0 0.32287983 -7.86935659 -7.54647676 0.9999999999999855
106.0 0.32502624 -7.87027468 -7.54524844 0.9999999999999897
107.0 0.32714197 -7.87116471 -7.54402274 0.9999999999999927
108.0 0.32922747 -7.87202746 -7.54280000 0.9999999999999927
109.0 0.33128318 -7.87286363 -7.54158045 0.9999999999999929
110.0 0.33330941 -7.87367368 -7.54036428 0.9999999999999958
111.0 0.33530659 -7.87445825 -7.53915166 0.9999999999999946
112.0 0.33727517 -7.87521801 -7.53794284 0.9999999999999927
113.0 0.33921557 -7.87595365 -7.53673808 0.9999999999999927
114.0 0.34112826 -7.87666582 -7.53553756 0.9999999999999926
115.0 0.34301368 -7.87735511 -7.53434144 0.9999999999999936
116.0 0.34487230 -7.87802219 -7.53314989 0.9999999999999949
117.0 0.34670455 -7.87866768 -7.53196313 0.9999999999999927
118.0 0.34851089 -7.87929227 -7.53078138 0.9999999999999919
119.0 0.35029175 -7.87989656 -7.52960481 0.9999999999999947
120.0 0.35204742 -7.88048095 -7.52843353 0.9999999999999956
121.0 0.35377831 -7.88104595 -7.52726764 0.9999999999999962
122.0 0.35548479 -7.88159210 -7.52610731 0.9999999999999976
123.0 0.35716719 -7.88211989 -7.52495269 0.9999999999999994
124.0 0.35882600 -7.88262993 -7.52380393 0.9999999999999998
125.0 0.36046158 -7.88312271 -7.52266113 0.9999999999999979
126.0 0.36207433 -7.88359871 -7.52152438 0.9999999999999994
127.0 0.36366472 -7.88405851 -7.52039379 0.9999999999999949
128.0 0.36523314 -7.88450261 -7.51926947 0.9999999999999948
129.0 0.36678001 -7.88493148 -7.51815148 0.9999999999999916
130.0 0.36830572 -7.88534555 -7.51703983 0.9999999999999942
131.0 0.36981067 -7.88574523 -7.51593456 0.9999999999999978
132.0 0.37129528 -7.88613102 -7.51483574 0.9999999999999967
133.0 0.37275994 -7.88650341 -7.51374346 0.9999999999999973
134.0 0.37420506 -7.88686285 -7.51265779 0.9999999999999976
135.0 0.37563096 -7.88720967 -7.51157870 0.9999999999999976
136.0 0.37703793 -7.88754410 -7.51050616 0.9999999999999976
137.0 0.37842634 -7.88786652 -7.50944018 0.9999999999999961
138.0 0.37979647 -7.88817726 -7.50838080 0.9999999999999987
139.0 0.38114864 -7.88847668 -7.50732803 1.0000000000000016
140.0 0.38248324 -7.88876513 -7.50628189 1.0000000000000049
141.0 0.38380049 -7.88904282 -7.50524234 1.0000000000000102
142.0 0.38510077 -7.88931012 -7.50420935 1.0000000000000102
143.0 0.38638440 -7.88956737 -7.50318297 1.0000000000000089
144.0 0.38765167 -7.88981489 -7.50216322 1.0000000000000073
145.0 0.38890288 -7.89005298 -7.50115010 1.0000000000000067
146.0 0.39013825 -7.89028178 -7.50014354 1.0000000000000029
147.0 0.39135803 -7.89050152 -7.49914348 1.0000000000000038
148.0 0.39256250 -7.89071247 -7.49814997 1.0000000000000042
149.0 0.39375187 -7.89091491 -7.49716304 1.0000000000000036
150.0 0.39492643 -7.89110916 -7.49618272 1.0000000000000067
151.0 0.39608636 -7.89129535 -7.49520899 1.000000000000007
152.0 0.39723182 -7.89147364 -7.49424181 1.0000000000000087
153.0 0.39836310 -7.89164428 -7.49328119 1.000000000000007
154.0 0.39948029 -7.89180746 -7.49232717 1.0000000000000098
155.0 0.40058364 -7.89196343 -7.49137980 1.0000000000000084
156.0 0.40167332 -7.89211237 -7.49043905 1.0000000000000089
157.0 0.40274941 -7.89225427 -7.48950486 1.000000000000007
158.0 0.40381218 -7.89238938 -7.48857719 1.0000000000000082
159.0 0.40486181 -7.89251788 -7.48765608 1.0000000000000069
160.0 0.40589850 -7.89264006 -7.48674156 1.0000000000000078
161.0 0.40692256 -7.89275624 -7.48583368 1.00000000000001
162.0 0.40793414 -7.89286653 -7.48493239 1.0000000000000062
163.0 0.40893346 -7.89297108 -7.48403761 1.0000000000000056
164.0 0.40992076 -7.89307010 -7.48314934 1.0000000000000042
165.0 0.41089621 -7.89316376 -7.48226755 1.0000000000000036
166.0 0.41186006 -7.89325230 -7.48139225 1.0000000000000042
167.0 0.41281249 -7.89333588 -7.48052339 1.0000000000000044
168.0 0.41375369 -7.89341458 -7.47966089 1.0000000000000058
169.0 0.41468388 -7.89348856 -7.47880468 1.0000000000000053
170.0 0.41560322 -7.89355795 -7.47795474 1.0000000000000067
171.0 0.41651194 -7.89362297 -7.47711104 1.000000000000006
172.0 0.41741021 -7.89368376 -7.47627355 1.0000000000000058
173.0 0.41829816 -7.89374036 -7.47544220 1.000000000000004
174.0 0.41917597 -7.89379286 -7.47461688 1.0000000000000049
175.0 0.42004377 -7.89384127 -7.47379751 1.0000000000000047
176.0 0.42090170 -7.89388575 -7.47298405 1.0000000000000018
177.0 0.42174999 -7.89392647 -7.47217649 1.0000000000000042
178.0 0.42258871 -7.89396351 -7.47137480 1.000000000000007
179.0 0.42341806 -7.89399697 -7.47057891 1.0000000000000062
180.0 0.42423816 -7.89402692 -7.46978877 1.0000000000000053
181.0 0.42504910 -7.89405345 -7.46900435 1.0000000000000033
182.0 0.42585104 -7.89407672 -7.46822567 1.0000000000000042
183.0 0.42664406 -7.89409681 -7.46745275 1.0000000000000078
184.0 0.42742818 -7.89411373 -7.46668555 1.0000000000000053
185.0 0.42820347 -7.89412750 -7.46592403 1.0000000000000056
186.0 0.42896992 -7.89413807 -7.46516815 1.0000000000000073
187.0 0.42972755 -7.89414547 -7.46441792 1.0000000000000082
188.0 0.43047639 -7.89414975 -7.46367336 1.0000000000000082
189.0 0.43121646 -7.89415092 -7.46293446 1.000000000000007
190.0 0.43194773 -7.89414894 -7.46220121 1.0000000000000075
191.0 0.43267025 -7.89414383 -7.46147358 1.0000000000000069
192.0 0.43338402 -7.89413559 -7.46075156 1.000000000000004
193.0 0.43408910 -7.89412428 -7.46003518 1.000000000000006
194.0 0.43478557 -7.89411001 -7.45932445 1.0000000000000056
195.0 0.43547345 -7.89409282 -7.45861937 1.000000000000007
196.0 0.43615283 -7.89407276 -7.45791993 1.000000000000009
197.0 0.43682379 -7.89404990 -7.45722611 1.0000000000000073
198.0 0.43748636 -7.89402426 -7.45653790 1.0000000000000067
199.0 0.43814067 -7.89399593 -7.45585527 1.0000000000000084
200.0 0.43878678 -7.89396499 -7.45517821 1.0000000000000089
