# Time Pop_0 Pop_1 Pop_2 Pop_3 Pop_4
0.0 0.000000 1.000000 0.000000 0.000000 0.000000
1.0 0.000000 1.000000 0.000000 0.000000 0.000000
2.0 0.000001 0.999999 0.000000 0.000000 0.000000
3.0 0.000003 0.999996 0.000001 0.000000 0.000000
4.0 0.000010 0.999987 0.000002 0.000000 0.000000
5.0 0.000024 0.999970 0.000005 0.000000 0.000000
6.0 0.000049 0.999938 0.000010 0.000000 0.000000
7.0 0.000088 0.999888 0.000018 0.000001 0.000000
8.0 0.000147 0.999814 0.000030 0.000001 0.000000
9.0 0.000228 0.999710 0.000047 0.000002 0.000000
10.0 0.000337 0.999571 0.000069 0.000002 0.000000
11.0 0.000477 0.999393 0.000098 0.000003 0.000000
12.0 0.000650 0.999172 0.000134 0.000003 0.000000
13.0 0.000859 0.998904 0.000178 0.000004 0.000000
14.0 0.001104 0.998587 0.000229 0.000005 0.000000
15.0 0.001386 0.998223 0.000289 0.000006 0.000000
16.0 0.001703 0.997810 0.000356 0.000007 0.000000
17.0 0.002052 0.997351 0.000431 0.000008 0.000000
18.0 0.002431 0.996852 0.000512 0.000009 0.000000
19.0 0.002833 0.996316 0.000599 0.000010 0.000000
20.0 0.003254 0.995750 0.000692 0.000011 0.000000
21.0 0.003686 0.995162 0.000787 0.000011 0.000000
22.0 0.004123 0.994560 0.000885 0.000012 0.000000
23.0 0.004557 0.993951 0.000982 0.000012 0.000000
24.0 0.004980 0.993347 0.001078 0.000011 0.000000
25.0 0.005384 0.992755 0.001171 0.000010 0.000000
26.0 0.005762 0.992184 0.001259 0.000009 0.000000
27.0 0.006108 0.991642 0.001339 0.000007 0.000000
28.0 0.006414 0.991137 0.001410 0.000005 0.000000
29.0 0.006676 0.990674 0.001471 0.000003 0.000000
30.0 0.006889 0.990260 0.001520 0.000002 0.000000
31.0 0.007051 0.989897 0.001556 0.000000 0.000000
32.0 0.007159 0.989587 0.001578 0.000000 0.000000
33.0 0.007212 0.989333 0.001584 0.000001 0.000000
34.0 0.007212 0.989133 0.001576 0.000003 0.000000
35.0 0.007159 0.988982 0.001552 0.000008 0.000000
36.0 0.007057 0.988879 0.001513 0.000016 0.000000
37.0 0.006908 0.988818 0.001461 0.000028 0.000000
38.0 0.006718 0.988791 0.001396 0.000044 0.000000
39.0 0.006490 0.988791 0.001321 0.000067 0.000000
40.0 0.006229 0.988810 0.001237 0.000097 0.000000
41.0 0.005943 0.988836 0.001148 0.000136 0.000000
42.0 0.005635 0.988861 0.001056 0.000186 0.000000
43.0 0.005311 0.988874 0.000966 0.000248 0.000000
44.0 0.004976 0.988861 0.000882 0.000326 0.000000
45.0 0.004635 0.988815 0.000807 0.000419 0.000000
46.0 0.004293 0.988724 0.000746 0.000532 0.000000
47.0 0.003952 0.988575 0.000704 0.000665 0.000000
48.0 0.003616 0.988361 0.000685 0.000822 0.000000
49.0 0.003288 0.988072 0.000694 0.001004 0.000000
50.0 0.002969 0.987695 0.000735 0.001215 0.000000
51.0 0.002661 0.987225 0.000810 0.001457 0.000000
52.0 0.002365 0.986654 0.000923 0.001735 0.000000
53.0 0.002081 0.985973 0.001076 0.002051 0.000000
54.0 0.001811 0.985174 0.001270 0.002410 0.000000
55.0 0.001555 0.984254 0.001503 0.002816 0.000000
56.0 0.001313 0.983206 0.001775 0.003273 0.000000
57.0 0.001086 0.982025 0.002081 0.003785 0.000000
58.0 0.000876 0.980711 0.002417 0.004354 0.000000
59.0 0.000682 0.979261 0.002775 0.004984 0.000000
60.0 0.000508 0.977670 0.003149 0.005677 0.000000
61.0 0.000355 0.975943 0.003527 0.006433 0.000000
62.0 0.000226 0.974080 0.003900 0.007253 0.000000
63.0 0.000123 0.972075 0.004254 0.008136 0.000000
64.0 0.000050 0.969937 0.004577 0.009080 0.000000
65.0 0.000009 0.967665 0.004855 0.010082 0.000000
66.0 0.000005 0.965255 0.005074 0.011137 0.000000
67.0 0.000041 0.962713 0.005221 0.012238 0.000000
68.0 0.000119 0.960039 0.005283 0.013376 0.000000
69.0 0.000242 0.957230 0.005252 0.014539 0.000000
70.0 0.000413 0.954289 0.005117 0.015712 0.000000
71.0 0.000635 0.951217 0.004876 0.016873 0.000000
72.0 0.000906 0.948012 0.004528 0.017999 0.000000
73.0 0.001229 0.944678 0.004082 0.019059 0.000000
74.0 0.001603 0.941219 0.003550 0.020023 0.000000
75.0 0.002026 0.937637 0.002955 0.020856 0.000000
76.0 0.002496 0.933934 0.002328 0.021522 0.000000
77.0 0.003012 0.930121 0.001711 0.021990 0.000000
