#Time E_0 E_1 E_2 E_3 E_4
25.0 -7.76867620 -7.63590950 -7.50382021 -7.23899458 -7.17104126
26.0 -7.77211222 -7.63834784 -7.50569902 -7.24086755 -7.17279567
27.0 -7.77556750 -7.64079285 -7.50755277 -7.24280435 -7.17463299
28.0 -7.77903243 -7.64323844 -7.50937381 -7.24480484 -7.17655536
29.0 -7.78249773 -7.64567886 -7.51115470 -7.24686894 -7.17856498
30.0 -7.78595451 -7.64810867 -7.51288813 -7.24899659 -7.18066410
31.0 -7.78939434 -7.65052274 -7.51456700 -7.25118777 -7.18285502
32.0 -7.79280925 -7.65291628 -7.51618435 -7.25344248 -7.18514004
33.0 -7.79619184 -7.65528484 -7.51773342 -7.25576069 -7.18752146
34.0 -7.79953527 -7.65762432 -7.51920760 -7.25814235 -7.19000153
35.0 -7.80283332 -7.65993096 -7.52060047 -7.26058733 -7.19258243
36.0 -7.80608041 -7.66220135 -7.52190576 -7.26309544 -7.19526627
37.0 -7.80927161 -7.66443242 -7.52311737 -7.26566638 -7.19805502
38.0 -7.81240268 -7.66662147 -7.52422935 -7.26829973 -7.20095050
39.0 -7.81547002 -7.66876614 -7.52523591 -7.27099490 -7.20395437
40.0 -7.81847076 -7.67086442 -7.52613141 -7.27375114 -7.20706806
41.0 -7.82140267 -7.67291466 -7.52691039 -7.27656750 -7.21029280
42.0 -7.82426418 -7.67491555 -7.52756754 -7.27944283 -7.21362954
43.0 -7.82705436 -7.67686613 -7.52809773 -7.28237572 -7.21707899
44.0 -7.82977288 -7.67876579 -7.52849602 -7.28536454 -7.22064154
45.0 -7.83242002 -7.68061426 -7.52875768 -7.28840738 -7.22431727
46.0 -7.83499655 -7.68241162 -7.52887822 -7.29150208 -7.22810595
47.0 -7.83750377 -7.68415827 -7.52885341 -7.29464619 -7.23200699
48.0 -7.83994342 -7.68585493 -7.52867934 -7.29783699 -7.23601946
49.0 -7.84231764 -7.68750266 -7.52835242 -7.30107149 -7.24014209
50.0 -7.84462891 -7.68910278 -7.52786950 -7.30434641 -7.24437324
51.0 -7.84688002 -7.69065692 -7.52722786 -7.30765825 -7.24871094
52.0 -7.84907399 -7.69216698 -7.52642530 -7.31100321 -7.25315283
53.0 -7.85121402 -7.69363509 -7.52546023 -7.31437732 -7.25769624
54.0 -7.85330344 -7.69506360 -7.52433171 -7.31777636 -7.26233816
55.0 -7.85534568 -7.69645506 -7.52303957 -7.32119598 -7.26707525
56.0 -7.85734417 -7.69781216 -7.52158445 -7.32463167 -7.27190388
57.0 -7.85930236 -7.69913775 -7.51996794 -7.32807885 -7.27682012
58.0 -7.86122362 -7.70043476 -7.51819263 -7.33153286 -7.28181978
59.0 -7.86311123 -7.70170621 -7.51626225 -7.33498909 -7.28689842
60.0 -7.86496836 -7.70295511 -7.51418169 -7.33844297 -7.29205138
61.0 -7.86679803 -7.70418452 -7.51195719 -7.34189011 -7.29727381
62.0 -7.86860306 -7.70539745 -7.50959636 -7.34532631 -7.30256067
63.0 -7.87038610 -7.70659685 -7.50710830 -7.34874770 -7.30790678
64.0 -7.87214961 -7.70778560 -7.50450367 -7.35215081 -7.31330686
65.0 -7.87389580 -7.70896648 -7.50179478 -7.35553266 -7.31875549
66.0 -7.87562670 -7.71014214 -7.49899562 -7.35889091 -7.32424722
67.0 -7.87734410 -7.71131510 -7.49612194 -7.36222392 -7.32977653
68.0 -7.87904958 -7.71248771 -7.49319121 -7.36553086 -7.33533789
69.0 -7.88074452 -7.71366217 -7.49022264 -7.36881183 -7.34092577
70.0 -7.88243009 -7.71484052 -7.48723707 -7.37206789 -7.34653466
71.0 -7.88410727 -7.71602462 -7.48425686 -7.37530109 -7.35215910
72.0 -7.88577684 -7.71721615 -7.48130565 -7.37851443 -7.35779369
73.0 -7.88743943 -7.71841661 -7.47840810 -7.38171175 -7.36343312
74.0 -7.88909551 -7.71962734 -7.47558952 -7.38489746 -7.36907218
75.0 -7.89074537 -7.72084950 -7.47287536 -7.38807621 -7.37470575
76.0 -7.89238919 -7.72208409 -7.47029076 -7.39125238 -7.38032887
77.0 -7.89402702 -7.72333195 -7.46785998 -7.39442944 -7.38593671
78.0 -7.89565879 -7.72459375 -7.46560599 -7.39760912 -7.39152458
79.0 -7.89728433 -7.72587001 -7.46355018 -7.40079054 -7.39708796
80.0 -7.89890338 -7.72716114 -7.46171232 -7.40396906 -7.40262249
81.0 -7.90051558 -7.72846736 -7.46011099 -7.40812399 -7.40713518
82.0 -7.90212051 -7.72978881 -7.45876453 -7.41358845 -7.41027317
83.0 -7.90371768 -7.73112547 -7.45769250 -7.41901206 -7.41335961
84.0 -7.90530653 -7.73247721 -7.45691765 -7.42439118 -7.41636188
85.0 -7.90688646 -7.73384381 -7.45646791 -7.42972236 -7.41923699
86.0 -7.90845682 -7.73522493 -7.45637748 -7.43500233 -7.42193146
87.0 -7.91001692 -7.73662012 -7.45668534 -7.44022802 -7.42438402
88.0 -7.91156604 -7.73802886 -7.45742918 -7.44539655 -7.42653275
89.0 -7.91310342 -7.73945054 -7.45863453 -7.45050520 -7.42832706
90.0 -7.91462830 -7.74088447 -7.46030274 -7.45555146 -7.42974057
91.0 -7.91613987 -7.74232988 -7.46240523 -7.46053298 -7.43077757
92.0 -7.91763734 -7.74378596 -7.46544758 -7.46488848 -7.43146861
93.0 -7.91911988 -7.74525182 -7.47029329 -7.46768630 -7.43185860
94.0 -7.92058668 -7.74672653 -7.47506826 -7.47073214 -7.43199480
95.0 -7.92203691 -7.74820912 -7.47977083 -7.47396669 -7.43191935
96.0 -7.92346976 -7.74969856 -7.48439950 -7.47734069 -7.43166666
97.0 -7.92488440 -7.75119382 -7.48895292 -7.48081470 -7.43126372
98.0 -7.92628005 -7.75269382 -7.49342988 -7.48435767 -7.43073173
99.0 -7.92765591 -7.75419748 -7.49782933 -7.48794525 -7.43008817
100.0 -7.92901121 -7.75570367 -7.50215034 -7.49155825 -7.42934879
101.0 -7.93034518 -7.75721130 -7.50639213 -7.49518145 -7.42852991
102.0 -7.93165711 -7.75871923 -7.51055403 -7.49880265 -7.42765112
103.0 -7.93294627 -7.76022636 -7.51463552 -7.50241200 -7.42673938
104.0 -7.93421199 -7.76173157 -7.51863616 -7.50600145 -7.42583577
105.0 -7.93545361 -7.76323375 -7.52255565 -7.50956440 -7.42500763
106.0 -7.93667051 -7.76473182 -7.52639379 -7.51309539 -7.42436922
107.0 -7.93786209 -7.76622471 -7.53015048 -7.51658988 -7.42410790
108.0 -7.93902780 -7.76771135 -7.53382570 -7.52004409 -7.42447808
109.0 -7.94016710 -7.76919073 -7.53741955 -7.52345487 -7.42567816
110.0 -7.94127952 -7.77066182 -7.54093219 -7.52681960 -7.42767387
111.0 -7.94236458 -7.77212366 -7.54436389 -7.53013608 -7.43024020
112.0 -7.94342189 -7.77357530 -7.54771496 -7.53340253 -7.43314655
113.0 -7.94445104 -7.77501581 -7.55098582 -7.53661746 -7.43623628
114.0 -7.94545170 -7.77644432 -7.55417694 -7.53977966 -7.43941629
115.0 -7.94642356 -7.77785996 -7.55728884 -7.54288819 -7.44263216
116.0 -7.94736635 -7.77926191 -7.56032211 -7.54594231 -7.44585129
117.0 -7.94827983 -7.78064939 -7.56327741 -7.54894145 -7.44905336
118.0 -7.94916379 -7.78202164 -7.56615542 -7.55188523 -7.45222524
119.0 -7.95001806 -7.78337795 -7.56895690 -7.55477340 -7.45535813
120.0 -7.95084253 -7.78471764 -7.57168263 -7.55760585 -7.45844595
121.0 -7.95163707 -7.78604006 -7.57433343 -7.56038257 -7.46148441
122.0 -7.95240163 -7.78734458 -7.57691017 -7.56310366 -7.46447042
123.0 -7.95313616 -7.78863065 -7.57941373 -7.56576930 -7.46740175
124.0 -7.95384066 -7.78989770 -7.58184505 -7.56837976 -7.47027673
125.0 -7.95451514 -7.79114523 -7.58420508 -7.57093537 -7.47309417
126.0 -7.95515965 -7.79237276 -7.58649479 -7.57343653 -7.47585322
127.0 -7.95577427 -7.79357985 -7.58871518 -7.57588369 -7.47855327
128.0 -7.95635909 -7.79476607 -7.59086726 -7.57827734 -7.48119394
129.0 -7.95691424 -7.79593105 -7.59295206 -7.58061803 -7.48377499
130.0 -7.95743987 -7.79707443 -7.59497064 -7.58290634 -7.48629633
131.0 -7.95793613 -7.79819589 -7.59692404 -7.58514287 -7.48875801
132.0 -7.95840322 -7.79929513 -7.59881334 -7.58732826 -7.49116013
133.0 -7.95884134 -7.80037189 -7.60063961 -7.58946317 -7.49350290
134.0 -7.95925073 -7.80142593 -7.60240394 -7.59154827 -7.49578661
135.0 -7.95963161 -7.80245705 -7.60410741 -7.59358426 -7.49801160
136.0 -7.95998426 -7.80346504 -7.60575110 -7.59557185 -7.50017825
137.0 -7.96030895 -7.80444975 -7.60733612 -7.59751176 -7.50228703
138.0 -7.96060596 -7.80541105 -7.60886354 -7.59940471 -7.50433841
139.0 -7.96087559 -7.80634881 -7.61033447 -7.60125145 -7.50633294
140.0 -7.96111816 -7.80726296 -7.61174998 -7.60305270 -7.50827117
141.0 -7.96133400 -7.80815342 -7.61311117 -7.60480921 -7.51015371
142.0 -7.96152343 -7.80902014 -7.61441911 -7.60652172 -7.51198118
143.0 -7.96168680 -7.80986310 -7.61567487 -7.60819098 -7.51375424
144.0 -7.96182447 -7.81068228 -7.61687953 -7.60981772 -7.51547357
145.0 -7.96193680 -7.81147771 -7.61803414 -7.61140268 -7.51713986
146.0 -7.96202415 -7.81224940 -7.61913976 -7.61294660 -7.51875383
147.0 -7.96208690 -7.81299740 -7.62019744 -7.61445020 -7.52031621
148.0 -7.96212544 -7.81372178 -7.62120820 -7.61591420 -7.52182777
149.0 -7.96214014 -7.81442262 -7.62217308 -7.61733934 -7.52328926
150.0 -7.96213139 -7.81510000 -7.62309309 -7.61872630 -7.52470146
151.0 -7.96209960 -7.81575403 -7.62396924 -7.62007581 -7.52606516
152.0 -7.96204515 -7.81638483 -7.62480252 -7.62138855 -7.52738115
153.0 -7.96196844 -7.81699253 -7.62559391 -7.62266522 -7.52865023
154.0 -7.96186989 -7.81757728 -7.62634438 -7.62390649 -7.52987322
155.0 -7.96174988 -7.81813923 -7.62705490 -7.62511302 -7.53105093
156.0 -7.96160883 -7.81867855 -7.62772641 -7.62628550 -7.53218418
157.0 -7.96144714 -7.81919542 -7.62835983 -7.62742456 -7.53327379
158.0 -7.96126521 -7.81969001 -7.62895610 -7.62853084 -7.53432058
159.0 -7.96106345 -7.82016251 -7.62960499 -7.62951611 -7.53532537
160.0 -7.96084226 -7.82061314 -7.63064763 -7.63004077 -7.53628899
161.0 -7.96060205 -7.82104210 -7.63165937 -7.63053094 -7.53721226
162.0 -7.96034320 -7.82144960 -7.63264081 -7.63098750 -7.53809599
163.0 -7.96006614 -7.82183586 -7.63359256 -7.63141129 -7.53894101
164.0 -7.95977124 -7.82220111 -7.63451519 -7.63180315 -7.53974812
165.0 -7.95945890 -7.82254558 -7.63540928 -7.63216392 -7.54051813
166.0 -7.95912953 -7.82286950 -7.63627540 -7.63249439 -7.54125184
167.0 -7.95878350 -7.82317312 -7.63711411 -7.63279535 -7.54195005
168.0 -7.95842119 -7.82345668 -7.63792595 -7.63306761 -7.54261354
169.0 -7.95804301 -7.82372042 -7.63871147 -7.63331190 -7.54324310
170.0 -7.95764931 -7.82396459 -7.63947118 -7.63352900 -7.54383951
171.0 -7.95724048 -7.82418946 -7.64020561 -7.63371964 -7.54440352
172.0 -7.95681689 -7.82439526 -7.64091526 -7.63388454 -7.54493589
173.0 -7.95637890 -7.82458225 -7.64160065 -7.63402442 -7.54543738
174.0 -7.95592688 -7.82475070 -7.64226226 -7.63413996 -7.54590872
175.0 -7.95546119 -7.82490085 -7.64290057 -7.63423185 -7.54635064
176.0 -7.95498217 -7.82503297 -7.64351607 -7.63430076 -7.54676386
177.0 -7.95449019 -7.82514732 -7.64410920 -7.63434734 -7.54714909
178.0 -7.95398558 -7.82524416 -7.64468044 -7.63437224 -7.54750702
179.0 -7.95346868 -7.82532374 -7.64523022 -7.63437608 -7.54783835
180.0 -7.95293984 -7.82538632 -7.64575900 -7.63435948 -7.54814375
181.0 -7.95239939 -7.82543217 -7.64626720 -7.63432304 -7.54842388
182.0 -7.95184764 -7.82546154 -7.64675524 -7.63426734 -7.54867941
183.0 -7.95128493 -7.82547468 -7.64722355 -7.63419297 -7.54891097
184.0 -7.95071157 -7.82547187 -7.64767254 -7.63410049 -7.54911920
185.0 -7.95012788 -7.82545335 -7.64810259 -7.63399044 -7.54930472
186.0 -7.94953417 -7.82541938 -7.64851412 -7.63386338 -7.54946814
187.0 -7.94893074 -7.82537020 -7.64890750 -7.63371982 -7.54961006
188.0 -7.94831789 -7.82530609 -7.64928312 -7.63356028 -7.54973107
189.0 -7.94769591 -7.82522728 -7.64964135 -7.63338527 -7.54983175
190.0 -7.94706511 -7.82513403 -7.64998255 -7.63319529 -7.54991266
191.0 -7.94642576 -7.82502659 -7.65030709 -7.63299081 -7.54997436
192.0 -7.94577816 -7.82490520 -7.65061531 -7.63277230 -7.55001739
193.0 -7.94512257 -7.82477011 -7.65090758 -7.63254024 -7.55004229
194.0 -7.94445928 -7.82462156 -7.65118422 -7.63229506 -7.55004958
195.0 -7.94378856 -7.82445979 -7.65144557 -7.63203722 -7.55003977
196.0 -7.94311066 -7.82428506 -7.65169196 -7.63176714 -7.55001338
197.0 -7.94242586 -7.82409758 -7.65192372 -7.63148524 -7.54997088
198.0 -7.94173441 -7.82389761 -7.65214116 -7.63119193 -7.54991277
199.0 -7.94103656 -7.82368537 -7.65234458 -7.63088762 -7.54983951
200.0 -7.94033257 -7.82346110 -7.65253430 -7.63057270 -7.54975157
