#Time E_0 E_1 E_2 E_3 E_4
81.0 -8.31361330 -8.22466074 -8.12486135 -8.04846544 -7.91814464
82.0 -8.32707487 -8.23878229 -8.13931607 -8.06244996 -7.93322676
83.0 -8.34037910 -8.25274424 -8.15358873 -8.07627412 -7.94810695
84.0 -8.35351545 -8.26653576 -8.16766841 -8.08992809 -7.96277492
85.0 -8.36647416 -8.28014681 -8.18154502 -8.10340287 -7.97722124
86.0 -8.37924623 -8.29356816 -8.19520936 -8.11669025 -7.99143734
87.0 -8.39182342 -8.30679136 -8.20865306 -8.12978281 -8.00541554
88.0 -8.40419830 -8.31980879 -8.22186860 -8.14267395 -8.01914904
89.0 -8.41636415 -8.33261358 -8.23484930 -8.15535785 -8.03263195
90.0 -8.42831504 -8.34519965 -8.24758928 -8.16782947 -8.04585926
91.0 -8.44004575 -8.35756168 -8.26008344 -8.18008452 -8.05882688
92.0 -8.45155175 -8.36969507 -8.27232746 -8.19211947 -8.07153166
93.0 -8.46282925 -8.38159596 -8.28431776 -8.20393150 -8.08397145
94.0 -8.47387507 -8.39326117 -8.29605145 -8.21551851 -8.09614515
95.0 -8.48468672 -8.40468816 -8.30752634 -8.22687908 -8.10805287
96.0 -8.49526228 -8.41587507 -8.31874086 -8.23801244 -8.11969616
97.0 -8.50560043 -8.42682061 -8.32969408 -8.24891848 -8.13107840
98.0 -8.51570041 -8.43752408 -8.34038564 -8.25959772 -8.14220554
99.0 -8.52556201 -8.44798535 -8.35081572 -8.27005127 -8.15308746
100.0 -8.53518548 -8.45820479 -8.36098503 -8.28028084 -8.16374047
101.0 -8.54457158 -8.46818325 -8.37089478 -8.29028872 -8.17419259
102.0 -8.55372148 -8.47792207 -8.38054658 -8.30007774 -8.18449459
103.0 -8.56263679 -8.48742298 -8.38994252 -8.30965126 -8.19474356
104.0 -8.57131947 -8.49668812 -8.39908501 -8.31901319 -8.20512523
105.0 -8.57977186 -8.50571999 -8.40797685 -8.32816792 -8.21593127
106.0 -8.58799662 -8.51452144 -8.41662116 -8.33712038 -8.22737287
107.0 -8.59599668 -8.52309558 -8.42502134 -8.34587595 -8.23930418
108.0 -8.60377528 -8.53144586 -8.43318106 -8.35444054 -8.25140045
109.0 -8.61133589 -8.53957594 -8.44110423 -8.36282050 -8.26342840
110.0 -8.61868221 -8.54748973 -8.44879497 -8.37102268 -8.27526577
111.0 -8.62581813 -8.55519132 -8.45625760 -8.37905436 -8.28685158
112.0 -8.63274772 -8.56268499 -8.46349657 -8.38692325 -8.29815444
113.0 -8.63947520 -8.56997516 -8.47051649 -8.39463751 -8.30915740
114.0 -8.64600492 -8.57706640 -8.47732209 -8.40220562 -8.31985097
115.0 -8.65234137 -8.58396336 -8.48391818 -8.40963644 -8.33022975
116.0 -8.65848909 -8.59067082 -8.49030966 -8.41693905 -8.34029070
117.0 -8.66445274 -8.59719359 -8.49650150 -8.42412273 -8.35003225
118.0 -8.67023702 -8.60353657 -8.50249871 -8.43119681 -8.35945384
119.0 -8.67584670 -8.60970469 -8.50830631 -8.43817056 -8.36855573
120.0 -8.68128655 -8.61570291 -8.51392936 -8.44505298 -8.37733886
121.0 -8.68656141 -8.62153618 -8.51937293 -8.45185268 -8.38580495
122.0 -8.69167609 -8.62720947 -8.52464206 -8.45857765 -8.39395652
123.0 -8.69663540 -8.63272774 -8.52974178 -8.46523506 -8.40179703
124.0 -8.70144417 -8.63809590 -8.53467709 -8.47183112 -8.40933098
125.0 -8.70610718 -8.64331884 -8.53945296 -8.47837090 -8.41656400
126.0 -8.71062918 -8.64840141 -8.54407430 -8.48485830 -8.42350288
127.0 -8.71501491 -8.65334841 -8.54854598 -8.49129597 -8.43015556
128.0 -8.71926904 -8.65816456 -8.55287281 -8.49768541 -8.43653108
129.0 -8.72339621 -8.66285454 -8.55705954 -8.50402705 -8.44263941
130.0 -8.72740099 -8.66742294 -8.56111086 -8.51032039 -8.44849128
131.0 -8.73128790 -8.67187429 -8.56503137 -8.51656425 -8.45409798
132.0 -8.73506141 -8.67621301 -8.56882561 -8.52275690 -8.45947113
133.0 -8.73872588 -8.68044345 -8.57249804 -8.52889633 -8.46462246
134.0 -8.74228565 -8.68456988 -8.57605306 -8.53498040 -8.46956362
135.0 -8.74574496 -8.68859645 -8.57949497 -8.54100699 -8.47430598
136.0 -8.74910798 -8.69252722 -8.58282802 -8.54697415 -8.47886058
137.0 -8.75237880 -8.69636617 -8.58605639 -8.55288016 -8.48323791
138.0 -8.75556143 -8.70011716 -8.58918419 -8.55872356 -8.48744796
139.0 -8.75865982 -8.70378395 -8.59221548 -8.56450324 -8.49150011
140.0 -8.76167781 -8.70737020 -8.59515432 -8.57021836 -8.49540314
141.0 -8.76461919 -8.71087945 -8.59800474 -8.57586833 -8.49916521
142.0 -8.76748765 -8.71431516 -8.60077089 -8.58145275 -8.50279391
143.0 -8.77028680 -8.71768066 -8.60345713 -8.58697119 -8.50629625
144.0 -8.77302017 -8.72097918 -8.60606839 -8.59242289 -8.50967870
145.0 -8.77569123 -8.72421385 -8.60861098 -8.59780583 -8.51294721
146.0 -8.77830334 -8.72738767 -8.61109525 -8.60311413 -8.51610727
147.0 -8.78085980 -8.73050356 -8.61354648 -8.60832706 -8.51916389
148.0 -8.78336383 -8.73356432 -8.61607971 -8.61333421 -8.52212169
149.0 -8.78581857 -8.73657264 -8.61950119 -8.61733404 -8.52498488
150.0 -8.78822708 -8.73953112 -8.62423868 -8.61990350 -8.52775730
151.0 -8.79059235 -8.74244224 -8.62920077 -8.62213874 -8.53044248
152.0 -8.79291731 -8.74530838 -8.63416433 -8.62426760 -8.53304360
153.0 -8.79520479 -8.74813183 -8.63909563 -8.62632852 -8.53556354
154.0 -8.79745757 -8.75091476 -8.64398659 -8.62833422 -8.53800494
