#Time Kinetic_e Potential_e Total_e Norm
0.0 0.00000000 -7.61555314 -7.61555314 1.0
1.0 0.00007103 -7.61562375 -7.61555272 0.9999999999999987
2.0 0.00030611 -7.61585883 -7.61555272 0.9999999999999982
3.0 0.00070496 -7.61625768 -7.61555272 0.9999999999999988
4.0 0.00126643 -7.61681914 -7.61555272 1.0
5.0 0.00198888 -7.61754159 -7.61555272 0.999999999999999
6.0 0.00287024 -7.61842295 -7.61555271 0.9999999999999993
7.0 0.00390798 -7.61946068 -7.61555270 0.9999999999999997
8.0 0.00509913 -7.62065182 -7.61555270 0.9999999999999999
9.0 0.00644028 -7.62199296 -7.61555269 1.0000000000000002
10.0 0.00792765 -7.62348032 -7.61555267 1.0
11.0 0.00955711 -7.62510977 -7.61555265 1.0
12.0 0.01132418 -7.62687681 -7.61555263 1.000000000000001
13.0 0.01322404 -7.62877664 -7.61555260 1.0000000000000004
14.0 0.01525154 -7.63080410 -7.61555257 1.0000000000000007
15.0 0.01740121 -7.63295374 -7.61555253 1.0000000000000007
16.0 0.01966737 -7.63521986 -7.61555249 0.9999999999999996
17.0 0.02204413 -7.63759657 -7.61555244 0.9999999999999989
18.0 0.02452543 -7.64007782 -7.61555238 0.9999999999999987
19.0 0.02710507 -7.64265739 -7.61555231 0.9999999999999982
20.0 0.02977666 -7.64532890 -7.61555224 0.9999999999999994
21.0 0.03253370 -7.64808586 -7.61555216 0.9999999999999991
22.0 0.03536956 -7.65092163 -7.61555207 0.9999999999999992
23.0 0.03827760 -7.65382958 -7.61555198 1.0
24.0 0.04125117 -7.65680304 -7.61555187 1.0000000000000004
25.0 0.04428364 -7.65983540 -7.61555175 1.0
26.0 0.04736841 -7.66292003 -7.61555162 1.0000000000000009
27.0 0.05049885 -7.66605033 -7.61555148 1.0000000000000009
28.0 0.05366837 -7.66921970 -7.61555133 1.0000000000000009
29.0 0.05687048 -7.67242165 -7.61555117 0.9999999999999998
30.0 0.06009883 -7.67564983 -7.61555100 0.9999999999999993
31.0 0.06334722 -7.67889803 -7.61555081 1.0000000000000004
32.0 0.06660962 -7.68216022 -7.61555061 0.9999999999999993
33.0 0.06988013 -7.68543051 -7.61555039 1.0000000000000002
34.0 0.07315297 -7.68870313 -7.61555016 1.0000000000000004
35.0 0.07642253 -7.69197244 -7.61554991 1.000000000000001
36.0 0.07968336 -7.69523301 -7.61554965 1.000000000000002
37.0 0.08293025 -7.69847963 -7.61554938 1.0000000000000027
38.0 0.08615827 -7.70170735 -7.61554908 1.0000000000000018
39.0 0.08936269 -7.70491146 -7.61554877 1.0000000000000022
40.0 0.09253899 -7.70808743 -7.61554843 1.0000000000000022
41.0 0.09568285 -7.71123093 -7.61554808 1.0000000000000027
42.0 0.09879012 -7.71433784 -7.61554771 1.000000000000002
43.0 0.10185696 -7.71740428 -7.61554732 1.0000000000000029
44.0 0.10487974 -7.72042665 -7.61554691 1.000000000000003
45.0 0.10785512 -7.72340159 -7.61554647 1.000000000000003
46.0 0.11077999 -7.72632599 -7.61554601 1.0000000000000029
47.0 0.11365143 -7.72919695 -7.61554552 1.0000000000000027
48.0 0.11646676 -7.73201176 -7.61554501 1.000000000000003
49.0 0.11922344 -7.73476791 -7.61554447 1.0000000000000029
50.0 0.12191921 -7.73746312 -7.61554391 1.000000000000004
51.0 0.12455203 -7.74009535 -7.61554333 1.0000000000000047
52.0 0.12712009 -7.74266280 -7.61554271 1.0000000000000056
53.0 0.12962181 -7.74516387 -7.61554206 1.0000000000000056
54.0 0.13205575 -7.74759714 -7.61554139 1.0000000000000047
55.0 0.13442070 -7.74996138 -7.61554068 1.0000000000000047
56.0 0.13671560 -7.75225555 -7.61553995 1.0000000000000033
57.0 0.13893962 -7.75447880 -7.61553918 1.0000000000000027
58.0 0.14109208 -7.75663046 -7.61553838 1.0000000000000022
59.0 0.14317248 -7.75871003 -7.61553755 1.0000000000000018
60.0 0.14518045 -7.76071713 -7.61553668 1.0000000000000018
61.0 0.14711576 -7.76265154 -7.61553578 1.0000000000000029
62.0 0.14897832 -7.76451316 -7.61553485 1.0000000000000027
63.0 0.15076813 -7.76630201 -7.61553388 1.0000000000000036
64.0 0.15248537 -7.76801825 -7.61553288 1.0000000000000029
65.0 0.15413032 -7.76966217 -7.61553184 1.0000000000000029
66.0 0.15570338 -7.77123416 -7.61553077 1.0000000000000027
67.0 0.15720503 -7.77273470 -7.61552967 1.0000000000000024
68.0 0.15863582 -7.77416435 -7.61552853 1.0000000000000033
69.0 0.15999639 -7.77552374 -7.61552735 1.0000000000000029
70.0 0.16128745 -7.77681360 -7.61552615 1.0000000000000029
71.0 0.16250982 -7.77803472 -7.61552490 1.0000000000000029
72.0 0.16366435 -7.77918798 -7.61552362 1.000000000000002
73.0 0.16475200 -7.78027431 -7.61552231 1.000000000000002
74.0 0.16577374 -7.78129470 -7.61552096 1.0000000000000013
