#Time E_0 E_1 E_2 E_3 E_4
146.0 -7.68628971 -7.60751952 -7.46712693 -7.45450602 -7.16318981
147.0 -7.68540958 -7.60683238 -7.46650851 -7.45362848 -7.16157233
148.0 -7.68454991 -7.60616311 -7.46590982 -7.45276734 -7.15997614
149.0 -7.68371100 -7.60551208 -7.46533095 -7.45192336 -7.15840178
150.0 -7.68289312 -7.60487964 -7.46477198 -7.45109725 -7.15684976
151.0 -7.68209652 -7.60426613 -7.46423300 -7.45028965 -7.15532057
152.0 -7.68132141 -7.60367184 -7.46371409 -7.44950113 -7.15381465
153.0 -7.68056799 -7.60309704 -7.46321532 -7.44873225 -7.15233240
154.0 -7.67983645 -7.60254198 -7.46273678 -7.44798347 -7.15087423
155.0 -7.67912693 -7.60200689 -7.46227852 -7.44725524 -7.14944048
156.0 -7.67843957 -7.60149198 -7.46184062 -7.44654795 -7.14803148
157.0 -7.67777449 -7.60099742 -7.46142311 -7.44586194 -7.14664755
158.0 -7.67713178 -7.60052337 -7.46102604 -7.44519754 -7.14528894
159.0 -7.67651152 -7.60006998 -7.46064945 -7.44455502 -7.14395592
160.0 -7.67591378 -7.59963735 -7.46029336 -7.44393463 -7.14264872
161.0 -7.67533861 -7.59922560 -7.45995778 -7.44333656 -7.14136753
162.0 -7.67478603 -7.59883481 -7.45964273 -7.44276101 -7.14011254
163.0 -7.67425605 -7.59846504 -7.45934818 -7.44220814 -7.13888391
164.0 -7.67374869 -7.59811634 -7.45907414 -7.44167806 -7.13768179
165.0 -7.67326393 -7.59778875 -7.45882056 -7.44117088 -7.13650629
166.0 -7.67280174 -7.59748229 -7.45858743 -7.44068668 -7.13535752
167.0 -7.67236210 -7.59719696 -7.45837468 -7.44022552 -7.13423557
168.0 -7.67194494 -7.59693275 -7.45818227 -7.43978744 -7.13314050
169.0 -7.67155022 -7.59668964 -7.45801014 -7.43937246 -7.13207236
170.0 -7.67117786 -7.59646760 -7.45785820 -7.43898057 -7.13103120
171.0 -7.67082778 -7.59626657 -7.45772638 -7.43861176 -7.13001702
172.0 -7.67049989 -7.59608651 -7.45761459 -7.43826600 -7.12902985
173.0 -7.67019410 -7.59592734 -7.45752272 -7.43794324 -7.12806966
174.0 -7.66991029 -7.59578899 -7.45745067 -7.43764342 -7.12713645
175.0 -7.66964836 -7.59567136 -7.45739833 -7.43736647 -7.12623018
176.0 -7.66940817 -7.59557437 -7.45736556 -7.43711228 -7.12535080
177.0 -7.66918960 -7.59549789 -7.45735225 -7.43688078 -7.12449825
178.0 -7.66899251 -7.59544181 -7.45735824 -7.43667183 -7.12367247
179.0 -7.66881675 -7.59540602 -7.45738341 -7.43648533 -7.12287338
180.0 -7.66866217 -7.59539038 -7.45742760 -7.43632114 -7.12210089
181.0 -7.66852862 -7.59539474 -7.45749064 -7.43617912 -7.12135489
182.0 -7.66841593 -7.59541897 -7.45757239 -7.43605911 -7.12063528
183.0 -7.66832393 -7.59546291 -7.45767266 -7.43596096 -7.11994194
184.0 -7.66825244 -7.59552641 -7.45779130 -7.43588450 -7.11927474
185.0 -7.66820130 -7.59560928 -7.45792811 -7.43582956 -7.11863354
186.0 -7.66817031 -7.59571138 -7.45808292 -7.43579595 -7.11801821
187.0 -7.66815928 -7.59583250 -7.45825553 -7.43578348 -7.11742858
188.0 -7.66816802 -7.59597248 -7.45844576 -7.43579195 -7.11686450
189.0 -7.66819633 -7.59613113 -7.45865340 -7.43582117 -7.11632580
190.0 -7.66824400 -7.59630825 -7.45887825 -7.43587092 -7.11581231
191.0 -7.66831084 -7.59650364 -7.45912012 -7.43594100 -7.11532384
192.0 -7.66839664 -7.59671711 -7.45937878 -7.43603117 -7.11486022
193.0 -7.66850118 -7.59694844 -7.45965404 -7.43614123 -7.11442123
194.0 -7.66862424 -7.59719744 -7.45994567 -7.43627094 -7.11400670
195.0 -7.66876561 -7.59746389 -7.46025347 -7.43642007 -7.11361641
196.0 -7.66892506 -7.59774757 -7.46057720 -7.43658838 -7.11325016
197.0 -7.66910239 -7.59804827 -7.46091666 -7.43677564 -7.11290772
198.0 -7.66929734 -7.59836577 -7.46127161 -7.43698160 -7.11258889
199.0 -7.66950972 -7.59869983 -7.46164183 -7.43720602 -7.11229344
200.0 -7.66973927 -7.59905025 -7.46202710 -7.43744864 -7.11202114
