#Time E_0 E_1 E_2 E_3 E_4
44.0 -7.69339271 -7.48257881 -7.40156425 -7.12829110 -7.08431326
45.0 -7.68525010 -7.46957786 -7.39147121 -7.11926922 -7.07704869
46.0 -7.67654146 -7.45597471 -7.38065322 -7.10979907 -7.06938399
47.0 -7.66726812 -7.44180230 -7.36907592 -7.09988470 -7.06131875
48.0 -7.65743307 -7.42710069 -7.35670144 -7.08953123 -7.05285367
49.0 -7.64704086 -7.41191645 -7.34348904 -7.07874478 -7.04399045
50.0 -7.63609756 -7.39630113 -7.32939668 -7.06753235 -7.03473187
51.0 -7.62461071 -7.38030840 -7.31438372 -7.05590171 -7.02508170
52.0 -7.61258926 -7.36399018 -7.29841485 -7.04386126 -7.01504473
53.0 -7.60004343 -7.34739196 -7.28146456 -7.03141991 -7.00462667
54.0 -7.58698468 -7.33054867 -7.26352120 -7.01858685 -6.99383416
55.0 -7.57342557 -7.31348199 -7.24458949 -7.00537143 -6.98267465
56.0 -7.55937965 -7.29620013 -7.22469056 -6.99178291 -6.97115637
57.0 -7.54486135 -7.27869975 -7.20385992 -6.97783027 -6.95928824
58.0 -7.52988584 -7.26096942 -7.18214385 -6.96352196 -6.94707978
59.0 -7.51446896 -7.24299327 -7.15959560 -6.94886570 -6.93454107
60.0 -7.49862710 -7.22475425 -7.13627221 -6.93386815 -6.92168264
61.0 -7.48237713 -7.20623644 -7.11223232 -6.91853469 -6.90851546
62.0 -7.46573634 -7.18742643 -7.08753499 -6.90286899 -6.89505089
63.0 -7.44872245 -7.16831403 -7.06223947 -6.88687268 -6.88130067
64.0 -7.43135356 -7.14889250 -7.03640568 -6.87054479 -6.86727691
65.0 -7.41364822 -7.12915849 -7.01009522 -6.85388101 -6.85299216
66.0 -7.39562543 -7.10911185 -6.98337284 -6.83845936 -6.83687279
67.0 -7.37730470 -7.08875543 -6.95630838 -6.82369196 -6.81950600
68.0 -7.35870605 -7.06809484 -6.92897929 -6.80870387 -6.80175916
69.0 -7.33985004 -7.04713821 -6.90147366 -6.79350950 -6.78360118
70.0 -7.32075774 -7.02589601 -6.87389399 -6.77812375 -6.76498851
71.0 -7.30145068 -7.00438084 -6.84636125 -6.76256194 -6.74586228
72.0 -7.28195080 -6.98260728 -6.81901852 -6.74683983 -6.72614659
73.0 -7.26228039 -6.96059169 -6.79203189 -6.73097349 -6.70575087
74.0 -7.24246196 -6.93835215 -6.76558449 -6.71497928 -6.68458204
75.0 -7.22251823 -6.91590830 -6.73985898 -6.69887382 -6.66257493
76.0 -7.20247207 -6.89328131 -6.71500698 -6.68267390 -6.63975075
77.0 -7.18234643 -6.87049382 -6.69111502 -6.66639648 -6.61631269
78.0 -7.16216427 -6.84756984 -6.66818603 -6.65005860 -6.59277610
79.0 -7.14194848 -6.82453465 -6.64614953 -6.63367737 -6.56998573
80.0 -7.12172173 -6.80141459 -6.62489320 -6.61726977 -6.54856388
81.0 -7.10150625 -6.77823680 -6.60429634 -6.60085253 -6.52829587
82.0 -7.08132358 -6.75502883 -6.58444191 -6.58425159 -6.50862053
83.0 -7.06119426 -6.73181822 -6.56805347 -6.56467362 -6.48914479
84.0 -7.04113759 -6.70863202 -6.55170182 -6.54549916 -6.46965696
85.0 -7.02117142 -6.68549639 -6.53540045 -6.52668326 -6.45004232
86.0 -7.00131196 -6.66243620 -6.51916164 -6.50819462 -6.43023312
87.0 -6.98157377 -6.63947470 -6.50299637 -6.49001141 -6.41018546
88.0 -6.96196984 -6.61663332 -6.48691438 -6.47211792 -6.38986873
89.0 -6.94251165 -6.59393151 -6.47092423 -6.45450222 -6.36926072
90.0 -6.92320934 -6.57138658 -6.45503345 -6.43715451 -6.34834521
91.0 -6.90407201 -6.54901369 -6.43924871 -6.42006623 -6.32711077
92.0 -6.88510792 -6.52682592 -6.42357608 -6.40322961 -6.30555020
93.0 -6.86632493 -6.50483440 -6.40802128 -6.38663764 -6.28366043
94.0 -6.84773096 -6.48304869 -6.39259014 -6.37028426 -6.26144264
95.0 -6.82933448 -6.46147723 -6.37728896 -6.35416475 -6.23890274
96.0 -6.81114496 -6.44012778 -6.36212495 -6.33827608 -6.21605192
97.0 -6.79317320 -6.41900783 -6.34710645 -6.32261717 -6.19290709
98.0 -6.77543137 -6.39812472 -6.33224304 -6.30718893 -6.16949121
99.0 -6.75793271 -6.37748553 -6.31754530 -6.29199400 -6.14583323
100.0 -6.74069098 -6.35709670 -6.30302435 -6.27703624 -6.12196764
101.0 -6.72371979 -6.33696348 -6.28869130 -6.26232011 -6.09793379
102.0 -6.70703182 -6.31708945 -6.27455665 -6.24784997 -6.07377512
103.0 -6.69063817 -6.29747606 -6.26062968 -6.23362948 -6.04953856
104.0 -6.67454795 -6.27812248 -6.24691813 -6.21966109 -6.02527418
105.0 -6.65876793 -6.25902549 -6.23342789 -6.20594568 -6.00103522
106.0 -6.64330248 -6.24017973 -6.22016289 -6.19248230 -5.97687856
107.0 -6.62815351 -6.22157795 -6.20712508 -6.17926778 -5.95286546
108.0 -6.61332068 -6.20321179 -6.19431454 -6.16629650 -5.92906269
109.0 -6.59880183 -6.18507316 -6.18172985 -6.15355966 -5.90554399
110.0 -6.58459360 -6.16936858 -6.16715710 -6.14104382 -5.88239142
111.0 -6.57069235 -6.15722810 -6.14946813 -6.12872630 -5.85969612
112.0 -6.55709502 -6.14530631 -6.13203753 -6.11655975 -5.83755735
113.0 -6.54379991 -6.13360235 -6.11498607 -6.10441114 -5.81607888
114.0 -6.53080698 -6.12211690 -6.09880421 -6.09178236 -5.79536217
115.0 -6.51811781 -6.11085215 -6.08477526 -6.07738707 -5.77549715
116.0 -6.50573508 -6.09981137 -6.07277448 -6.06135070 -5.75655286
117.0 -6.49366192 -6.08899836 -6.06160678 -6.04487127 -5.73857086
118.0 -6.48190115 -6.07841680 -6.05086474 -6.02835993 -5.72156348
119.0 -6.47045477 -6.06806974 -6.04044008 -6.01192804 -5.70551691
120.0 -6.45932347 -6.05795920 -6.03029598 -5.99561379 -5.69039753
121.0 -6.44850636 -6.04808582 -6.02041627 -5.97943206 -5.67615903
122.0 -6.43800079 -6.03844873 -6.01079151 -5.96338769 -5.66274876
123.0 -6.42780244 -6.02904555 -6.00141447 -5.94747990 -5.65011248
124.0 -6.41790570 -6.01987275 -5.99227859 -5.93170447 -5.63819778
125.0 -6.40830444 -6.01092626 -5.98337780 -5.91605550 -5.62695632
126.0 -6.39899288 -6.00220232 -5.97470693 -5.90052710 -5.61634522
127.0 -6.38996637 -5.99369822 -5.96626222 -5.88511498 -5.60632773
128.0 -6.38122176 -5.98541265 -5.95804157 -5.86981737 -5.59687296
129.0 -6.37275720 -5.97734556 -5.95004429 -5.85463512 -5.58795502
130.0 -6.36457157 -5.96949765 -5.94227053 -5.83957099 -5.57955168
131.0 -6.35666368 -5.96186960 -5.93472054 -5.82462837 -5.57164306
132.0 -6.34903155 -5.95446140 -5.92739390 -5.80980996 -5.56421051
133.0 -6.34167195 -5.94727184 -5.92028909 -5.79511669 -5.55723584
134.0 -6.33458020 -5.94029830 -5.91340322 -5.78054702 -5.55070104
135.0 -6.32775035 -5.93353689 -5.90673220 -5.76609685 -5.54458835
136.0 -6.32117577 -5.92698298 -5.90027120 -5.75176034 -5.53888070
137.0 -6.31484993 -5.92063193 -5.89401547 -5.73753137 -5.53356233
138.0 -6.30876715 -5.91447992 -5.88796105 -5.72340524 -5.52861918
139.0 -6.30292294 -5.90852423 -5.88210512 -5.70937978 -5.52403900
140.0 -6.29731378 -5.90276315 -5.87644582 -5.69545527 -5.51981084
141.0 -6.29193652 -5.89719531 -5.87098169 -5.68163341 -5.51592440
142.0 -6.28678777 -5.89181910 -5.86571099 -5.66791584 -5.51236947
143.0 -6.28186348 -5.88663226 -5.86063137 -5.65430301 -5.50913563
144.0 -6.27715897 -5.88163178 -5.85573975 -5.64079376 -5.50621228
145.0 -6.27266910 -5.87681418 -5.85103260 -5.62738570 -5.50358889
146.0 -6.26838877 -5.87217592 -5.84650632 -5.61407615 -5.50125525
147.0 -6.26431323 -5.86771379 -5.84215768 -5.60086338 -5.49920162
148.0 -6.26043817 -5.86342501 -5.83798385 -5.58774713 -5.49741860
149.0 -6.25675941 -5.85930695 -5.83398213 -5.57472809 -5.49589677
150.0 -6.25327251 -5.85535664 -5.83014954 -5.56180675 -5.49462626
151.0 -6.24997263 -5.85157062 -5.82648257 -5.54898297 -5.49359636
152.0 -6.24685476 -5.84794516 -5.82297750 -5.53625772 -5.49279444
153.0 -6.24391414 -5.84447677 -5.81963082 -5.52363867 -5.49220198
154.0 -6.24114652 -5.84116247 -5.81643955 -5.51116147 -5.49177453
155.0 -6.23854801 -5.83799972 -5.81340110 -5.49909731 -5.49123422
156.0 -6.23611474 -5.83498597 -5.81051289 -5.49273295 -5.48528812
157.0 -6.23384243 -5.83211823 -5.80777189 -5.49255200 -5.47344518
158.0 -6.23172641 -5.82939288 -5.80517449 -5.49292537 -5.46132490
159.0 -6.22976181 -5.82680603 -5.80271681 -5.49354028 -5.44922899
160.0 -6.22794400 -5.82435396 -5.80039516 -5.49435075 -5.43719285
161.0 -6.22626878 -5.82203343 -5.79820631 -5.49533929 -5.42522533
162.0 -6.22473228 -5.81984162 -5.79614744 -5.49649504 -5.41333083
163.0 -6.22333072 -5.81777582 -5.79421581 -5.49780925 -5.40151260
164.0 -6.22206017 -5.81583311 -5.79240847 -5.49927416 -5.38977246
165.0 -6.22091656 -5.81401031 -5.79072225 -5.50088269 -5.37811040
166.0 -6.21989574 -5.81230404 -5.78915380 -5.50262836 -5.36652478
167.0 -6.21899364 -5.81071090 -5.78769973 -5.50450527 -5.35501288
168.0 -6.21820635 -5.80922765 -5.78635686 -5.50650788 -5.34357209
169.0 -6.21753024 -5.80785138 -5.78512227 -5.50863069 -5.33220131
170.0 -6.21696186 -5.80657950 -5.78399338 -5.51086794 -5.32090191
171.0 -6.21649777 -5.80540947 -5.78296762 -5.51321353 -5.30967681
172.0 -6.21613438 -5.80433850 -5.78204217 -5.51566153 -5.29852780
173.0 -6.21586799 -5.80336344 -5.78121391 -5.51820684 -5.28745344
174.0 -6.21569506 -5.80248110 -5.78047972 -5.52084529 -5.27644965
175.0 -6.21561231 -5.80168859 -5.77983677 -5.52357300 -5.26551297
176.0 -6.21561666 -5.80098342 -5.77928258 -5.52638559 -5.25464323
177.0 -6.21570500 -5.80036322 -5.77881477 -5.52927791 -5.24384319
178.0 -6.21587415 -5.79982547 -5.77843079 -5.53224487 -5.23311534
179.0 -6.21612097 -5.79936747 -5.77812798 -5.53528212 -5.22245957
180.0 -6.21644252 -5.79898662 -5.77790377 -5.53838618 -5.21187388
181.0 -6.21683601 -5.79868050 -5.77775580 -5.54155358 -5.20135717
182.0 -6.21729866 -5.79844686 -5.77768181 -5.54478018 -5.19091115
183.0 -6.21782754 -5.79828345 -5.77767952 -5.54806121 -5.18053975
184.0 -6.21841969 -5.79818789 -5.77774651 -5.55139189 -5.17024676
185.0 -6.21907228 -5.79815772 -5.77788036 -5.55476832 -5.16003344
186.0 -6.21978281 -5.79819061 -5.77807875 -5.55818774 -5.14989818
187.0 -6.22054896 -5.79828441 -5.77833963 -5.56164782 -5.13983911
188.0 -6.22136834 -5.79843710 -5.77866098 -5.56514539 -5.12985749
189.0 -6.22223833 -5.79864658 -5.77904067 -5.56867637 -5.11995721
190.0 -6.22315641 -5.79891066 -5.77947650 -5.57223713 -5.11014089
191.0 -6.22412043 -5.79922730 -5.77996649 -5.57582531 -5.10040806
192.0 -6.22512846 -5.79959467 -5.78050888 -5.57943906 -5.09075762
193.0 -6.22617850 -5.80001101 -5.78110190 -5.58307594 -5.08119052
194.0 -6.22726838 -5.80047445 -5.78174372 -5.58673297 -5.07170940
195.0 -6.22839599 -5.80098314 -5.78243247 -5.59040721 -5.06231700
196.0 -6.22955936 -5.80153531 -5.78316639 -5.59409613 -5.05301517
197.0 -6.23075672 -5.80212928 -5.78394385 -5.59779768 -5.04380495
198.0 -6.23198632 -5.80276348 -5.78476328 -5.60150983 -5.03468776
199.0 -6.23324622 -5.80343624 -5.78562300 -5.60522976 -5.02566718
200.0 -6.23453433 -5.80414577 -5.78652118 -5.60895433 -5.01674766
