#Time Kinetic_e Potential_e Total_e Norm
0.0 0.00000000 -7.59728645 -7.59728645 1.0000000000000002
1.0 0.00008511 -7.59736271 -7.59727761 0.9999999999999999
2.0 0.00034023 -7.59759104 -7.59725081 1.0000000000000007
3.0 0.00076477 -7.59796785 -7.59720308 1.0
4.0 0.00135772 -7.59848715 -7.59712943 1.0
5.0 0.00211768 -7.59914055 -7.59702286 1.0000000000000004
6.0 0.00304289 -7.59991732 -7.59687444 0.9999999999999997
7.0 0.00413116 -7.60080447 -7.59667330 0.9999999999999996
8.0 0.00538000 -7.60178673 -7.59640673 0.9999999999999998
9.0 0.00678651 -7.60284670 -7.59606019 1.0000000000000002
10.0 0.00834750 -7.60396491 -7.59561741 1.0000000000000002
11.0 0.01005945 -7.60511988 -7.59506043 1.0000000000000004
12.0 0.01191855 -7.60628830 -7.59436975 1.0000000000000002
13.0 0.01392070 -7.60744511 -7.59352440 0.9999999999999994
14.0 0.01606159 -7.60856370 -7.59250210 0.9999999999999994
15.0 0.01833666 -7.60961605 -7.59127939 1.0000000000000002
16.0 0.02074116 -7.61057297 -7.58983181 1.0000000000000009
17.0 0.02327019 -7.61140423 -7.58813404 1.000000000000001
18.0 0.02591869 -7.61207879 -7.58616010 1.0000000000000016
19.0 0.02868151 -7.61256507 -7.58388356 1.0000000000000027
20.0 0.03155340 -7.61283108 -7.58127769 1.000000000000003
21.0 0.03452908 -7.61284475 -7.57831568 1.0000000000000033
22.0 0.03760322 -7.61257409 -7.57497087 1.0000000000000027
23.0 0.04077053 -7.61198748 -7.57121695 1.0000000000000029
24.0 0.04402572 -7.61105387 -7.56702814 1.0000000000000033
25.0 0.04736359 -7.60974302 -7.56237942 1.0000000000000029
26.0 0.05077901 -7.60802569 -7.55724668 1.0000000000000033
27.0 0.05426695 -7.60587383 -7.55160688 1.0000000000000036
28.0 0.05782253 -7.60326069 -7.54543816 1.0000000000000033
29.0 0.06144100 -7.60016096 -7.53871995 1.000000000000002
30.0 0.06511780 -7.59655080 -7.53143300 1.0000000000000029
31.0 0.06884851 -7.59240793 -7.52355942 1.0000000000000033
32.0 0.07262889 -7.58771154 -7.51508265 1.0000000000000033
33.0 0.07645487 -7.58244226 -7.50598739 1.000000000000003
34.0 0.08032250 -7.57658205 -7.49625956 1.0000000000000027
35.0 0.08422797 -7.57011405 -7.48588607 1.000000000000002
36.0 0.08816759 -7.56302234 -7.47485475 1.000000000000001
37.0 0.09213769 -7.55529176 -7.46315407 1.0000000000000016
38.0 0.09613468 -7.54690771 -7.45077303 1.0000000000000024
39.0 0.10015495 -7.53785592 -7.43770096 1.0000000000000027
40.0 0.10419489 -7.52812242 -7.42392753 1.0000000000000027
41.0 0.10825084 -7.51769356 -7.40944272 1.0000000000000022
42.0 0.11231910 -7.50655613 -7.39423703 1.0000000000000038
43.0 0.11639592 -7.49469776 -7.37830184 1.000000000000004
44.0 0.12047755 -7.48210740 -7.36162985 1.0000000000000044
45.0 0.12456024 -7.46877595 -7.34421571 1.0000000000000047
46.0 0.12864034 -7.45469711 -7.32605678 1.000000000000004
47.0 0.13271435 -7.43986823 -7.30715389 1.0000000000000047
48.0 0.13677909 -7.42429131 -7.28751222 1.0000000000000044
49.0 0.14083181 -7.40797396 -7.26714215 1.0000000000000047
50.0 0.14487033 -7.39093036 -7.24606004 1.0000000000000042
51.0 0.14889322 -7.37318204 -7.22428883 1.0000000000000042
52.0 0.15289996 -7.35475844 -7.20185848 1.0000000000000036
53.0 0.15689108 -7.33569708 -7.17880600 1.0000000000000036
54.0 0.16086825 -7.31604328 -7.15517502 1.000000000000004
55.0 0.16483432 -7.29584925 -7.13101493 1.0000000000000044
56.0 0.16879325 -7.27517263 -7.10637938 1.000000000000005
57.0 0.17274997 -7.25407441 -7.08132445 1.0000000000000053
58.0 0.17671012 -7.23261647 -7.05590635 1.0000000000000049
59.0 0.18067967 -7.21085882 -7.03017916 1.0000000000000053
60.0 0.18466446 -7.18885703 -7.00419257 1.000000000000006
61.0 0.18866972 -7.16665984 -6.97799012 1.0000000000000056
62.0 0.19269953 -7.14430756 -6.95160803 1.0000000000000064
63.0 0.19675646 -7.12183126 -6.92507480 1.0000000000000067
64.0 0.20084124 -7.09925280 -6.89841156 1.0000000000000067
65.0 0.20495274 -7.07658580 -6.87163306 1.000000000000006
66.0 0.20908811 -7.05383719 -6.84474908 1.000000000000007
67.0 0.21324316 -7.03100897 -6.81776581 1.0000000000000073
68.0 0.21741291 -7.00809987 -6.79068696 1.0000000000000069
69.0 0.22159215 -6.98510629 -6.76351414 1.0000000000000069
70.0 0.22577595 -6.96202228 -6.73624633 1.000000000000006
71.0 0.22995992 -6.93883856 -6.70887864 1.000000000000005
72.0 0.23414017 -6.91554061 -6.68140044 1.0000000000000042
73.0 0.23831296 -6.89210667 -6.65379372 1.0000000000000027
74.0 0.24247412 -6.86850645 -6.62603233 1.0000000000000027
75.0 0.24661854 -6.84470138 -6.59808284 1.0000000000000027
76.0 0.25073984 -6.82064734 -6.56990750 1.000000000000003
77.0 0.25483072 -6.79630010 -6.54146939 1.0000000000000036
78.0 0.25888388 -6.77162305 -6.51273918 1.0000000000000029
79.0 0.26289376 -6.74659618 -6.48370242 1.000000000000003
80.0 0.26685855 -6.72122466 -6.45436611 1.0000000000000036
81.0 0.27078211 -6.69554541 -6.42476330 1.0000000000000038
82.0 0.27467523 -6.66963013 -6.39495490 1.0000000000000042
83.0 0.27855575 -6.64358462 -6.36502887 1.0000000000000042
84.0 0.28244740 -6.61754446 -6.33509706 1.0000000000000042
85.0 0.28637763 -6.59166819 -6.30529056 1.0000000000000047
86.0 0.29037515 -6.56612888 -6.27575373 1.0000000000000049
87.0 0.29446774 -6.54110470 -6.24663696 1.000000000000005
88.0 0.29868095 -6.51676834 -6.21808739 1.0000000000000044
89.0 0.30303762 -6.49327482 -6.19023720 1.0000000000000049
90.0 0.30755750 -6.47074743 -6.16318993 1.000000000000005
91.0 0.31225607 -6.44926236 -6.13700629 1.000000000000005
92.0 0.31714167 -6.42883397 -6.11169231 1.0000000000000049
93.0 0.32221102 -6.40940370 -6.08719268 1.0000000000000049
94.0 0.32744441 -6.39083549 -6.06339109 1.000000000000005
95.0 0.33280249 -6.37291999 -6.04011750 1.0000000000000047
96.0 0.33822709 -6.35538776 -6.01716067 1.0000000000000044
97.0 0.34364724 -6.33793036 -5.99428312 1.0000000000000047
98.0 0.34898960 -6.32022733 -5.97123773 1.0000000000000049
99.0 0.35419074 -6.30197741 -5.94778666 1.0000000000000053
100.0 0.35920745 -6.28293295 -5.92372550 1.0000000000000053
101.0 0.36402201 -6.26293537 -5.89891336 1.000000000000005
102.0 0.36864184 -6.24194746 -5.87330562 1.0000000000000053
103.0 0.37309504 -6.22007487 -5.84697982 1.0000000000000053
104.0 0.37742545 -6.19756789 -5.82014244 1.0000000000000058
105.0 0.38168947 -6.17479685 -5.79310738 1.000000000000005
106.0 0.38595510 -6.15220149 -5.76624640 1.0000000000000056
107.0 0.39030020 -6.13022358 -5.73992338 1.0000000000000049
108.0 0.39480646 -6.10923891 -5.71443245 1.000000000000005
109.0 0.39954690 -6.08950493 -5.68995803 1.0000000000000049
110.0 0.40456901 -6.07113345 -5.66656445 1.0000000000000049
111.0 0.40987922 -6.05408741 -5.64420818 1.0000000000000049
112.0 0.41543624 -6.03819331 -5.62275707 1.000000000000005
113.0 0.42115759 -6.02316142 -5.60200384 1.0000000000000049
114.0 0.42693834 -6.00861276 -5.58167443 1.0000000000000049
115.0 0.43267519 -5.99411992 -5.56144473 1.0000000000000047
116.0 0.43828675 -5.97926889 -5.54098214 1.0000000000000047
117.0 0.44372380 -5.96373896 -5.52001516 1.0000000000000047
118.0 0.44897000 -5.94738171 -5.49841172 1.0000000000000047
119.0 0.45403850 -5.93026961 -5.47623111 1.0000000000000044
120.0 0.45897049 -5.91268872 -5.45371823 1.0000000000000049
121.0 0.46383592 -5.89506973 -5.43123380 1.000000000000005
122.0 0.46873005 -5.87787686 -5.40914681 1.000000000000005
123.0 0.47375733 -5.86149096 -5.38773362 1.000000000000005
124.0 0.47900097 -5.84612114 -5.36712017 1.000000000000005
125.0 0.48448798 -5.83176329 -5.34727531 1.0000000000000049
126.0 0.49016805 -5.81820401 -5.32803596 1.0000000000000053
127.0 0.49592085 -5.80506018 -5.30913933 1.0000000000000053
128.0 0.50159249 -5.79184674 -5.29025425 1.0000000000000058
129.0 0.50704508 -5.77807047 -5.27102538 1.0000000000000049
130.0 0.51219790 -5.76334405 -5.25114615 1.000000000000005
131.0 0.51704688 -5.74750140 -5.23045452 1.0000000000000047
132.0 0.52166337 -5.73067983 -5.20901646 1.000000000000005
133.0 0.52617911 -5.71333155 -5.18715244 1.0000000000000047
134.0 0.53075859 -5.69613977 -5.16538118 1.000000000000005
135.0 0.53555499 -5.67984251 -5.14428752 1.000000000000005
136.0 0.54065495 -5.66500193 -5.12434697 1.0000000000000049
137.0 0.54603723 -5.65179104 -5.10575381 1.0000000000000049
138.0 0.55157725 -5.63988865 -5.08831140 1.0000000000000044
139.0 0.55710552 -5.62855597 -5.07145045 1.0000000000000047
