#Time Kinetic_e Potential_e Total_e Norm
0.0 0.00000000 -7.59749123 -7.59749123 1.0
1.0 0.00007606 -7.59756728 -7.59749123 0.9999999999999993
2.0 0.00030400 -7.59779523 -7.59749123 1.0
3.0 0.00068318 -7.59817441 -7.59749123 1.0000000000000016
4.0 0.00121250 -7.59870373 -7.59749123 1.0000000000000016
5.0 0.00189044 -7.59938167 -7.59749122 1.0000000000000009
6.0 0.00271508 -7.60020630 -7.59749122 1.000000000000001
7.0 0.00368406 -7.60117527 -7.59749122 1.0000000000000009
8.0 0.00479464 -7.60228585 -7.59749121 1.0000000000000009
9.0 0.00604372 -7.60353493 -7.59749120 1.0000000000000016
10.0 0.00742782 -7.60491901 -7.59749119 1.0000000000000022
11.0 0.00894310 -7.60643428 -7.59749118 1.0000000000000049
12.0 0.01058543 -7.60807660 -7.59749116 1.0000000000000038
13.0 0.01235037 -7.60984151 -7.59749114 1.000000000000001
14.0 0.01423317 -7.61172429 -7.59749112 1.0000000000000013
15.0 0.01622887 -7.61371996 -7.59749110 0.9999999999999992
16.0 0.01833226 -7.61582332 -7.59749107 1.0
17.0 0.02053792 -7.61802895 -7.59749104 0.999999999999999
18.0 0.02284029 -7.62033129 -7.59749100 0.9999999999999999
19.0 0.02523364 -7.62272460 -7.59749096 0.9999999999999996
20.0 0.02771211 -7.62520302 -7.59749091 1.0000000000000018
21.0 0.03026978 -7.62776064 -7.59749086 1.0000000000000029
22.0 0.03290064 -7.63039144 -7.59749080 1.0000000000000027
23.0 0.03559864 -7.63308937 -7.59749074 1.0000000000000042
24.0 0.03835771 -7.63584838 -7.59749066 1.0000000000000042
25.0 0.04117182 -7.63866241 -7.59749059 1.0000000000000044
26.0 0.04403493 -7.64152543 -7.59749050 1.0000000000000033
27.0 0.04694108 -7.64443148 -7.59749040 1.000000000000004
28.0 0.04988438 -7.64737468 -7.59749030 1.0000000000000044
29.0 0.05285902 -7.65034920 -7.59749019 1.0000000000000033
30.0 0.05585932 -7.65334938 -7.59749006 1.0000000000000042
31.0 0.05887974 -7.65636966 -7.59748992 1.000000000000004
32.0 0.06191485 -7.65940462 -7.59748977 1.0000000000000029
33.0 0.06495940 -7.66244901 -7.59748961 1.0000000000000018
34.0 0.06800833 -7.66549777 -7.59748943 1.000000000000002
35.0 0.07105671 -7.66854595 -7.59748924 1.0000000000000024
36.0 0.07409981 -7.67158885 -7.59748904 1.0000000000000053
37.0 0.07713312 -7.67462194 -7.59748881 1.000000000000006
38.0 0.08015230 -7.67764087 -7.59748858 1.0000000000000064
39.0 0.08315319 -7.68064151 -7.59748832 1.0000000000000053
40.0 0.08613189 -7.68361994 -7.59748805 1.000000000000003
41.0 0.08908465 -7.68657241 -7.59748776 1.0000000000000036
42.0 0.09200794 -7.68949539 -7.59748745 1.0000000000000027
43.0 0.09489847 -7.69238559 -7.59748712 1.0000000000000013
44.0 0.09775312 -7.69523988 -7.59748677 1.0000000000000009
45.0 0.10056896 -7.69805535 -7.59748640 1.0000000000000016
46.0 0.10334333 -7.70082933 -7.59748600 0.9999999999999987
47.0 0.10607370 -7.70355929 -7.59748559 0.9999999999999987
48.0 0.10875774 -7.70624290 -7.59748515 0.999999999999997
49.0 0.11139338 -7.70887807 -7.59748469 0.999999999999999
50.0 0.11397864 -7.71146286 -7.59748421 1.0000000000000004
51.0 0.11651178 -7.71399548 -7.59748370 0.9999999999999984
52.0 0.11899122 -7.71647439 -7.59748317 0.9999999999999986
53.0 0.12141554 -7.71889816 -7.59748262 0.9999999999999974
54.0 0.12378350 -7.72126553 -7.59748204 0.9999999999999973
55.0 0.12609400 -7.72357543 -7.59748143 0.9999999999999962
56.0 0.12834613 -7.72582693 -7.59748080 0.9999999999999958
57.0 0.13053909 -7.72801923 -7.59748014 0.9999999999999944
58.0 0.13267222 -7.73015167 -7.59747945 0.9999999999999946
59.0 0.13474505 -7.73222379 -7.59747874 0.9999999999999934
60.0 0.13675717 -7.73423517 -7.59747800 0.9999999999999946
