#Time E_0 E_1 E_2 E_3 E_4
126.0 -7.89529985 -7.71619702 -7.50286774 -7.48440466 -7.38671006
127.0 -7.89574617 -7.71686780 -7.50480916 -7.48634271 -7.38842762
128.0 -7.89618519 -7.71754167 -7.50670803 -7.48825119 -7.39019377
129.0 -7.89661675 -7.71821812 -7.50856501 -7.49013008 -7.39199187
130.0 -7.89704072 -7.71889664 -7.51038070 -7.49197943 -7.39380918
131.0 -7.89745697 -7.71957676 -7.51215576 -7.49379933 -7.39563591
132.0 -7.89786537 -7.72025800 -7.51389080 -7.49558989 -7.39746450
133.0 -7.89826582 -7.72093988 -7.51558647 -7.49735128 -7.39928906
134.0 -7.89865819 -7.72162196 -7.51724339 -7.49908369 -7.40110495
135.0 -7.89904239 -7.72230379 -7.51886218 -7.50078733 -7.40290852
136.0 -7.89941833 -7.72298493 -7.52044347 -7.50246243 -7.40469688
137.0 -7.89978593 -7.72366497 -7.52198787 -7.50410924 -7.40646769
138.0 -7.90014511 -7.72434349 -7.52349600 -7.50572803 -7.40821910
139.0 -7.90049581 -7.72502010 -7.52496847 -7.50731909 -7.40994962
140.0 -7.90083795 -7.72569442 -7.52640588 -7.50888270 -7.41165803
141.0 -7.90117150 -7.72636607 -7.52780883 -7.51041917 -7.41334338
142.0 -7.90149640 -7.72703469 -7.52917792 -7.51192881 -7.41500487
143.0 -7.90181262 -7.72769995 -7.53051373 -7.51341194 -7.41664190
144.0 -7.90212012 -7.72836150 -7.53181684 -7.51486887 -7.41825398
145.0 -7.90241888 -7.72901903 -7.53308783 -7.51629994 -7.41984072
146.0 -7.90270888 -7.72967223 -7.53432726 -7.51770546 -7.42140184
147.0 -7.90299010 -7.73032081 -7.53553570 -7.51908579 -7.42293714
148.0 -7.90326255 -7.73096447 -7.53671370 -7.52044123 -7.42444646
149.0 -7.90352623 -7.73160296 -7.53786181 -7.52177214 -7.42592973
150.0 -7.90378113 -7.73223601 -7.53898057 -7.52307883 -7.42738689
151.0 -7.90402727 -7.73286338 -7.54007051 -7.52436165 -7.42881797
152.0 -7.90426466 -7.73348483 -7.54113216 -7.52562092 -7.43022299
153.0 -7.90449334 -7.73410015 -7.54216603 -7.52685697 -7.43160202
154.0 -7.90471331 -7.73470912 -7.54317264 -7.52807012 -7.43295517
155.0 -7.90492462 -7.73531154 -7.54415249 -7.52926071 -7.43428256
156.0 -7.90512731 -7.73590723 -7.54510608 -7.53042906 -7.43558433
