#Time E_0 E_1 E_2 E_3 E_4
81.0 -8.27567152 -8.18488506 -8.08404942 -8.00905656 -7.87548946
82.0 -8.28848159 -8.19831029 -8.09784016 -8.02236175 -7.88991555
83.0 -8.30116834 -8.21161020 -8.11148647 -8.03553878 -7.90417779
84.0 -8.31372220 -8.22477496 -8.12497834 -8.04857856 -7.91826676
85.0 -8.32613421 -8.23779534 -8.13830644 -8.06147267 -7.93217371
86.0 -8.33839604 -8.25066279 -8.15146216 -8.07421332 -7.94589058
87.0 -8.35050001 -8.26336939 -8.16443756 -8.08679338 -7.95941002
88.0 -8.36243904 -8.27590788 -8.17722543 -8.09920639 -7.97272535
89.0 -8.37420668 -8.28827164 -8.18981923 -8.11144649 -7.98583061
90.0 -8.38579710 -8.30045465 -8.20221307 -8.12350848 -7.99872050
91.0 -8.39720505 -8.31245155 -8.21440174 -8.13538774 -8.01139040
92.0 -8.40842588 -8.32425756 -8.22638066 -8.14708029 -8.02383636
93.0 -8.41945550 -8.33586850 -8.23814585 -8.15858270 -8.03605509
94.0 -8.43029038 -8.34728074 -8.24969395 -8.16989214 -8.04804397
95.0 -8.44092750 -8.35849122 -8.26102213 -8.18100627 -8.05980098
96.0 -8.45136434 -8.36949738 -8.27212812 -8.19192332 -8.07132483
97.0 -8.46159891 -8.38029719 -8.28301017 -8.20264201 -8.08261487
98.0 -8.47162966 -8.39088911 -8.29366704 -8.21316156 -8.09367121
99.0 -8.48145551 -8.40127206 -8.30409796 -8.22348168 -8.10449473
100.0 -8.49107579 -8.41144541 -8.31430260 -8.23360250 -8.11508726
101.0 -8.50049024 -8.42140893 -8.32428105 -8.24352461 -8.12545170
102.0 -8.50969897 -8.43116280 -8.33403381 -8.25324900 -8.13559241
103.0 -8.51870249 -8.44070758 -8.34356173 -8.26277708 -8.14551576
104.0 -8.52750158 -8.45004416 -8.35286602 -8.27211063 -8.15523111
105.0 -8.53609739 -8.45917375 -8.36194820 -8.28125177 -8.16475263
106.0 -8.54449132 -8.46809788 -8.37081008 -8.29020301 -8.17410283
107.0 -8.55268506 -8.47681834 -8.37945374 -8.29896715 -8.18331935
108.0 -8.56068055 -8.48533721 -8.38788155 -8.30754737 -8.19246843
109.0 -8.56847998 -8.49365677 -8.39609607 -8.31594712 -8.20166844
110.0 -8.57608573 -8.50177957 -8.40410008 -8.32417016 -8.21111054
111.0 -8.58350037 -8.50970830 -8.41189656 -8.33222055 -8.22100033
112.0 -8.59072664 -8.51744585 -8.41948863 -8.34010262 -8.23136874
113.0 -8.59776745 -8.52499528 -8.42687957 -8.34782095 -8.24202408
114.0 -8.60462584 -8.53235979 -8.43407281 -8.35538042 -8.25274294
115.0 -8.61130498 -8.53954268 -8.44107186 -8.36278613 -8.26337886
116.0 -8.61780815 -8.54654738 -8.44788036 -8.37004344 -8.27385175
117.0 -8.62413870 -8.55337742 -8.45450201 -8.37715794 -8.28411905
118.0 -8.63030010 -8.56003640 -8.46094060 -8.38413546 -8.29415769
119.0 -8.63629588 -8.56652799 -8.46719997 -8.39098202 -8.30395489
120.0 -8.64212959 -8.57285592 -8.47328401 -8.39770383 -8.31350348
121.0 -8.64780488 -8.57902396 -8.47919663 -8.40430726 -8.32279951
122.0 -8.65332539 -8.58503589 -8.48494177 -8.41079883 -8.33184097
123.0 -8.65869481 -8.59089555 -8.49052339 -8.41718514 -8.34062709
124.0 -8.66391684 -8.59660676 -8.49594545 -8.42347284 -8.34915785
125.0 -8.66899519 -8.60217337 -8.50121189 -8.42966856 -8.35743386
126.0 -8.67393356 -8.60759919 -8.50632666 -8.43577884 -8.36545616
127.0 -8.67873567 -8.61288805 -8.51129369 -8.44181007 -8.37322619
128.0 -8.68340519 -8.61804375 -8.51611686 -8.44776838 -8.38074582
129.0 -8.68794581 -8.62307006 -8.52080005 -8.45365957 -8.38801734
130.0 -8.69236115 -8.62797071 -8.52534709 -8.45948899 -8.39504352
131.0 -8.69665485 -8.63274941 -8.52976176 -8.46526145 -8.40182764
132.0 -8.70083048 -8.63740982 -8.53404780 -8.47098120 -8.40837356
133.0 -8.70489158 -8.64195555 -8.53820892 -8.47665180 -8.41468575
134.0 -8.70884165 -8.64639015 -8.54224874 -8.48227612 -8.42076927
135.0 -8.71268415 -8.65071714 -8.54617087 -8.48785633 -8.42662984
136.0 -8.71642248 -8.65493997 -8.54997882 -8.49339391 -8.43227373
137.0 -8.72006001 -8.65906203 -8.55367607 -8.49888971 -8.43770772
138.0 -8.72360004 -8.66308664 -8.55726603 -8.50434400 -8.44293907
139.0 -8.72704582 -8.66701707 -8.56075204 -8.50975659 -8.44797536
140.0 -8.73040055 -8.67085652 -8.56413740 -8.51512686 -8.45282442
141.0 -8.73366737 -8.67460813 -8.56742534 -8.52045397 -8.45749422
142.0 -8.73684935 -8.67827495 -8.57061900 -8.52573683 -8.46199275
143.0 -8.73994954 -8.68185998 -8.57372150 -8.53097429 -8.46632796
144.0 -8.74297087 -8.68536614 -8.57673586 -8.53616518 -8.47050762
145.0 -8.74591627 -8.68879628 -8.57966507 -8.54130837 -8.47453932
146.0 -8.74878858 -8.69215319 -8.58251205 -8.54640284 -8.47843036
147.0 -8.75159058 -8.69543957 -8.58527966 -8.55144767 -8.48218774
148.0 -8.75432499 -8.69865807 -8.58797070 -8.55644214 -8.48581813
149.0 -8.75699448 -8.70181124 -8.59058795 -8.56138565 -8.48932784
150.0 -8.75960167 -8.70490158 -8.59313413 -8.56627781 -8.49272282
151.0 -8.76214909 -8.70793152 -8.59561195 -8.57111834 -8.49600870
152.0 -8.76463924 -8.71090342 -8.59802412 -8.57590711 -8.49919071
153.0 -8.76707455 -8.71381955 -8.60037336 -8.58064405 -8.50227379
154.0 -8.76945739 -8.71668213 -8.60266251 -8.58532909 -8.50526251
155.0 -8.77179009 -8.71949330 -8.60489462 -8.58996204 -8.50816117
156.0 -8.77407490 -8.72225514 -8.60707325 -8.59454227 -8.51097376
157.0 -8.77631404 -8.72496966 -8.60920309 -8.59906806 -8.51370399
158.0 -8.77850967 -8.72763880 -8.61129182 -8.60353476 -8.51635530
159.0 -8.78066387 -8.73026442 -8.61335663 -8.60792825 -8.51893092
160.0 -8.78277870 -8.73284835 -8.61545731 -8.61219180 -8.52143382
161.0 -8.78485617 -8.73539233 -8.61793556 -8.61598682 -8.52386675
162.0 -8.78689822 -8.73789804 -8.62154449 -8.61856327 -8.52623229
163.0 -8.78890675 -8.74036710 -8.62565048 -8.62055785 -8.52853280
164.0 -8.79088362 -8.74280108 -8.62981916 -8.62240799 -8.53077047
165.0 -8.79283063 -8.74520146 -8.63397830 -8.62418895 -8.53294733
166.0 -8.79474954 -8.74756969 -8.63811115 -8.62592048 -8.53506525
167.0 -8.79664207 -8.74990716 -8.64221260 -8.62761065 -8.53712594
168.0 -8.79850989 -8.75221519 -8.64628107 -8.62926397 -8.53913098
169.0 -8.80035462 -8.75449506 -8.65031633 -8.63088353 -8.54108182
170.0 -8.80217785 -8.75674796 -8.65431873 -8.63247179 -8.54297978
171.0 -8.80398112 -8.75897507 -8.65828894 -8.63403085 -8.54482606
172.0 -8.80576594 -8.76117751 -8.66222776 -8.63556264 -8.54662176
173.0 -8.80753376 -8.76335632 -8.66613605 -8.63706892 -8.54836786
174.0 -8.80928601 -8.76551252 -8.67001471 -8.63855138 -8.55006524
175.0 -8.81102407 -8.76764707 -8.67386465 -8.64001163 -8.55171472
176.0 -8.81274929 -8.76976089 -8.67768676 -8.64145124 -8.55331698
177.0 -8.81446298 -8.77185485 -8.68148192 -8.64287172 -8.55487266
178.0 -8.81616640 -8.77392978 -8.68525098 -8.64427452 -8.55638231
179.0 -8.81786079 -8.77598647 -8.68899477 -8.64566107 -8.55784639
180.0 -8.81954736 -8.77802565 -8.69271406 -8.64703276 -8.55926531
181.0 -8.82122725 -8.78004805 -8.69640961 -8.64839092 -8.56063941
182.0 -8.82290159 -8.78205432 -8.70008211 -8.64973688 -8.56196899
183.0 -8.82457148 -8.78404510 -8.70373225 -8.65107190 -8.56325427
184.0 -8.82623797 -8.78602099 -8.70736064 -8.65239721 -8.56449544
185.0 -8.82790207 -8.78798257 -8.71096786 -8.65371401 -8.56569264
186.0 -8.82956477 -8.78993038 -8.71455445 -8.65502346 -8.56684598
187.0 -8.83122702 -8.79186492 -8.71812090 -8.65632667 -8.56795552
188.0 -8.83288972 -8.79378669 -8.72166765 -8.65762471 -8.56902130
189.0 -8.83455376 -8.79569615 -8.72519510 -8.65891861 -8.57004334
190.0 -8.83621996 -8.79759375 -8.72870359 -8.66020936 -8.57102164
191.0 -8.83788914 -8.79947991 -8.73219343 -8.66149789 -8.57195617
192.0 -8.83956206 -8.80135505 -8.73566487 -8.66278510 -8.57284692
193.0 -8.84123944 -8.80321956 -8.73911812 -8.66407183 -8.57369383
194.0 -8.84292199 -8.80507382 -8.74255332 -8.66535888 -8.57449688
195.0 -8.84461036 -8.80691822 -8.74597057 -8.66664698 -8.57525602
196.0 -8.84630517 -8.80875312 -8.74936994 -8.66793683 -8.57597122
197.0 -8.84800701 -8.81057891 -8.75275141 -8.66922906 -8.57664246
198.0 -8.84971641 -8.81239594 -8.75611494 -8.67052427 -8.57726971
199.0 -8.85143389 -8.81420459 -8.75946041 -8.67182298 -8.57785298
200.0 -8.85315992 -8.81600524 -8.76278766 -8.67312567 -8.57839228
