#Time E_0 E_1 E_2 E_3 E_4
81.0 -7.76648921 -7.61884225 -7.37408370 -7.28530252 -7.24099758
82.0 -7.76445686 -7.61706201 -7.36831864 -7.28537983 -7.24270211
83.0 -7.76243373 -7.61530029 -7.36256717 -7.28542656 -7.24441838
84.0 -7.76042256 -7.61356002 -7.35684908 -7.28544068 -7.24614504
85.0 -7.75842589 -7.61184392 -7.35118631 -7.28541896 -7.24788068
86.0 -7.75644601 -7.61015450 -7.34560336 -7.28535639 -7.24962388
87.0 -7.75448499 -7.60849406 -7.34012805 -7.28524526 -7.25137317
88.0 -7.75254468 -7.60686469 -7.33479242 -7.28507403 -7.25312705
89.0 -7.75062673 -7.60526827 -7.32963422 -7.28482552 -7.25488401
90.0 -7.74873259 -7.60370648 -7.32469882 -7.28447457 -7.25664253
91.0 -7.74686350 -7.60218078 -7.32004168 -7.28398522 -7.25840107
92.0 -7.74502054 -7.60069245 -7.31573053 -7.28330791 -7.26015809
93.0 -7.74320464 -7.59924255 -7.31184513 -7.28237923 -7.26191208
94.0 -7.74141652 -7.59783200 -7.30847032 -7.28112828 -7.26366151
95.0 -7.73965680 -7.59646149 -7.30567779 -7.27949441 -7.26540487
96.0 -7.73792593 -7.59513157 -7.30349972 -7.27745305 -7.26714068
97.0 -7.73622425 -7.59384262 -7.30191170 -7.27503253 -7.26886747
98.0 -7.73455197 -7.59259487 -7.30084118 -7.27230552 -7.27058379
99.0 -7.73290919 -7.59138839 -7.30019470 -7.27228824 -7.26936174
100.0 -7.73129592 -7.59022311 -7.29988288 -7.27397943 -7.26628328
101.0 -7.72971206 -7.58909885 -7.29983236 -7.27565602 -7.26313307
102.0 -7.72815745 -7.58801529 -7.29998731 -7.27731668 -7.25995390
103.0 -7.72663182 -7.58697200 -7.30030654 -7.27896016 -7.25677197
104.0 -7.72513487 -7.58596846 -7.30075966 -7.28058522 -7.25360137
105.0 -7.72366621 -7.58500403 -7.30132396 -7.28219066 -7.25044784
106.0 -7.72222541 -7.58407800 -7.30198203 -7.28377534 -7.24731174
107.0 -7.72081200 -7.58318958 -7.30272017 -7.28533816 -7.24419013
108.0 -7.71942545 -7.58233791 -7.30352725 -7.28687805 -7.24107832
109.0 -7.71806520 -7.58152205 -7.30439401 -7.28839400 -7.23797098
110.0 -7.71673067 -7.58074103 -7.30531255 -7.28988506 -7.23486295
111.0 -7.71542123 -7.57999382 -7.30627599 -7.29135033 -7.23175002
112.0 -7.71413622 -7.57927932 -7.30727826 -7.29278895 -7.22862984
113.0 -7.71287496 -7.57859642 -7.30831393 -7.29420014 -7.22550328
114.0 -7.71163675 -7.57794398 -7.30937811 -7.29558318 -7.22237751
115.0 -7.71042087 -7.57732082 -7.31046637 -7.29693741 -7.21927335
116.0 -7.70922657 -7.57672573 -7.31157468 -7.29826223 -7.21624740
117.0 -7.70805310 -7.57615752 -7.31269932 -7.29955710 -7.21346810
118.0 -7.70689972 -7.57561496 -7.31383693 -7.30082153 -7.21144893
119.0 -7.70576566 -7.57509683 -7.31498438 -7.30205511 -7.21094157
120.0 -7.70465021 -7.57460192 -7.31613881 -7.30325744 -7.21158341
121.0 -7.70355263 -7.57412903 -7.31729759 -7.30442821 -7.21265537
122.0 -7.70247222 -7.57367696 -7.31845826 -7.30556712 -7.21387395
123.0 -7.70140829 -7.57324454 -7.31961859 -7.30667395 -7.21514431
124.0 -7.70036020 -7.57283061 -7.32077650 -7.30774850 -7.21642893
125.0 -7.69932730 -7.57243404 -7.32193008 -7.30879065 -7.21771018
126.0 -7.69830897 -7.57205372 -7.32307759 -7.30980032 -7.21897860
127.0 -7.69730460 -7.57168856 -7.32421745 -7.31077749 -7.22022857
128.0 -7.69631361 -7.57133752 -7.32534820 -7.31172219 -7.22145648
129.0 -7.69533543 -7.57099957 -7.32646855 -7.31263454 -7.22265990
130.0 -7.69436949 -7.57067371 -7.32757735 -7.31351468 -7.22383711
131.0 -7.69341526 -7.57035898 -7.32867354 -7.31436283 -7.22498688
132.0 -7.69247221 -7.57005445 -7.32975622 -7.31517924 -7.22610831
133.0 -7.69153988 -7.56975925 -7.33082455 -7.31596421 -7.22720073
134.0 -7.69061779 -7.56947253 -7.33187779 -7.31671807 -7.22826369
135.0 -7.68970554 -7.56919349 -7.33291530 -7.31744119 -7.22929685
136.0 -7.68880276 -7.56892138 -7.33393649 -7.31813398 -7.23030000
137.0 -7.68790913 -7.56865548 -7.33494084 -7.31879685 -7.23127302
138.0 -7.68702435 -7.56839511 -7.33592791 -7.31943029 -7.23221589
139.0 -7.68614820 -7.56813966 -7.33689730 -7.32003480 -7.23312866
140.0 -7.68528046 -7.56788855 -7.33784870 -7.32061092 -7.23401147
141.0 -7.68442096 -7.56764122 -7.33878185 -7.32115922 -7.23486452
142.0 -7.68356955 -7.56739718 -7.33969658 -7.32168033 -7.23568810
143.0 -7.68272610 -7.56715597 -7.34059276 -7.32217487 -7.23648255
144.0 -7.68189050 -7.56691717 -7.34147032 -7.32264353 -7.23724827
145.0 -7.68106265 -7.56668038 -7.34232927 -7.32308699 -7.23798571
146.0 -7.68024248 -7.56644528 -7.34316963 -7.32350594 -7.23869537
147.0 -7.67942995 -7.56621154 -7.34399148 -7.32390110 -7.23937775
148.0 -7.67862504 -7.56597890 -7.34479491 -7.32427320 -7.24003343
149.0 -7.67782778 -7.56574714 -7.34558007 -7.32462297 -7.24066297
150.0 -7.67703822 -7.56551604 -7.34634710 -7.32495117 -7.24126697
151.0 -7.67625646 -7.56528546 -7.34709619 -7.32525856 -7.24184607
152.0 -7.67548264 -7.56505526 -7.34782755 -7.32554594 -7.24240094
153.0 -7.67471690 -7.56482536 -7.34854143 -7.32581413 -7.24293227
154.0 -7.67395944 -7.56459569 -7.34923812 -7.32606395 -7.24344079
155.0 -7.67321045 -7.56436622 -7.34991792 -7.32629625 -7.24392725
156.0 -7.67247012 -7.56413694 -7.35058117 -7.32651187 -7.24439240
157.0 -7.67173865 -7.56390787 -7.35122824 -7.32671163 -7.24483703
158.0 -7.67101623 -7.56367903 -7.35185950 -7.32689635 -7.24526191
159.0 -7.67030306 -7.56345047 -7.35247533 -7.32706685 -7.24566783
160.0 -7.66959933 -7.56322228 -7.35307614 -7.32722393 -7.24605555
161.0 -7.66890528 -7.56299454 -7.35366233 -7.32736837 -7.24642586
162.0 -7.66822114 -7.56276736 -7.35423431 -7.32750100 -7.24677954
163.0 -7.66754718 -7.56254089 -7.35479253 -7.32762262 -7.24711741
164.0 -7.66688372 -7.56231528 -7.35533742 -7.32773407 -7.24744028
165.0 -7.66623107 -7.56209071 -7.35586946 -7.32783620 -7.24774899
166.0 -7.66558957 -7.56186738 -7.35638912 -7.32792986 -7.24804436
167.0 -7.66495955 -7.56164549 -7.35689690 -7.32801589 -7.24832725
168.0 -7.66434132 -7.56142527 -7.35739328 -7.32809508 -7.24859846
169.0 -7.66373517 -7.56120692 -7.35787875 -7.32816822 -7.24885880
170.0 -7.66314136 -7.56099066 -7.35835379 -7.32823606 -7.24910904
171.0 -7.66256016 -7.56077671 -7.35881888 -7.32829932 -7.24934994
172.0 -7.66199183 -7.56056530 -7.35927449 -7.32835871 -7.24958226
173.0 -7.66143664 -7.56035665 -7.35972109 -7.32841496 -7.24980673
174.0 -7.66089491 -7.56015104 -7.36015919 -7.32846879 -7.25002412
175.0 -7.66036696 -7.55994872 -7.36058927 -7.32852096 -7.25023521
176.0 -7.65985318 -7.55975000 -7.36101185 -7.32857222 -7.25044077
177.0 -7.65935391 -7.55955516 -7.36142744 -7.32862333 -7.25064158
178.0 -7.65886952 -7.55936449 -7.36183654 -7.32867503 -7.25083839
179.0 -7.65840031 -7.55917829 -7.36223965 -7.32872799 -7.25103193
180.0 -7.65794656 -7.55899681 -7.36263722 -7.32878285 -7.25122287
181.0 -7.65750851 -7.55882032 -7.36302974 -7.32884024 -7.25141187
182.0 -7.65708639 -7.55864907 -7.36341763 -7.32890071 -7.25159956
183.0 -7.65668044 -7.55848332 -7.36380136 -7.32896487 -7.25178657
184.0 -7.65629095 -7.55832335 -7.36418138 -7.32903332 -7.25197355
185.0 -7.65591825 -7.55816944 -7.36455817 -7.32910670 -7.25216116
186.0 -7.65556267 -7.55802193 -7.36493220 -7.32918565 -7.25235007
187.0 -7.65522458 -7.55788112 -7.36530395 -7.32927082 -7.25254095
188.0 -7.65490430 -7.55774733 -7.36567390 -7.32936283 -7.25273444
189.0 -7.65460212 -7.55762083 -7.36604248 -7.32946224 -7.25293112
190.0 -7.65431825 -7.55750189 -7.36641010 -7.32956955 -7.25313155
191.0 -7.65405290 -7.55739074 -7.36677717 -7.32968522 -7.25333623
192.0 -7.65380623 -7.55728762 -7.36714405 -7.32980970 -7.25354565
193.0 -7.65357844 -7.55719277 -7.36751114 -7.32994345 -7.25376031
194.0 -7.65336980 -7.55710646 -7.36787884 -7.33008697 -7.25398073
195.0 -7.65318060 -7.55702898 -7.36824757 -7.33024077 -7.25420745
196.0 -7.65301116 -7.55696062 -7.36861775 -7.33040539 -7.25444102
197.0 -7.65286178 -7.55690169 -7.36898977 -7.33058135 -7.25468196
198.0 -7.65273270 -7.55685245 -7.36936404 -7.33076911 -7.25493076
199.0 -7.65262410 -7.55681312 -7.36974088 -7.33096904 -7.25518783
200.0 -7.65253611 -7.55678390 -7.37012061 -7.33118149 -7.25545354
