#Time E_0 E_1 E_2 E_3 E_4
85.0 -8.24640154 -8.16844320 -8.05918266 -7.99150517 -7.88213964
86.0 -8.25678932 -8.17947706 -8.07042804 -8.00233279 -7.89439001
87.0 -8.26703660 -8.19036108 -8.08150916 -8.01300261 -7.90644584
88.0 -8.27713769 -8.20108947 -8.09242023 -8.02350928 -7.91830160
89.0 -8.28708738 -8.21165693 -8.10315603 -8.03384799 -7.92995236
90.0 -8.29688095 -8.22205873 -8.11371190 -8.04401445 -7.94139375
91.0 -8.30651416 -8.23229062 -8.12408371 -8.05400487 -7.95262193
92.0 -8.31598324 -8.24234884 -8.13426786 -8.06381598 -7.96363362
93.0 -8.32528489 -8.25223013 -8.14426124 -8.07344495 -7.97442607
94.0 -8.33441625 -8.26193167 -8.15406124 -8.08288944 -7.98499701
95.0 -8.34337489 -8.27145114 -8.16366572 -8.09214754 -7.99534467
96.0 -8.35215880 -8.28078661 -8.17307301 -8.10121777 -8.00546775
97.0 -8.36076639 -8.28993661 -8.18228185 -8.11009907 -8.01536540
98.0 -8.36919646 -8.29890007 -8.19129144 -8.11879076 -8.02503720
99.0 -8.37744816 -8.30767630 -8.20010134 -8.12729254 -8.03448315
100.0 -8.38552101 -8.31626497 -8.20871150 -8.13560444 -8.04370362
101.0 -8.39341488 -8.32466612 -8.21712223 -8.14372685 -8.05269936
102.0 -8.40112995 -8.33288011 -8.22533417 -8.15166046 -8.06147144
103.0 -8.40866669 -8.34090761 -8.23334827 -8.15940623 -8.07002128
104.0 -8.41602587 -8.34874960 -8.24116578 -8.16696542 -8.07835060
105.0 -8.42320854 -8.35640730 -8.24878823 -8.17433955 -8.08646140
106.0 -8.43021599 -8.36388223 -8.25621740 -8.18153035 -8.09435594
107.0 -8.43704974 -8.37117613 -8.26345533 -8.18853978 -8.10203673
108.0 -8.44371154 -8.37829097 -8.27050426 -8.19537002 -8.10950651
109.0 -8.45020334 -8.38522890 -8.27736662 -8.20202341 -8.11676822
110.0 -8.45652726 -8.39199229 -8.28404504 -8.20850245 -8.12382498
111.0 -8.46268563 -8.39858366 -8.29054232 -8.21480982 -8.13068009
112.0 -8.46868089 -8.40500568 -8.29686140 -8.22094831 -8.13733700
113.0 -8.47451565 -8.41126119 -8.30300537 -8.22692084 -8.14379932
114.0 -8.48019265 -8.41735313 -8.30897743 -8.23273045 -8.15007076
115.0 -8.48571473 -8.42328457 -8.31478090 -8.23838027 -8.15615514
116.0 -8.49108485 -8.42905865 -8.32041919 -8.24387348 -8.16205639
117.0 -8.49630605 -8.43467863 -8.32589577 -8.24921338 -8.16777852
118.0 -8.50138145 -8.44014783 -8.33121422 -8.25440328 -8.17332559
119.0 -8.50631422 -8.44546960 -8.33637814 -8.25944656 -8.17870174
120.0 -8.51110761 -8.45064739 -8.34139120 -8.26434662 -8.18391116
121.0 -8.51576491 -8.45568465 -8.34625709 -8.26910690 -8.18895805
122.0 -8.52028944 -8.46058488 -8.35097953 -8.27373085 -8.19384668
123.0 -8.52468454 -8.46535159 -8.35556229 -8.27822193 -8.19858132
124.0 -8.52895360 -8.46998831 -8.36000912 -8.28258359 -8.20316626
125.0 -8.53310000 -8.47449857 -8.36432377 -8.28681929 -8.20760580
126.0 -8.53712713 -8.47888589 -8.36851001 -8.29093245 -8.21190426
127.0 -8.54103837 -8.48315379 -8.37257159 -8.29492648 -8.21606595
128.0 -8.54483711 -8.48730576 -8.37651225 -8.29880478 -8.22009520
129.0 -8.54852670 -8.49134527 -8.38033570 -8.30257069 -8.22399633
130.0 -8.55211049 -8.49527577 -8.38404564 -8.30622753 -8.22777367
131.0 -8.55559180 -8.49910066 -8.38764573 -8.30977855 -8.23143160
132.0 -8.55897393 -8.50282331 -8.39113959 -8.31322700 -8.23497448
133.0 -8.56226014 -8.50644705 -8.39453083 -8.31657603 -8.23840675
134.0 -8.56545363 -8.50997514 -8.39782301 -8.31982877 -8.24173291
135.0 -8.56855760 -8.51341083 -8.40101963 -8.32298827 -8.24495756
136.0 -8.57157519 -8.51675727 -8.40412418 -8.32605753 -8.24808547
137.0 -8.57450948 -8.52001758 -8.40714008 -8.32903950 -8.25112160
138.0 -8.57736353 -8.52319483 -8.41007073 -8.33193704 -8.25407127
139.0 -8.58014033 -8.52629200 -8.41291945 -8.33475296 -8.25694023
140.0 -8.58284281 -8.52931204 -8.41568954 -8.33749002 -8.25973491
141.0 -8.58547388 -8.53225780 -8.41838425 -8.34015087 -8.26246273
142.0 -8.58803636 -8.53513209 -8.42100678 -8.34273813 -8.26513251
143.0 -8.59053304 -8.53793765 -8.42356027 -8.34525435 -8.26775523
144.0 -8.59296664 -8.54067715 -8.42604783 -8.34770197 -8.27034504
145.0 -8.59533982 -8.54335319 -8.42847253 -8.35008342 -8.27292080
146.0 -8.59765519 -8.54596831 -8.43083736 -8.35240101 -8.27550835
147.0 -8.59991530 -8.54852496 -8.43314530 -8.35465703 -8.27814307
148.0 -8.60212263 -8.55102554 -8.43539927 -8.35685367 -8.28087160
149.0 -8.60427962 -8.55347239 -8.43760215 -8.35899308 -8.28374902
150.0 -8.60638863 -8.55586775 -8.43975679 -8.36107733 -8.28682592
151.0 -8.60845199 -8.55821383 -8.44186598 -8.36310845 -8.29012651
152.0 -8.61047194 -8.56051275 -8.44393249 -8.36508840 -8.29363423
153.0 -8.61245068 -8.56276657 -8.44595903 -8.36701912 -8.29730076
154.0 -8.61439036 -8.56497728 -8.44794830 -8.36890246 -8.30106876
155.0 -8.61629303 -8.56714680 -8.44990295 -8.37074027 -8.30488850
156.0 -8.61816074 -8.56927700 -8.45182559 -8.37253435 -8.30872286
157.0 -8.61999545 -8.57136968 -8.45371881 -8.37428646 -8.31254599
158.0 -8.62179906 -8.57342658 -8.45558515 -8.37599836 -8.31634039
159.0 -8.62357342 -8.57544938 -8.45742714 -8.37767180 -8.32009423
160.0 -8.62532034 -8.57743968 -8.45924726 -8.37930854 -8.32379941
161.0 -8.62704156 -8.57939905 -8.46104796 -8.38091035 -8.32745030
162.0 -8.62873877 -8.58132898 -8.46283167 -8.38247902 -8.33104286
163.0 -8.63041359 -8.58323092 -8.46460076 -8.38401642 -8.33457410
164.0 -8.63206762 -8.58510625 -8.46635761 -8.38552447 -8.33804164
165.0 -8.63370239 -8.58695632 -8.46810452 -8.38700519 -8.34144352
166.0 -8.63531936 -8.58878239 -8.46984378 -8.38846074 -8.34477794
167.0 -8.63691998 -8.59058571 -8.47157763 -8.38989342 -8.34804315
168.0 -8.63850562 -8.59236745 -8.47330828 -8.39130572 -8.35123735
169.0 -8.64007759 -8.59412873 -8.47503789 -8.39270037 -8.35435857
170.0 -8.64163719 -8.59587065 -8.47676856 -8.39408034 -8.35740461
171.0 -8.64318563 -8.59759425 -8.47850235 -8.39544895 -8.36037297
172.0 -8.64472411 -8.59930051 -8.48024127 -8.39680984 -8.36326081
173.0 -8.64625374 -8.60099040 -8.48198726 -8.39816705 -8.36606487
174.0 -8.64777562 -8.60266480 -8.48374220 -8.39952500 -8.36878150
175.0 -8.64929079 -8.60432460 -8.48550789 -8.40088855 -8.37140660
176.0 -8.65080023 -8.60597062 -8.48728607 -8.40226288 -8.37393570
177.0 -8.65230490 -8.60760366 -8.48907838 -8.40365350 -8.37636403
178.0 -8.65380569 -8.60922445 -8.49088640 -8.40506601 -8.37868667
179.0 -8.65530347 -8.61083374 -8.49271159 -8.40650598 -8.38089877
180.0 -8.65679905 -8.61243219 -8.49455533 -8.40797858 -8.38299583
181.0 -8.65829320 -8.61402047 -8.49641888 -8.40948833 -8.38497404
182.0 -8.65978665 -8.61559919 -8.49830343 -8.41103872 -8.38683064
183.0 -8.66128008 -8.61716894 -8.50021002 -8.41263191 -8.38856417
184.0 -8.66277416 -8.61873028 -8.50213959 -8.41426855 -8.39017476
185.0 -8.66426947 -8.62028375 -8.50409298 -8.41594772 -8.39166409
186.0 -8.66576658 -8.62182984 -8.50607090 -8.41766701 -8.39303539
187.0 -8.66726603 -8.62336904 -8.50807391 -8.41942281 -8.39429312
188.0 -8.66876830 -8.62490180 -8.51010251 -8.42121059 -8.39544270
189.0 -8.67027384 -8.62642854 -8.51215703 -8.42302527 -8.39649012
190.0 -8.67178306 -8.62794967 -8.51423771 -8.42486159 -8.39744164
191.0 -8.67329634 -8.62946558 -8.51634467 -8.42671435 -8.39830345
192.0 -8.67481402 -8.63097661 -8.51847790 -8.42857864 -8.39908153
193.0 -8.67633642 -8.63248311 -8.52063733 -8.43044999 -8.39978145
194.0 -8.67786379 -8.63398539 -8.52282273 -8.43232440 -8.40040834
195.0 -8.67939639 -8.63548375 -8.52503381 -8.43419839 -8.40096686
196.0 -8.68093442 -8.63697846 -8.52727018 -8.43606903 -8.40146117
197.0 -8.68247805 -8.63846979 -8.52953137 -8.43793381 -8.40189500
198.0 -8.68402744 -8.63995798 -8.53181683 -8.43979071 -8.40227165
199.0 -8.68558271 -8.64144323 -8.53412593 -8.44163807 -8.40259408
200.0 -8.68714393 -8.64292577 -8.53645799 -8.44347458 -8.40286491
