#Time Kinetic_e Potential_e Total_e Norm
0.0 0.00000000 -7.61555314 -7.61555314 1.0000000000000002
1.0 0.00008610 -7.61563579 -7.61554969 0.9999999999982908
2.0 0.00034416 -7.61588349 -7.61553934 0.9999999999965808
3.0 0.00077348 -7.61629550 -7.61552201 0.9999999999948705
4.0 0.00137292 -7.61687056 -7.61549763 0.9999999999931596
5.0 0.00214087 -7.61760696 -7.61546609 0.9999999999914481
6.0 0.00307528 -7.61850252 -7.61542724 0.999999999989736
7.0 0.00417368 -7.61955458 -7.61538090 0.9999999999880211
8.0 0.00543317 -7.62076002 -7.61532684 0.9999999999863053
9.0 0.00685048 -7.62211529 -7.61526480 0.9999999999845874
10.0 0.00842195 -7.62361645 -7.61519450 0.9999999999828673
11.0 0.01014355 -7.62525919 -7.61511564 0.9999999999811447
12.0 0.01201093 -7.62703884 -7.61502791 0.9999999999794197
13.0 0.01401945 -7.62895040 -7.61493095 0.9999999999776924
14.0 0.01616417 -7.63098850 -7.61482433 0.9999999999759617
15.0 0.01843993 -7.63314751 -7.61470759 0.999999999974227
16.0 0.02084132 -7.63542154 -7.61458022 0.9999999999724902
17.0 0.02336274 -7.63780448 -7.61444174 0.9999999999707501
18.0 0.02599842 -7.64029009 -7.61429167 0.9999999999690072
19.0 0.02874243 -7.64287193 -7.61412949 0.9999999999672604
20.0 0.03158876 -7.64554341 -7.61395465 0.9999999999655094
21.0 0.03453129 -7.64829783 -7.61376654 0.999999999963756
22.0 0.03756386 -7.65112838 -7.61356452 0.9999999999620001
23.0 0.04068026 -7.65402823 -7.61334797 0.9999999999602404
24.0 0.04387426 -7.65699052 -7.61311626 0.9999999999584753
25.0 0.04713965 -7.66000847 -7.61286881 0.9999999999567075
26.0 0.05047025 -7.66307525 -7.61260500 0.9999999999549358
27.0 0.05385995 -7.66618409 -7.61232414 0.9999999999531608
28.0 0.05730270 -7.66932823 -7.61202553 0.9999999999513809
29.0 0.06079258 -7.67250104 -7.61170846 0.9999999999495985
30.0 0.06432375 -7.67569600 -7.61137225 0.999999999947813
31.0 0.06789052 -7.67890678 -7.61101627 0.9999999999460248
32.0 0.07148730 -7.68212720 -7.61063990 0.9999999999442333
33.0 0.07510868 -7.68535123 -7.61024255 0.9999999999424383
34.0 0.07874939 -7.68857296 -7.60982357 0.9999999999406418
35.0 0.08240434 -7.69178665 -7.60938231 0.9999999999388428
36.0 0.08606862 -7.69498676 -7.60891814 0.9999999999370409
37.0 0.08973746 -7.69816798 -7.60843051 0.9999999999352369
38.0 0.09340631 -7.70132525 -7.60791894 0.9999999999334321
39.0 0.09707080 -7.70445377 -7.60738297 0.9999999999316254
40.0 0.10072676 -7.70754890 -7.60682214 0.999999999929817
41.0 0.10437021 -7.71060623 -7.60623601 0.9999999999280087
