#Time E_0 E_1 E_2 E_3 E_4
85.0 -7.70745144 -7.61013591 -7.47453585 -7.45614527 -7.22426785
86.0 -7.70547979 -7.60862780 -7.47272925 -7.45536458 -7.22216950
87.0 -7.70345774 -7.60706864 -7.47086556 -7.45452798 -7.21998986
88.0 -7.70138676 -7.60545949 -7.46894624 -7.45363502 -7.21773036
89.0 -7.69926844 -7.60380151 -7.46697290 -7.45268534 -7.21539253
90.0 -7.69710440 -7.60209595 -7.46494736 -7.45167858 -7.21297796
91.0 -7.69489633 -7.60034411 -7.46287166 -7.45061444 -7.21048832
92.0 -7.69264599 -7.59854739 -7.46074808 -7.44949256 -7.20792537
93.0 -7.69035519 -7.59670724 -7.45857929 -7.44831252 -7.20529095
94.0 -7.68802581 -7.59482523 -7.45636840 -7.44707362 -7.20258700
95.0 -7.68565977 -7.59290295 -7.45411918 -7.44577481 -7.19981552
96.0 -7.68325905 -7.59094210 -7.45183637 -7.44441427 -7.19697862
97.0 -7.68082566 -7.58894444 -7.44952619 -7.44298896 -7.19407848
98.0 -7.67836167 -7.58691177 -7.44719721 -7.44149368 -7.19111736
99.0 -7.67586918 -7.58484599 -7.44486173 -7.43991974 -7.18809759
100.0 -7.67335033 -7.58274901 -7.44253778 -7.43825292 -7.18502159
101.0 -7.67080729 -7.58062285 -7.44025081 -7.43647176 -7.18189185
102.0 -7.66824223 -7.57846951 -7.43803161 -7.43454964 -7.17871092
103.0 -7.66565738 -7.57629109 -7.43590472 -7.43246636 -7.17548140
104.0 -7.66305496 -7.57408970 -7.43387223 -7.43022428 -7.17220596
105.0 -7.66043719 -7.57186749 -7.43191271 -7.42784948 -7.16888732
106.0 -7.65780633 -7.56962662 -7.42999717 -7.42537562 -7.16552823
107.0 -7.65516461 -7.56736929 -7.42810206 -7.42283109 -7.16213148
108.0 -7.65251425 -7.56509770 -7.42621207 -7.42023608 -7.15869987
109.0 -7.64985749 -7.56281406 -7.42431833 -7.41760437 -7.15523626
110.0 -7.64719654 -7.56052060 -7.42241617 -7.41494564 -7.15174347
111.0 -7.64453358 -7.55821953 -7.42050352 -7.41226698 -7.14822438
112.0 -7.64187077 -7.55591306 -7.41857986 -7.40957391 -7.14468181
113.0 -7.63921026 -7.55360337 -7.41664570 -7.40687092 -7.14111861
114.0 -7.63655414 -7.55129265 -7.41470215 -7.40416190 -7.13753761
115.0 -7.63390449 -7.54898304 -7.41275076 -7.40145026 -7.13394160
116.0 -7.63126333 -7.54667667 -7.41079332 -7.39873910 -7.13033334
117.0 -7.62863266 -7.54437563 -7.40883179 -7.39603130 -7.12671558
118.0 -7.62601440 -7.54208197 -7.40686823 -7.39332957 -7.12309100
119.0 -7.62341046 -7.53979772 -7.40490479 -7.39063644 -7.11946226
120.0 -7.62082268 -7.53752484 -7.40294361 -7.38795435 -7.11583196
121.0 -7.61825284 -7.53526526 -7.40098688 -7.38528561 -7.11220263
122.0 -7.61570268 -7.53302085 -7.39903675 -7.38263246 -7.10857677
123.0 -7.61317388 -7.53079345 -7.39709533 -7.37999702 -7.10495681
124.0 -7.61066806 -7.52858481 -7.39516473 -7.37738133 -7.10134510
125.0 -7.60818678 -7.52639666 -7.39324698 -7.37478735 -7.09774395
126.0 -7.60573153 -7.52423064 -7.39134407 -7.37221697 -7.09415558
127.0 -7.60330377 -7.52208836 -7.38945794 -7.36967198 -7.09058214
128.0 -7.60090487 -7.51997134 -7.38759046 -7.36715412 -7.08702573
129.0 -7.59853614 -7.51788106 -7.38574343 -7.36466502 -7.08348836
130.0 -7.59619884 -7.51581893 -7.38391858 -7.36220626 -7.07997197
131.0 -7.59389417 -7.51378630 -7.38211757 -7.35977933 -7.07647842
132.0 -7.59162326 -7.51178444 -7.38034199 -7.35738565 -7.07300951
133.0 -7.58938717 -7.50981458 -7.37859334 -7.35502657 -7.06956694
134.0 -7.58718691 -7.50787787 -7.37687308 -7.35270336 -7.06615236
135.0 -7.58502343 -7.50597539 -7.37518255 -7.35041722 -7.06276734
136.0 -7.58289763 -7.50410818 -7.37352305 -7.34816929 -7.05941337
137.0 -7.58081033 -7.50227720 -7.37189579 -7.34596062 -7.05609187
138.0 -7.57876229 -7.50048334 -7.37030191 -7.34379221 -7.05280418
139.0 -7.57675425 -7.49872746 -7.36874247 -7.34166498 -7.04955159
140.0 -7.57478685 -7.49701032 -7.36721846 -7.33957980 -7.04633530
141.0 -7.57286069 -7.49533266 -7.36573081 -7.33753744 -7.04315645
142.0 -7.57097634 -7.49369512 -7.36428035 -7.33553865 -7.04001611
143.0 -7.56913428 -7.49209832 -7.36286789 -7.33358409 -7.03691527
144.0 -7.56733496 -7.49054279 -7.36149412 -7.33167437 -7.03385488
145.0 -7.56557879 -7.48902905 -7.36015971 -7.32981004 -7.03083582
146.0 -7.56386612 -7.48755753 -7.35886524 -7.32799160 -7.02785890
147.0 -7.56219725 -7.48612862 -7.35761124 -7.32621949 -7.02492487
148.0 -7.56057245 -7.48474266 -7.35639818 -7.32449409 -7.02203444
149.0 -7.55899193 -7.48339996 -7.35522646 -7.32281575 -7.01918825
150.0 -7.55745588 -7.48210075 -7.35409645 -7.32118474 -7.01638688
151.0 -7.55596443 -7.48084524 -7.35300845 -7.31960131 -7.01363087
152.0 -7.55451769 -7.47963359 -7.35196271 -7.31806566 -7.01092071
153.0 -7.55311573 -7.47846593 -7.35095944 -7.31657794 -7.00825684
154.0 -7.55175857 -7.47734233 -7.34999879 -7.31513825 -7.00563964
155.0 -7.55044622 -7.47626284 -7.34908087 -7.31374668 -7.00306947
156.0 -7.54917864 -7.47522747 -7.34820576 -7.31240325 -7.00054663
157.0 -7.54795578 -7.47423619 -7.34737348 -7.31110796 -6.99807138
158.0 -7.54677755 -7.47328894 -7.34658403 -7.30986079 -6.99564395
159.0 -7.54564383 -7.47238564 -7.34583736 -7.30866165 -6.99326451
160.0 -7.54455448 -7.47152616 -7.34513339 -7.30751044 -6.99093323
161.0 -7.54350934 -7.47071037 -7.34447200 -7.30640705 -6.98865022
162.0 -7.54250822 -7.46993808 -7.34385304 -7.30535132 -6.98641555
163.0 -7.54155092 -7.46920910 -7.34327635 -7.30434305 -6.98422929
164.0 -7.54063721 -7.46852321 -7.34274171 -7.30338205 -6.98209145
165.0 -7.53976684 -7.46788016 -7.34224890 -7.30246809 -6.98000203
166.0 -7.53893955 -7.46727969 -7.34179766 -7.30160091 -6.97796099
167.0 -7.53815505 -7.46672152 -7.34138770 -7.30078023 -6.97596827
168.0 -7.53741306 -7.46620534 -7.34101873 -7.30000578 -6.97402379
169.0 -7.53671326 -7.46573082 -7.34069042 -7.29927722 -6.97212745
170.0 -7.53605533 -7.46529763 -7.34040242 -7.29859424 -6.97027909
171.0 -7.53543891 -7.46490542 -7.34015437 -7.29795648 -6.96847858
172.0 -7.53486368 -7.46455381 -7.33994588 -7.29736359 -6.96672574
173.0 -7.53432926 -7.46424241 -7.33977656 -7.29681518 -6.96502038
174.0 -7.53383527 -7.46397084 -7.33964599 -7.29631087 -6.96336228
175.0 -7.53338134 -7.46373868 -7.33955375 -7.29585025 -6.96175121
176.0 -7.53296708 -7.46354552 -7.33949938 -7.29543291 -6.96018693
177.0 -7.53259208 -7.46339091 -7.33948242 -7.29505841 -6.95866917
178.0 -7.53225593 -7.46327442 -7.33950242 -7.29472633 -6.95719766
179.0 -7.53195821 -7.46319559 -7.33955890 -7.29443621 -6.95577210
180.0 -7.53169850 -7.46315398 -7.33965135 -7.29418760 -6.95439218
181.0 -7.53147637 -7.46314910 -7.33977928 -7.29398004 -6.95305759
182.0 -7.53129138 -7.46318049 -7.33994217 -7.29381304 -6.95176799
183.0 -7.53114310 -7.46324766 -7.34013952 -7.29368613 -6.95052304
184.0 -7.53103106 -7.46335013 -7.34037080 -7.29359883 -6.94932237
185.0 -7.53095481 -7.46348739 -7.34063547 -7.29355063 -6.94816563
186.0 -7.53091391 -7.46365896 -7.34093298 -7.29354104 -6.94705244
187.0 -7.53090789 -7.46386432 -7.34126281 -7.29356956 -6.94598241
188.0 -7.53093627 -7.46410297 -7.34162439 -7.29363566 -6.94495514
189.0 -7.53099860 -7.46437440 -7.34201717 -7.29373885 -6.94397023
190.0 -7.53109440 -7.46467808 -7.34244058 -7.29387859 -6.94302727
191.0 -7.53122320 -7.46501351 -7.34289407 -7.29405437 -6.94212583
192.0 -7.53138451 -7.46538015 -7.34337706 -7.29426566 -6.94126547
193.0 -7.53157786 -7.46577748 -7.34388897 -7.29451193 -6.94044578
194.0 -7.53180276 -7.46620498 -7.34442924 -7.29479264 -6.93966629
195.0 -7.53205873 -7.46666211 -7.34499729 -7.29510726 -6.93892656
196.0 -7.53234528 -7.46714834 -7.34559253 -7.29545525 -6.93822614
197.0 -7.53266192 -7.46766314 -7.34621439 -7.29583608 -6.93756455
198.0 -7.53300817 -7.46820599 -7.34686228 -7.29624919 -6.93694134
199.0 -7.53338354 -7.46877634 -7.34753561 -7.29669405 -6.93635603
200.0 -7.53378753 -7.46937367 -7.34823381 -7.29717012 -6.93580814
