#Time Kinetic_e Potential_e Total_e Norm
0.0 0.00000000 -7.62166357 -7.62166357 0.9999999999999999
1.0 0.00007983 -7.62174339 -7.62166357 1.0000000000000018
2.0 0.00031903 -7.62198259 -7.62166356 1.0000000000000009
3.0 0.00071699 -7.62238052 -7.62166353 1.0000000000000013
4.0 0.00127276 -7.62293622 -7.62166346 1.0000000000000038
5.0 0.00198517 -7.62364852 -7.62166334 1.000000000000007
6.0 0.00285245 -7.62451561 -7.62166317 1.0000000000000078
7.0 0.00387262 -7.62553554 -7.62166292 1.000000000000012
8.0 0.00504320 -7.62670580 -7.62166260 1.0000000000000138
9.0 0.00636159 -7.62802377 -7.62166218 1.0000000000000144
10.0 0.00782439 -7.62948606 -7.62166167 1.0000000000000138
11.0 0.00942823 -7.63108927 -7.62166104 1.0000000000000115
12.0 0.01116952 -7.63282981 -7.62166029 1.0000000000000127
13.0 0.01304444 -7.63470382 -7.62165938 1.0000000000000122
14.0 0.01504886 -7.63670722 -7.62165835 1.0000000000000089
15.0 0.01717825 -7.63883540 -7.62165715 1.0000000000000084
16.0 0.01942815 -7.64108396 -7.62165581 1.0000000000000075
17.0 0.02179320 -7.64344751 -7.62165431 1.0000000000000084
18.0 0.02426860 -7.64592122 -7.62165261 1.0000000000000102
19.0 0.02684920 -7.64849994 -7.62165074 1.0000000000000073
20.0 0.02953008 -7.65117874 -7.62164866 1.0000000000000078
21.0 0.03230557 -7.65395200 -7.62164643 1.000000000000006
22.0 0.03516970 -7.65681370 -7.62164399 1.0000000000000067
23.0 0.03811690 -7.65975826 -7.62164137 1.0000000000000069
24.0 0.04114211 -7.66278058 -7.62163847 1.0000000000000073
25.0 0.04424049 -7.66587588 -7.62163538 1.0000000000000073
26.0 0.04740554 -7.66903766 -7.62163212 1.000000000000008
27.0 0.05063169 -7.67226033 -7.62162864 1.0000000000000064
28.0 0.05391304 -7.67553799 -7.62162495 1.0000000000000075
29.0 0.05724463 -7.67886566 -7.62162103 1.0000000000000067
30.0 0.06062054 -7.68223748 -7.62161694 1.000000000000004
31.0 0.06403515 -7.68564777 -7.62161261 1.0000000000000016
32.0 0.06748339 -7.68909148 -7.62160809 1.0000000000000022
33.0 0.07096067 -7.69256395 -7.62160328 1.000000000000002
34.0 0.07446280 -7.69606109 -7.62159829 1.0000000000000016
35.0 0.07798377 -7.69957691 -7.62159313 0.9999999999999992
36.0 0.08151857 -7.70310637 -7.62158780 0.9999999999999977
37.0 0.08506199 -7.70664426 -7.62158227 0.9999999999999982
38.0 0.08861019 -7.71018670 -7.62157651 0.9999999999999951
39.0 0.09215892 -7.71372951 -7.62157059 0.999999999999999
40.0 0.09570446 -7.71726888 -7.62156443 0.9999999999999948
41.0 0.09924303 -7.72080117 -7.62155813 0.9999999999999954
42.0 0.10277039 -7.72432204 -7.62155165 1.000000000000002
43.0 0.10628339 -7.72782840 -7.62154501 1.0000000000000009
44.0 0.10977804 -7.73131626 -7.62153822 1.0000000000000024
45.0 0.11325169 -7.73478293 -7.62153125 1.0000000000000038
46.0 0.11670114 -7.73822530 -7.62152416 1.0000000000000049
47.0 0.12012355 -7.74164046 -7.62151691 1.0000000000000024
48.0 0.12351606 -7.74502562 -7.62150956 1.0000000000000022
49.0 0.12687625 -7.74837830 -7.62150204 0.9999999999999994
50.0 0.13020259 -7.75169702 -7.62149442 0.9999999999999963
51.0 0.13349196 -7.75497869 -7.62148672 0.999999999999994
52.0 0.13674281 -7.75822171 -7.62147890 0.999999999999991
53.0 0.13995317 -7.76142416 -7.62147098 0.9999999999999908
54.0 0.14312237 -7.76458528 -7.62146291 0.9999999999999898
55.0 0.14624926 -7.76770407 -7.62145481 0.9999999999999929
56.0 0.14933150 -7.77077816 -7.62144666 0.9999999999999949
57.0 0.15236745 -7.77380595 -7.62143850 0.999999999999995
58.0 0.15535561 -7.77678585 -7.62143024 0.9999999999999964
59.0 0.15829662 -7.77971851 -7.62142189 0.9999999999999947
60.0 0.16118936 -7.78260290 -7.62141354 0.9999999999999949
61.0 0.16403300 -7.78543814 -7.62140514 0.9999999999999952
62.0 0.16682667 -7.78822343 -7.62139676 0.9999999999999968
63.0 0.16957008 -7.79095838 -7.62138830 1.0000000000000009
64.0 0.17226377 -7.79364362 -7.62137985 1.0000000000000013
65.0 0.17490681 -7.79627822 -7.62137140 1.0000000000000009
66.0 0.17749904 -7.79886202 -7.62136298 0.9999999999999993
67.0 0.18003975 -7.80139432 -7.62135457 0.9999999999999964
68.0 0.18252996 -7.80387606 -7.62134610 0.9999999999999969
69.0 0.18497010 -7.80630781 -7.62133771 0.9999999999999971
70.0 0.18735935 -7.80868870 -7.62132935 0.9999999999999987
71.0 0.18969802 -7.81101905 -7.62132104 0.9999999999999969
72.0 0.19198578 -7.81329855 -7.62131277 0.9999999999999936
73.0 0.19422387 -7.81552835 -7.62130448 0.9999999999999976
74.0 0.19641286 -7.81770914 -7.62129628 1.0000000000000002
75.0 0.19855289 -7.81984099 -7.62128810 1.0000000000000007
76.0 0.20064461 -7.82192462 -7.62128000 0.9999999999999988
77.0 0.20268826 -7.82396020 -7.62127194 1.0000000000000009
78.0 0.20468519 -7.82594911 -7.62126392 1.0000000000000002
79.0 0.20663536 -7.82789137 -7.62125601 1.0000000000000013
80.0 0.20853925 -7.82978739 -7.62124814 1.0000000000000024
81.0 0.21039777 -7.83163813 -7.62124036 1.0000000000000038
82.0 0.21221141 -7.83344403 -7.62123262 1.0000000000000053
83.0 0.21398160 -7.83520655 -7.62122495 1.0000000000000073
84.0 0.21570837 -7.83692576 -7.62121739 1.0000000000000107
85.0 0.21739250 -7.83860239 -7.62120989 1.0000000000000095
86.0 0.21903460 -7.84023710 -7.62120250 1.0000000000000084
87.0 0.22063546 -7.84183061 -7.62119515 1.0000000000000104
88.0 0.22219633 -7.84338423 -7.62118790 1.0000000000000104
89.0 0.22371723 -7.84489798 -7.62118075 1.0000000000000133
90.0 0.22519949 -7.84637314 -7.62117365 1.000000000000016
91.0 0.22664384 -7.84781051 -7.62116666 1.0000000000000158
92.0 0.22805106 -7.84921078 -7.62115973 1.0000000000000135
93.0 0.22942226 -7.85057516 -7.62115290 1.0000000000000155
94.0 0.23075738 -7.85190357 -7.62114619 1.0000000000000173
95.0 0.23205738 -7.85319692 -7.62113954 1.0000000000000173
96.0 0.23332297 -7.85445597 -7.62113300 1.0000000000000178
97.0 0.23455510 -7.85568161 -7.62112652 1.0000000000000195
98.0 0.23575479 -7.85687493 -7.62112014 1.0000000000000229
99.0 0.23692221 -7.85803607 -7.62111386 1.0000000000000218
100.0 0.23805843 -7.85916608 -7.62110765 1.0000000000000193
101.0 0.23916393 -7.86026549 -7.62110156 1.000000000000024
102.0 0.24023947 -7.86133500 -7.62109553 1.0000000000000246
103.0 0.24128601 -7.86237562 -7.62108961 1.0000000000000249
104.0 0.24230341 -7.86338721 -7.62108380 1.000000000000028
105.0 0.24329258 -7.86437064 -7.62107806 1.0000000000000282
106.0 0.24425426 -7.86532668 -7.62107241 1.0000000000000278
107.0 0.24518925 -7.86625607 -7.62106683 1.0000000000000286
108.0 0.24609864 -7.86715997 -7.62106133 1.0000000000000269
109.0 0.24698254 -7.86803849 -7.62105595 1.000000000000028
110.0 0.24784162 -7.86889226 -7.62105064 1.0000000000000293
111.0 0.24867640 -7.86972182 -7.62104543 1.000000000000027
112.0 0.24948757 -7.87052785 -7.62104027 1.000000000000026
113.0 0.25027606 -7.87131128 -7.62103522 1.000000000000028
114.0 0.25104194 -7.87207220 -7.62103026 1.000000000000024
115.0 0.25178586 -7.87281123 -7.62102537 1.0000000000000215
116.0 0.25250843 -7.87352901 -7.62102058 1.0000000000000246
117.0 0.25321023 -7.87422608 -7.62101585 1.0000000000000264
118.0 0.25389220 -7.87490340 -7.62101119 1.0000000000000286
119.0 0.25455445 -7.87556110 -7.62100665 1.000000000000029
120.0 0.25519730 -7.87619948 -7.62100218 1.0000000000000309
121.0 0.25582136 -7.87681915 -7.62099779 1.0000000000000282
122.0 0.25642718 -7.87742064 -7.62099346 1.0000000000000238
123.0 0.25701550 -7.87800471 -7.62098921 1.0000000000000218
124.0 0.25758660 -7.87857166 -7.62098506 1.000000000000019
125.0 0.25814077 -7.87912175 -7.62098097 1.000000000000018
126.0 0.25867851 -7.87965548 -7.62097697 1.00000000000002
127.0 0.25920031 -7.88017333 -7.62097303 1.0000000000000207
128.0 0.25970684 -7.88067599 -7.62096915 1.0000000000000209
129.0 0.26019838 -7.88116375 -7.62096537 1.000000000000023
130.0 0.26067511 -7.88163677 -7.62096166 1.0000000000000242
131.0 0.26113762 -7.88209563 -7.62095801 1.000000000000024
132.0 0.26158626 -7.88254069 -7.62095443 1.0000000000000249
133.0 0.26202163 -7.88297254 -7.62095091 1.0000000000000229
134.0 0.26244414 -7.88339161 -7.62094747 1.0000000000000213
135.0 0.26285377 -7.88379788 -7.62094411 1.0000000000000222
136.0 0.26325085 -7.88419166 -7.62094082 1.0000000000000213
137.0 0.26363574 -7.88457333 -7.62093759 1.0000000000000226
138.0 0.26400883 -7.88494325 -7.62093441 1.0000000000000242
139.0 0.26437062 -7.88530192 -7.62093130 1.0000000000000255
140.0 0.26472128 -7.88564954 -7.62092826 1.0000000000000282
141.0 0.26506103 -7.88598632 -7.62092529 1.0000000000000298
142.0 0.26539017 -7.88631254 -7.62092238 1.0000000000000275
143.0 0.26570898 -7.88662850 -7.62091952 1.0000000000000264
144.0 0.26601779 -7.88693451 -7.62091673 1.000000000000024
145.0 0.26631669 -7.88723069 -7.62091400 1.0000000000000215
146.0 0.26660593 -7.88751726 -7.62091133 1.0000000000000218
147.0 0.26688587 -7.88779458 -7.62090871 1.0000000000000209
148.0 0.26715686 -7.88806299 -7.62090613 1.000000000000022
149.0 0.26741938 -7.88832298 -7.62090360 1.0000000000000195
150.0 0.26767362 -7.88857476 -7.62090114 1.0000000000000204
151.0 0.26791959 -7.88881832 -7.62089873 1.0000000000000215
152.0 0.26815753 -7.88905391 -7.62089638 1.0000000000000209
153.0 0.26838756 -7.88928164 -7.62089408 1.000000000000019
154.0 0.26860990 -7.88950173 -7.62089182 1.0000000000000178
155.0 0.26882480 -7.88971443 -7.62088962 1.0000000000000198
156.0 0.26903228 -7.88991976 -7.62088748 1.0000000000000229
157.0 0.26923251 -7.89011788 -7.62088537 1.0000000000000224
158.0 0.26942577 -7.89030908 -7.62088331 1.0000000000000226
159.0 0.26961235 -7.89049364 -7.62088129 1.0000000000000209
160.0 0.26979257 -7.89067188 -7.62087931 1.0000000000000218
161.0 0.26996651 -7.89084389 -7.62087738 1.0000000000000209
162.0 0.27013425 -7.89100974 -7.62087549 1.0000000000000189
163.0 0.27029592 -7.89116956 -7.62087365 1.000000000000018
164.0 0.27045169 -7.89132353 -7.62087184 1.0000000000000175
165.0 0.27060180 -7.89147188 -7.62087007 1.0000000000000173
166.0 0.27074636 -7.89161471 -7.62086835 1.0000000000000178
167.0 0.27088542 -7.89175208 -7.62086666 1.0000000000000175
168.0 0.27101916 -7.89188417 -7.62086502 1.0000000000000178
169.0 0.27114770 -7.89201111 -7.62086340 1.0000000000000198
170.0 0.27127128 -7.89213310 -7.62086182 1.00000000000002
171.0 0.27139003 -7.89225031 -7.62086028 1.0000000000000204
172.0 0.27150397 -7.89236274 -7.62085878 1.0000000000000222
173.0 0.27161320 -7.89247050 -7.62085730 1.0000000000000222
174.0 0.27171795 -7.89257381 -7.62085586 1.0000000000000213
175.0 0.27181842 -7.89267286 -7.62085444 1.0000000000000229
