#Time E_0 E_1 E_2 E_3 E_4
81.0 -8.20868253 -8.11560474 -7.94891768 -7.82047118 -7.81012227
82.0 -8.21553625 -8.12104366 -7.96349665 -7.82576621 -7.81481720
83.0 -8.22226590 -8.12628071 -7.97785669 -7.83103242 -7.81936127
84.0 -8.22886811 -8.13132117 -7.99199063 -7.83626740 -7.82375682
85.0 -8.23533995 -8.13617136 -8.00589134 -7.84146902 -7.82800636
86.0 -8.24167892 -8.14083884 -8.01955143 -7.84663554 -7.83211238
87.0 -8.24788297 -8.14533273 -8.03296281 -7.85176576 -7.83607722
88.0 -8.25395050 -8.14966423 -8.04611614 -7.85685894 -7.83990312
89.0 -8.25988038 -8.15384736 -8.05899996 -7.86191485 -7.84359217
90.0 -8.26567188 -8.15790019 -8.07159943 -7.86693364 -7.84714638
91.0 -8.27132472 -8.16184670 -8.08389436 -7.87191587 -7.85056772
92.0 -8.27683903 -8.16571976 -8.09585621 -7.87686243 -7.85385817
93.0 -8.28221535 -8.16956593 -8.10744321 -7.88177449 -7.85701976
94.0 -8.28745459 -8.17345288 -8.11859286 -7.88665356 -7.86005459
95.0 -8.29255803 -8.17748054 -8.12921072 -7.89150141 -7.86296491
96.0 -8.29752732 -8.18179471 -8.13915678 -7.89632016 -7.86575313
97.0 -8.30236449 -8.18659441 -8.14823807 -7.90111230 -7.86842191
98.0 -8.30707187 -8.19210772 -8.15623269 -7.90588076 -7.87097424
99.0 -8.31165217 -8.19850799 -8.16297361 -7.91062904 -7.87341358
100.0 -8.31610844 -8.20580873 -8.16845371 -7.91536127 -7.87574421
101.0 -8.32044409 -8.21385192 -8.17283735 -7.92008245 -7.87797194
102.0 -8.32466293 -8.22240620 -8.17636217 -7.92479860 -7.88010620
103.0 -8.32876919 -8.23126170 -8.17924412 -7.92951702 -7.88216735
104.0 -8.33276756 -8.24026356 -8.18164391 -7.93424659 -7.88422709
105.0 -8.33666332 -8.24930685 -8.18367187 -7.93899802 -7.88688792
106.0 -8.34046242 -8.25832209 -8.18540233 -7.94378424 -7.89288592
107.0 -8.34417168 -8.26726274 -8.18688594 -7.94862057 -7.90013390
108.0 -8.34779898 -8.27609648 -8.18815807 -7.95352490 -7.90735808
109.0 -8.35135368 -8.28479945 -8.18924423 -7.95851746 -7.91442076
110.0 -8.35484701 -8.29335231 -8.19016344 -7.96362015 -7.92127464
111.0 -8.35829284 -8.30173748 -8.19093033 -7.96885529 -7.92788786
112.0 -8.36170865 -8.30993667 -8.19155653 -7.97424359 -7.93423450
113.0 -8.36511693 -8.31792864 -8.19205155 -7.97980170 -7.94029417
114.0 -8.36854708 -8.32568663 -8.19242335 -7.98553965 -7.94605364
115.0 -8.37203788 -8.33317549 -8.19267876 -7.99145922 -7.95150821
116.0 -8.37564015 -8.34034874 -8.19282376 -7.99755342 -7.95666197
117.0 -8.37941834 -8.34714672 -8.19286368 -8.00380765 -7.96152670
118.0 -8.38344841 -8.35349862 -8.19280331 -8.01020185 -7.96611967
119.0 -8.38780755 -8.35933260 -8.19264703 -8.01671299 -7.97046112
120.0 -8.39255419 -8.36459569 -8.19239889 -8.02331734 -7.97457205
121.0 -8.39770589 -8.36927581 -8.19206266 -8.02999211 -7.97847258
122.0 -8.40323124 -8.37340990 -8.19164184 -8.03671638 -7.98218097
123.0 -8.40906315 -8.37707049 -8.19113977 -8.04347163 -7.98571326
124.0 -8.41512238 -8.38034221 -8.19055960 -8.05024168 -7.98908320
125.0 -8.42133578 -8.38330349 -8.18990431 -8.05701265 -7.99230239
126.0 -8.42764418 -8.38601862 -8.18917677 -8.06377263 -7.99538053
127.0 -8.43400305 -8.38853713 -8.18837973 -8.07051149 -7.99832575
128.0 -8.44038007 -8.39089617 -8.18751584 -8.07722052 -8.00114485
129.0 -8.44675221 -8.39312345 -8.18658766 -8.08389226 -8.00384356
130.0 -8.45310315 -8.39523977 -8.18559770 -8.09052026 -8.00642671
131.0 -8.45942136 -8.39726095 -8.18454842 -8.09709888 -8.00889847
132.0 -8.46569874 -8.39919922 -8.18344228 -8.10362315 -8.01126244
133.0 -8.47192957 -8.40106421 -8.18228177 -8.11008860 -8.01352178
134.0 -8.47810988 -8.40286360 -8.18106949 -8.11649110 -8.01567934
135.0 -8.48423696 -8.40460366 -8.17980828 -8.12282666 -8.01773769
136.0 -8.49030896 -8.40628956 -8.17850143 -8.12909116 -8.01969918
137.0 -8.49632470 -8.40792562 -8.17715319 -8.13527978 -8.02156605
138.0 -8.50228348 -8.40951551 -8.17576985 -8.14138591 -8.02334041
139.0 -8.50818492 -8.41106236 -8.17436257 -8.14739829 -8.02502428
140.0 -8.51402893 -8.41256889 -8.17295645 -8.15329186 -8.02661965
141.0 -8.51981555 -8.41403744 -8.17162961 -8.15898871 -8.02812848
142.0 -8.52554497 -8.41547010 -8.17078428 -8.16408698 -8.02955273
143.0 -8.53121746 -8.41686867 -8.17267473 -8.16633286 -8.03089436
144.0 -8.53683334 -8.41823476 -8.17751583 -8.16551206 -8.03215542
