# Time Pop_0 Pop_1 Pop_2 Pop_3 Pop_4
0.0 0.000000 1.000000 0.000000 0.000000 0.000000
1.0 0.000000 1.000000 0.000000 0.000000 0.000000
2.0 0.000000 1.000000 0.000000 0.000000 0.000000
3.0 0.000000 0.999999 0.000000 0.000000 0.000000
4.0 0.000000 0.999996 0.000000 0.000000 0.000000
5.0 0.000000 0.999990 0.000000 0.000001 0.000000
6.0 0.000000 0.999978 0.000000 0.000001 0.000001
7.0 0.000000 0.999959 0.000000 0.000003 0.000002
8.0 0.000000 0.999929 0.000001 0.000005 0.000003
9.0 0.000000 0.999886 0.000001 0.000007 0.000005
10.0 0.000000 0.999826 0.000002 0.000012 0.000008
11.0 0.000001 0.999744 0.000004 0.000017 0.000012
12.0 0.000001 0.999636 0.000006 0.000025 0.000018
13.0 0.000001 0.999498 0.000009 0.000036 0.000025
14.0 0.000002 0.999327 0.000013 0.000049 0.000033
15.0 0.000003 0.999116 0.000018 0.000065 0.000043
16.0 0.000004 0.998861 0.000024 0.000085 0.000055
17.0 0.000006 0.998555 0.000033 0.000110 0.000069
18.0 0.000007 0.998193 0.000043 0.000139 0.000085
19.0 0.000010 0.997768 0.000056 0.000173 0.000104
20.0 0.000013 0.997278 0.000072 0.000211 0.000125
21.0 0.000017 0.996716 0.000091 0.000255 0.000149
22.0 0.000021 0.996078 0.000114 0.000304 0.000178
23.0 0.000027 0.995360 0.000140 0.000357 0.000210
24.0 0.000033 0.994553 0.000170 0.000415 0.000246
25.0 0.000041 0.993655 0.000204 0.000477 0.000287
26.0 0.000051 0.992662 0.000243 0.000541 0.000332
27.0 0.000062 0.991575 0.000286 0.000609 0.000381
28.0 0.000075 0.990391 0.000334 0.000677 0.000433
29.0 0.000089 0.989108 0.000386 0.000746 0.000489
30.0 0.000106 0.987723 0.000443 0.000814 0.000547
31.0 0.000125 0.986233 0.000504 0.000881 0.000609
32.0 0.000147 0.984638 0.000568 0.000944 0.000673
33.0 0.000171 0.982938 0.000637 0.001003 0.000740
34.0 0.000197 0.981136 0.000708 0.001057 0.000810
35.0 0.000227 0.979236 0.000782 0.001105 0.000885
36.0 0.000260 0.977235 0.000858 0.001145 0.000963
37.0 0.000295 0.975133 0.000936 0.001178 0.001046
38.0 0.000334 0.972931 0.001015 0.001203 0.001133
39.0 0.000376 0.970631 0.001093 0.001220 0.001224
40.0 0.000421 0.968237 0.001171 0.001228 0.001318
41.0 0.000469 0.965759 0.001248 0.001227 0.001414
42.0 0.000521 0.963198 0.001322 0.001218 0.001511
43.0 0.000576 0.960558 0.001394 0.001201 0.001607
44.0 0.000635 0.957842 0.001462 0.001177 0.001703
45.0 0.000698 0.955049 0.001526 0.001146 0.001797
46.0 0.000764 0.952187 0.001585 0.001109 0.001890
47.0 0.000834 0.949262 0.001639 0.001067 0.001982
48.0 0.000907 0.946283 0.001688 0.001021 0.002073
49.0 0.000986 0.943251 0.001730 0.000972 0.002165
50.0 0.001068 0.940170 0.001767 0.000920 0.002257
51.0 0.001156 0.937039 0.001797 0.000867 0.002351
52.0 0.001249 0.933860 0.001820 0.000812 0.002444
53.0 0.001348 0.930641 0.001837 0.000758 0.002537
54.0 0.001454 0.927392 0.001847 0.000703 0.002628
55.0 0.001567 0.924120 0.001851 0.000649 0.002716
56.0 0.001688 0.920829 0.001850 0.000596 0.002800
57.0 0.001819 0.917528 0.001842 0.000544 0.002878
58.0 0.001959 0.914210 0.001829 0.000494 0.002949
59.0 0.002111 0.910884 0.001812 0.000445 0.003014
60.0 0.002275 0.907556 0.001790 0.000399 0.003073
61.0 0.002453 0.904227 0.001764 0.000354 0.003128
62.0 0.002646 0.900904 0.001736 0.000311 0.003178
63.0 0.002856 0.897590 0.001705 0.000271 0.003226
64.0 0.003083 0.894278 0.001672 0.000232 0.003271
65.0 0.003330 0.890968 0.001637 0.000196 0.003315
66.0 0.003599 0.887667 0.001602 0.000162 0.003354
67.0 0.003889 0.884376 0.001566 0.000131 0.003390
68.0 0.004203 0.881101 0.001531 0.000103 0.003421
69.0 0.004543 0.877855 0.001496 0.000077 0.003446
70.0 0.004910 0.874630 0.001462 0.000055 0.003462
71.0 0.005304 0.871429 0.001429 0.000036 0.003470
72.0 0.005726 0.868252 0.001398 0.000021 0.003470
73.0 0.006178 0.865095 0.001368 0.000010 0.003461
74.0 0.006659 0.861962 0.001341 0.000003 0.003446
75.0 0.007170 0.858854 0.001316 0.000000 0.003425
76.0 0.007711 0.855778 0.001294 0.000001 0.003399
77.0 0.008282 0.852728 0.001274 0.000007 0.003370
