#Time Kinetic_e Potential_e Total_e Norm
60.0 0.15052051 -7.76697512 -7.61645461 1.0000000000000024
61.0 0.15268339 -7.76913689 -7.61645350 1.000000000000005
62.0 0.15477599 -7.77122835 -7.61645236 1.0000000000000056
63.0 0.15679810 -7.77324929 -7.61645119 1.0000000000000062
64.0 0.15874970 -7.77519969 -7.61644999 1.000000000000006
65.0 0.16063093 -7.77707968 -7.61644875 1.0000000000000053
66.0 0.16244200 -7.77888948 -7.61644749 1.000000000000008
67.0 0.16418322 -7.78062941 -7.61644619 1.0000000000000064
68.0 0.16585501 -7.78229988 -7.61644487 1.0000000000000062
69.0 0.16745786 -7.78390137 -7.61644351 1.000000000000006
70.0 0.16899235 -7.78543447 -7.61644212 1.0000000000000069
71.0 0.17045917 -7.78689987 -7.61644070 1.0000000000000056
72.0 0.17185909 -7.78829833 -7.61643924 1.0000000000000053
73.0 0.17319291 -7.78963066 -7.61643776 1.000000000000006
74.0 0.17446154 -7.79089777 -7.61643623 1.0000000000000069
75.0 0.17566592 -7.79210060 -7.61643468 1.0000000000000053
76.0 0.17680695 -7.79324005 -7.61643310 1.0000000000000044
77.0 0.17788562 -7.79431711 -7.61643149 1.0000000000000053
78.0 0.17890290 -7.79533275 -7.61642985 1.0000000000000058
79.0 0.17985978 -7.79628796 -7.61642818 1.000000000000009
80.0 0.18075730 -7.79718379 -7.61642649 1.0000000000000095
81.0 0.18159654 -7.79802130 -7.61642476 1.0000000000000067
82.0 0.18237859 -7.79880160 -7.61642301 1.0000000000000073
83.0 0.18310454 -7.79952578 -7.61642123 1.000000000000007
84.0 0.18377558 -7.80019501 -7.61641942 1.0000000000000084
85.0 0.18439286 -7.80081045 -7.61641759 1.0000000000000093
86.0 0.18495748 -7.80137321 -7.61641573 1.0000000000000067
87.0 0.18547067 -7.80188450 -7.61641383 1.000000000000008
88.0 0.18593355 -7.80234546 -7.61641192 1.0000000000000109
89.0 0.18634723 -7.80275721 -7.61640998 1.0000000000000093
90.0 0.18671289 -7.80312090 -7.61640801 1.0000000000000102
91.0 0.18703158 -7.80343761 -7.61640603 1.0000000000000129
92.0 0.18730435 -7.80370838 -7.61640403 1.000000000000013
93.0 0.18753230 -7.80393430 -7.61640201 1.000000000000013
94.0 0.18771642 -7.80411639 -7.61639997 1.0000000000000133
95.0 0.18785777 -7.80425568 -7.61639791 1.0000000000000142
96.0 0.18795739 -7.80435322 -7.61639583 1.0000000000000122
97.0 0.18801634 -7.80441007 -7.61639373 1.0000000000000129
98.0 0.18803569 -7.80442731 -7.61639162 1.000000000000011
99.0 0.18801650 -7.80440598 -7.61638948 1.0000000000000115
100.0 0.18795983 -7.80434716 -7.61638733 1.0000000000000127
101.0 0.18786670 -7.80425186 -7.61638516 1.0000000000000135
102.0 0.18773811 -7.80412109 -7.61638298 1.0000000000000127
103.0 0.18757506 -7.80395584 -7.61638078 1.0000000000000129
104.0 0.18737844 -7.80375701 -7.61637857 1.0000000000000118
105.0 0.18714914 -7.80352549 -7.61637636 1.0000000000000118
106.0 0.18688805 -7.80326218 -7.61637413 1.0000000000000147
107.0 0.18659600 -7.80296790 -7.61637190 1.0000000000000133
108.0 0.18627384 -7.80264350 -7.61636965 1.0000000000000118
109.0 0.18592244 -7.80228984 -7.61636740 1.0000000000000118
110.0 0.18554265 -7.80190779 -7.61636514 1.0000000000000133
111.0 0.18513534 -7.80149821 -7.61636288 1.0000000000000138
112.0 0.18470142 -7.80106201 -7.61636060 1.000000000000013
113.0 0.18424176 -7.80060007 -7.61635831 1.0000000000000147
114.0 0.18375722 -7.80011323 -7.61635601 1.000000000000018
115.0 0.18324865 -7.79960235 -7.61635371 1.0000000000000184
116.0 0.18271690 -7.79906829 -7.61635139 1.000000000000017
117.0 0.18216273 -7.79851181 -7.61634908 1.000000000000016
118.0 0.18158693 -7.79793369 -7.61634676 1.0000000000000195
119.0 0.18099023 -7.79733467 -7.61634444 1.0000000000000207
120.0 0.18037332 -7.79671543 -7.61634212 1.0000000000000184
121.0 0.17973691 -7.79607670 -7.61633980 1.0000000000000195
122.0 0.17908168 -7.79541915 -7.61633748 1.0000000000000187
123.0 0.17840830 -7.79474345 -7.61633515 1.0000000000000178
124.0 0.17771750 -7.79405033 -7.61633283 1.000000000000017
125.0 0.17700999 -7.79334049 -7.61633050 1.0000000000000184
126.0 0.17628648 -7.79261466 -7.61632817 1.000000000000021
127.0 0.17554772 -7.79187356 -7.61632584 1.0000000000000195
128.0 0.17479438 -7.79111789 -7.61632351 1.000000000000019
129.0 0.17402716 -7.79034834 -7.61632118 1.0000000000000207
130.0 0.17324670 -7.78956555 -7.61631885 1.0000000000000215
131.0 0.17245363 -7.78877015 -7.61631652 1.0000000000000182
132.0 0.17164853 -7.78796273 -7.61631419 1.0000000000000187
133.0 0.17083195 -7.78714383 -7.61631188 1.0000000000000189
134.0 0.17000447 -7.78631403 -7.61630956 1.0000000000000182
135.0 0.16916659 -7.78547384 -7.61630726 1.000000000000016
136.0 0.16831881 -7.78462377 -7.61630496 1.0000000000000158
137.0 0.16746167 -7.78376433 -7.61630266 1.0000000000000182
138.0 0.16659564 -7.78289602 -7.61630038 1.000000000000016
139.0 0.16572123 -7.78201933 -7.61629810 1.0000000000000182
140.0 0.16483894 -7.78113477 -7.61629583 1.000000000000017
141.0 0.16394928 -7.78024284 -7.61629356 1.0000000000000182
142.0 0.16305273 -7.77934403 -7.61629130 1.0000000000000155
143.0 0.16214977 -7.77843882 -7.61628905 1.0000000000000158
144.0 0.16124091 -7.77752771 -7.61628680 1.000000000000017
145.0 0.16032656 -7.77661112 -7.61628457 1.0000000000000187
146.0 0.15940716 -7.77568950 -7.61628234 1.0000000000000195
147.0 0.15848316 -7.77476327 -7.61628012 1.0000000000000215
148.0 0.15755491 -7.77383282 -7.61627791 1.0000000000000207
149.0 0.15662282 -7.77289853 -7.61627571 1.000000000000019
150.0 0.15568727 -7.77196079 -7.61627352 1.0000000000000167
151.0 0.15474856 -7.77101991 -7.61627135 1.000000000000017
152.0 0.15380707 -7.77007626 -7.61626919 1.000000000000019
153.0 0.15286313 -7.76913016 -7.61626703 1.0000000000000175
154.0 0.15191704 -7.76818194 -7.61626489 1.0000000000000169
155.0 0.15096916 -7.76723193 -7.61626277 1.0000000000000167
156.0 0.15001982 -7.76628047 -7.61626065 1.0000000000000178
157.0 0.14906936 -7.76532790 -7.61625854 1.0000000000000162
158.0 0.14811812 -7.76437456 -7.61625644 1.000000000000016
159.0 0.14716643 -7.76342078 -7.61625435 1.0000000000000158
160.0 0.14621461 -7.76246688 -7.61625227 1.0000000000000135
161.0 0.14526294 -7.76151315 -7.61625021 1.0000000000000149
162.0 0.14431174 -7.76055989 -7.61624815 1.0000000000000135
163.0 0.14336127 -7.75960738 -7.61624611 1.000000000000012
164.0 0.14241179 -7.75865587 -7.61624408 1.0000000000000104
165.0 0.14146356 -7.75770561 -7.61624206 1.0000000000000093
166.0 0.14051681 -7.75675687 -7.61624005 1.0000000000000113
167.0 0.13957177 -7.75580983 -7.61623806 1.0000000000000127
168.0 0.13862865 -7.75486473 -7.61623608 1.0000000000000138
169.0 0.13768765 -7.75392177 -7.61623412 1.000000000000012
170.0 0.13674894 -7.75298110 -7.61623217 1.0000000000000133
171.0 0.13581272 -7.75204295 -7.61623023 1.0000000000000133
172.0 0.13487916 -7.75110747 -7.61622831 1.0000000000000147
173.0 0.13394844 -7.75017484 -7.61622640 1.0000000000000138
174.0 0.13302074 -7.74924524 -7.61622450 1.000000000000016
175.0 0.13209625 -7.74831886 -7.61622261 1.0000000000000158
176.0 0.13117511 -7.74739586 -7.61622074 1.0000000000000158
177.0 0.13025749 -7.74647637 -7.61621888 1.000000000000017
178.0 0.12934354 -7.74556058 -7.61621704 1.0000000000000189
179.0 0.12843339 -7.74464860 -7.61621521 1.0000000000000202
180.0 0.12752716 -7.74374056 -7.61621339 1.0000000000000218
181.0 0.12662501 -7.74283660 -7.61621159 1.000000000000019
182.0 0.12572701 -7.74193681 -7.61620980 1.0000000000000213
183.0 0.12483327 -7.74104129 -7.61620803 1.0000000000000204
184.0 0.12394389 -7.74015016 -7.61620627 1.0000000000000202
185.0 0.12305893 -7.73926345 -7.61620452 1.0000000000000213
186.0 0.12217846 -7.73838125 -7.61620279 1.0000000000000218
187.0 0.12130254 -7.73750362 -7.61620108 1.0000000000000202
188.0 0.12043121 -7.73663059 -7.61619938 1.0000000000000187
189.0 0.11956455 -7.73576225 -7.61619770 1.0000000000000178
190.0 0.11870263 -7.73489866 -7.61619603 1.0000000000000169
191.0 0.11784552 -7.73403989 -7.61619437 1.0000000000000169
192.0 0.11699328 -7.73318601 -7.61619273 1.000000000000018
193.0 0.11614599 -7.73233709 -7.61619110 1.0000000000000187
194.0 0.11530372 -7.73149321 -7.61618948 1.0000000000000184
195.0 0.11446652 -7.73065440 -7.61618788 1.0000000000000187
196.0 0.11363445 -7.72982074 -7.61618629 1.0000000000000193
197.0 0.11280759 -7.72899231 -7.61618471 1.0000000000000213
198.0 0.11198597 -7.72816912 -7.61618315 1.0000000000000224
199.0 0.11116966 -7.72735126 -7.61618159 1.0000000000000235
200.0 0.11035872 -7.72653878 -7.61618006 1.000000000000026
