#Time E_0 E_1 E_2 E_3 E_4
130.0 -8.65894693 -8.56145984 -8.49571070 -8.39915242 -8.20955161
131.0 -8.66309791 -8.56611339 -8.49999928 -8.40397606 -8.21244484
132.0 -8.66711094 -8.57062644 -8.50413216 -8.40865656 -8.21515527
133.0 -8.67098980 -8.57500315 -8.50811338 -8.41319781 -8.21768682
134.0 -8.67473825 -8.57924767 -8.51194695 -8.41760365 -8.22004344
135.0 -8.67836005 -8.58336417 -8.51563686 -8.42187792 -8.22222906
136.0 -8.68185892 -8.58735679 -8.51918708 -8.42602440 -8.22424759
137.0 -8.68523857 -8.59122967 -8.52260159 -8.43004684 -8.22610294
138.0 -8.68850265 -8.59498693 -8.52588428 -8.43394891 -8.22779901
139.0 -8.69165480 -8.59863265 -8.52903908 -8.43773424 -8.22933966
140.0 -8.69469861 -8.60217089 -8.53206983 -8.44140636 -8.23072874
141.0 -8.69763765 -8.60560568 -8.53498038 -8.44496873 -8.23197006
142.0 -8.70047541 -8.60894098 -8.53777453 -8.44842472 -8.23306740
143.0 -8.70321538 -8.61218074 -8.54045607 -8.45177761 -8.23402453
144.0 -8.70586097 -8.61532882 -8.54302872 -8.45503056 -8.23484515
145.0 -8.70841557 -8.61838906 -8.54549622 -8.45818662 -8.23553295
146.0 -8.71088249 -8.62136521 -8.54786227 -8.46124873 -8.23609158
147.0 -8.71326503 -8.62426098 -8.55013053 -8.46421971 -8.23652463
148.0 -8.71556642 -8.62708000 -8.55230467 -8.46710222 -8.23683567
149.0 -8.71778984 -8.62982584 -8.55438831 -8.46989880 -8.23702821
150.0 -8.71993843 -8.63250200 -8.55638510 -8.47261184 -8.23710572
151.0 -8.72201528 -8.63511189 -8.55829865 -8.47524357 -8.23707162
152.0 -8.72402340 -8.63765885 -8.56013259 -8.47779606 -8.23692930
153.0 -8.72596580 -8.64014615 -8.56189054 -8.48027120 -8.23668208
154.0 -8.72784539 -8.64257695 -8.56357612 -8.48267072 -8.23633325
155.0 -8.72966507 -8.64495435 -8.56519300 -8.48499614 -8.23588601
156.0 -8.73142766 -8.64728136 -8.56674483 -8.48724880 -8.23534356
157.0 -8.73313595 -8.64956088 -8.56823532 -8.48942984 -8.23470901
158.0 -8.73479264 -8.65179574 -8.56966819 -8.49154018 -8.23398543
159.0 -8.73640044 -8.65398866 -8.57104719 -8.49358055 -8.23317582
160.0 -8.73796194 -8.65614229 -8.57237616 -8.49555144 -8.23228316
161.0 -8.73947973 -8.65825916 -8.57365892 -8.49745312 -8.23131032
162.0 -8.74095632 -8.66034171 -8.57489940 -8.49928563 -8.23026017
163.0 -8.74239418 -8.66239229 -8.57610154 -8.50104880 -8.22913549
164.0 -8.74379572 -8.66441314 -8.57726936 -8.50274220 -8.22793900
165.0 -8.74516329 -8.66640641 -8.57840691 -8.50436523 -8.22667338
166.0 -8.74649920 -8.66837414 -8.57951831 -8.50591701 -8.22534123
167.0 -8.74780569 -8.67031828 -8.58060768 -8.50739650 -8.22394512
168.0 -8.74908495 -8.67224068 -8.58167920 -8.50880245 -8.22248754
169.0 -8.75033913 -8.67414308 -8.58273705 -8.51013343 -8.22097093
170.0 -8.75157029 -8.67602712 -8.58378539 -8.51138786 -8.21939766
171.0 -8.75278045 -8.67789436 -8.58482838 -8.51256404 -8.21777005
172.0 -8.75397158 -8.67974623 -8.58587010 -8.51366015 -8.21609038
173.0 -8.75514558 -8.68158409 -8.58691454 -8.51467433 -8.21436082
174.0 -8.75630426 -8.68340918 -8.58796559 -8.51560467 -8.21258355
175.0 -8.75744942 -8.68522267 -8.58902698 -8.51644929 -8.21076063
176.0 -8.75858275 -8.68702559 -8.59010225 -8.51720636 -8.20889410
177.0 -8.75970589 -8.68881893 -8.59119471 -8.51787413 -8.20698593
178.0 -8.76082042 -8.69060355 -8.59230742 -8.51845099 -8.20503803
179.0 -8.76192784 -8.69238022 -8.59344315 -8.51893549 -8.20305226
180.0 -8.76302958 -8.69414963 -8.59460435 -8.51932640 -8.20103044
181.0 -8.76412699 -8.69591238 -8.59579314 -8.51962269 -8.19897429
182.0 -8.76522136 -8.69766897 -8.59701128 -8.51982361 -8.19688553
183.0 -8.76631389 -8.69941985 -8.59826018 -8.51992863 -8.19476578
184.0 -8.76740571 -8.70116535 -8.59954090 -8.51993753 -8.19261664
185.0 -8.76849786 -8.70290573 -8.60085413 -8.51985033 -8.19043963
186.0 -8.76959133 -8.70464118 -8.60220024 -8.51966732 -8.18823625
187.0 -8.77068698 -8.70637182 -8.60357925 -8.51938906 -8.18600791
188.0 -8.77178562 -8.70809768 -8.60499091 -8.51901633 -8.18375601
189.0 -8.77288797 -8.70981873 -8.60643467 -8.51855012 -8.18148186
190.0 -8.77399466 -8.71153487 -8.60790974 -8.51799164 -8.17918676
191.0 -8.77510622 -8.71324595 -8.60941511 -8.51734227 -8.17687193
192.0 -8.77622313 -8.71495174 -8.61094958 -8.51660353 -8.17453856
193.0 -8.77734574 -8.71665196 -8.61251177 -8.51577711 -8.17218780
194.0 -8.77847434 -8.71834628 -8.61410018 -8.51486477 -8.16982072
195.0 -8.77960912 -8.72003430 -8.61571317 -8.51386840 -8.16743839
196.0 -8.78075019 -8.72171559 -8.61734902 -8.51278996 -8.16504180
197.0 -8.78189757 -8.72338968 -8.61900592 -8.51163148 -8.16263192
198.0 -8.78305119 -8.72505603 -8.62068202 -8.51039503 -8.16020967
199.0 -8.78421089 -8.72671408 -8.62237540 -8.50908275 -8.15777593
200.0 -8.78537645 -8.72836322 -8.62408413 -8.50769680 -8.15533155
