#Time Kinetic_e Potential_e Total_e Norm
85.0 0.29796385 -7.55009083 -7.25212698 0.9999999999999987
86.0 0.30226387 -7.54502979 -7.24276591 0.9999999999999986
87.0 0.30656315 -7.53992936 -7.23336621 0.999999999999999
88.0 0.31086145 -7.53479283 -7.22393138 0.9999999999999988
89.0 0.31515864 -7.52962354 -7.21446491 0.9999999999999997
90.0 0.31945467 -7.52442492 -7.20497026 0.9999999999999993
91.0 0.32374959 -7.51920047 -7.19545088 0.9999999999999996
92.0 0.32804352 -7.51395372 -7.18591020 1.0
93.0 0.33233666 -7.50868825 -7.17635159 1.0000000000000009
94.0 0.33662925 -7.50340761 -7.16677835 1.0000000000000002
95.0 0.34092162 -7.49811533 -7.15719370 1.0
96.0 0.34521413 -7.49281487 -7.14760074 0.9999999999999989
97.0 0.34950717 -7.48750964 -7.13800248 0.9999999999999987
98.0 0.35380113 -7.48220299 -7.12840185 0.9999999999999988
99.0 0.35809641 -7.47689817 -7.11880175 0.9999999999999988
100.0 0.36239331 -7.47159838 -7.10920507 0.9999999999999999
101.0 0.36669203 -7.46630669 -7.09961467 0.9999999999999996
102.0 0.37099264 -7.46102605 -7.09003341 0.9999999999999989
103.0 0.37529508 -7.45575922 -7.08046414 0.9999999999999988
104.0 0.37959912 -7.45050880 -7.07090968 0.9999999999999989
105.0 0.38390436 -7.44527718 -7.06137282 0.999999999999999
106.0 0.38821028 -7.44006665 -7.05185637 0.9999999999999987
107.0 0.39251617 -7.43487935 -7.04236317 0.9999999999999981
108.0 0.39682121 -7.42971735 -7.03289613 0.9999999999999977
109.0 0.40112444 -7.42458264 -7.02345820 0.9999999999999978
110.0 0.40542478 -7.41947715 -7.01405238 0.9999999999999989
111.0 0.40972110 -7.41440272 -7.00468163 0.9999999999999993
112.0 0.41401223 -7.40936108 -6.99534884 0.9999999999999992
113.0 0.41829703 -7.40435385 -6.98605681 0.9999999999999992
114.0 0.42257437 -7.39938261 -6.97680824 0.9999999999999998
115.0 0.42684319 -7.39444898 -6.96760580 1.0000000000000004
116.0 0.43110249 -7.38955466 -6.95845217 1.0000000000000004
117.0 0.43535141 -7.38470146 -6.94935005 0.9999999999999992
118.0 0.43958919 -7.37989131 -6.94030211 1.0000000000000004
119.0 0.44381527 -7.37512617 -6.93131091 1.0000000000000016
120.0 0.44802921 -7.37040806 -6.92237885 1.0000000000000013
121.0 0.45223077 -7.36573898 -6.91350820 1.0000000000000009
122.0 0.45641981 -7.36112095 -6.90470114 1.000000000000001
123.0 0.46059627 -7.35655607 -6.89595980 1.0000000000000007
124.0 0.46476013 -7.35204643 -6.88728630 1.0000000000000009
125.0 0.46891139 -7.34759414 -6.87868275 1.000000000000001
126.0 0.47305003 -7.34320129 -6.87015126 1.0000000000000007
127.0 0.47717600 -7.33886986 -6.86169386 1.0000000000000013
128.0 0.48128923 -7.33460173 -6.85331250 1.0000000000000024
129.0 0.48538952 -7.33039864 -6.84500912 1.0000000000000024
130.0 0.48947660 -7.32626224 -6.83678564 1.0000000000000029
131.0 0.49354998 -7.32219405 -6.82864407 1.0000000000000029
132.0 0.49760901 -7.31819551 -6.82058649 1.0000000000000024
133.0 0.50165282 -7.31426789 -6.81261507 1.0000000000000016
134.0 0.50568034 -7.31041232 -6.80473197 1.0000000000000022
135.0 0.50969034 -7.30662968 -6.79693933 1.0000000000000024
136.0 0.51368141 -7.30292067 -6.78923926 1.000000000000003
137.0 0.51765199 -7.29928584 -6.78163385 1.0000000000000024
138.0 0.52160034 -7.29572558 -6.77412524 1.000000000000003
139.0 0.52552462 -7.29224022 -6.76671559 1.000000000000003
140.0 0.52942293 -7.28882998 -6.75940705 1.0000000000000029
141.0 0.53329329 -7.28549500 -6.75220171 1.000000000000003
142.0 0.53713377 -7.28223531 -6.74510154 1.0000000000000029
143.0 0.54094245 -7.27905082 -6.73810836 1.0000000000000033
144.0 0.54471746 -7.27594130 -6.73122384 1.000000000000003
145.0 0.54845698 -7.27290643 -6.72444946 1.000000000000003
146.0 0.55215923 -7.26994583 -6.71778660 1.0000000000000033
147.0 0.55582251 -7.26705904 -6.71123653 1.0000000000000038
148.0 0.55944524 -7.26424560 -6.70480036 1.0000000000000036
149.0 0.56302593 -7.26150495 -6.69847902 1.0000000000000044
150.0 0.56656327 -7.25883648 -6.69227321 1.000000000000004
151.0 0.57005610 -7.25623946 -6.68618336 1.0000000000000038
152.0 0.57350337 -7.25371309 -6.68020972 1.0000000000000033
153.0 0.57690415 -7.25125647 -6.67435232 1.000000000000004
154.0 0.58025760 -7.24886866 -6.66861107 1.0000000000000038
155.0 0.58356300 -7.24654872 -6.66298571 1.0000000000000029
156.0 0.58681977 -7.24429561 -6.65747584 1.0000000000000038
157.0 0.59002740 -7.24210825 -6.65208085 1.000000000000004
158.0 0.59318555 -7.23998541 -6.64679987 1.000000000000003
159.0 0.59629395 -7.23792574 -6.64163179 1.0000000000000036
160.0 0.59935248 -7.23592774 -6.63657526 1.0000000000000038
161.0 0.60236112 -7.23398987 -6.63162875 1.0000000000000044
162.0 0.60531996 -7.23211053 -6.62679057 1.0000000000000047
163.0 0.60822925 -7.23028814 -6.62205889 1.000000000000005
164.0 0.61108935 -7.22852111 -6.61743175 1.0000000000000044
165.0 0.61390080 -7.22680781 -6.61290701 1.000000000000004
166.0 0.61666425 -7.22514657 -6.60848232 1.0000000000000044
167.0 0.61938053 -7.22353566 -6.60415513 1.0000000000000044
168.0 0.62205055 -7.22197330 -6.59992275 1.0000000000000042
169.0 0.62467539 -7.22045775 -6.59578236 1.0000000000000038
170.0 0.62725628 -7.21898735 -6.59173107 1.0000000000000038
171.0 0.62979459 -7.21756050 -6.58776591 1.000000000000004
172.0 0.63229180 -7.21617564 -6.58388384 1.0000000000000049
173.0 0.63474950 -7.21483122 -6.58008171 1.000000000000005
174.0 0.63716938 -7.21352566 -6.57635628 1.0000000000000056
175.0 0.63955317 -7.21225741 -6.57270424 1.000000000000006
176.0 0.64190262 -7.21102491 -6.56912229 1.0000000000000056
177.0 0.64421952 -7.20982671 -6.56560719 1.0000000000000056
178.0 0.64650564 -7.20866144 -6.56215580 1.000000000000005
179.0 0.64876274 -7.20752783 -6.55876508 1.0000000000000058
180.0 0.65099258 -7.20642470 -6.55543212 1.000000000000006
181.0 0.65319683 -7.20535091 -6.55215408 1.0000000000000062
182.0 0.65537712 -7.20430535 -6.54892823 1.0000000000000062
183.0 0.65753499 -7.20328699 -6.54575200 1.000000000000006
184.0 0.65967189 -7.20229490 -6.54262300 1.0000000000000058
185.0 0.66178920 -7.20132828 -6.53953909 1.0000000000000058
186.0 0.66388815 -7.20038650 -6.53649835 1.0000000000000056
187.0 0.66596986 -7.19946898 -6.53349913 1.000000000000005
188.0 0.66803532 -7.19857530 -6.53053998 1.0000000000000053
189.0 0.67008538 -7.19770510 -6.52761972 1.0000000000000049
190.0 0.67212075 -7.19685816 -6.52473741 1.0000000000000053
191.0 0.67414196 -7.19603435 -6.52189238 1.000000000000005
192.0 0.67614938 -7.19523369 -6.51908431 1.000000000000005
193.0 0.67814321 -7.19445634 -6.51631313 1.0000000000000049
194.0 0.68012345 -7.19370257 -6.51357912 1.0000000000000044
195.0 0.68208991 -7.19297269 -6.51088278 1.0000000000000042
196.0 0.68404217 -7.19226707 -6.50822490 1.000000000000004
197.0 0.68597963 -7.19158612 -6.50560649 1.000000000000004
198.0 0.68790148 -7.19093030 -6.50302882 1.0000000000000042
199.0 0.68980669 -7.19030010 -6.50049342 1.0000000000000042
200.0 0.69169401 -7.18969605 -6.49800203 1.0000000000000047
