# Time Pop_0 Pop_1 Pop_2 Pop_3 Pop_4 Pop_5 Pop_6 Pop_7 Pop_8 Pop_9 Pop_10 Pop_11 Pop_12 Pop_13 Pop_14
34.0 0.898399 0.004321 0.028804 0.011147 0.000673 0.000656 0.008837 0.012018 0.000564 0.000256 0.003350 0.029664 0.000034 0.000010 0.001267
35.0 0.898172 0.004241 0.028765 0.011339 0.000699 0.000662 0.008619 0.012421 0.000552 0.000259 0.003334 0.029627 0.000032 0.000010 0.001267
36.0 0.897948 0.004157 0.028727 0.011526 0.000726 0.000668 0.008405 0.012826 0.000540 0.000263 0.003321 0.029588 0.000030 0.000011 0.001265
37.0 0.897722 0.004069 0.028688 0.011707 0.000753 0.000673 0.008190 0.013247 0.000528 0.000266 0.003310 0.029544 0.000028 0.000011 0.001264
38.0 0.897491 0.003978 0.028644 0.011882 0.000781 0.000677 0.007972 0.013693 0.000515 0.000269 0.003303 0.029496 0.000027 0.000012 0.001261
39.0 0.897262 0.003886 0.028592 0.012052 0.000810 0.000681 0.007750 0.014156 0.000502 0.000272 0.003300 0.029444 0.000025 0.000012 0.001258
40.0 0.897045 0.003792 0.028531 0.012216 0.000839 0.000683 0.007525 0.014623 0.000489 0.000275 0.003301 0.029391 0.000024 0.000013 0.001255
41.0 0.896848 0.003696 0.028461 0.012375 0.000869 0.000686 0.007301 0.015080 0.000477 0.000278 0.003305 0.029339 0.000022 0.000013 0.001250
42.0 0.896670 0.003600 0.028379 0.012531 0.000899 0.000688 0.007083 0.015525 0.000466 0.000281 0.003315 0.029285 0.000021 0.000014 0.001246
43.0 0.896504 0.003504 0.028283 0.012683 0.000930 0.000690 0.006871 0.015972 0.000455 0.000283 0.003329 0.029221 0.000019 0.000015 0.001241
44.0 0.896341 0.003409 0.028173 0.012834 0.000961 0.000692 0.006666 0.016433 0.000445 0.000285 0.003348 0.029144 0.000017 0.000016 0.001236
45.0 0.896175 0.003315 0.028048 0.012985 0.000993 0.000694 0.006465 0.016914 0.000434 0.000288 0.003374 0.029053 0.000016 0.000016 0.001230
46.0 0.896010 0.003222 0.027912 0.013136 0.001026 0.000695 0.006265 0.017406 0.000424 0.000291 0.003406 0.028953 0.000014 0.000016 0.001224
47.0 0.895849 0.003131 0.027767 0.013291 0.001060 0.000697 0.006063 0.017894 0.000413 0.000294 0.003445 0.028850 0.000012 0.000017 0.001217
48.0 0.895694 0.003041 0.027617 0.013450 0.001094 0.000698 0.005860 0.018366 0.000404 0.000296 0.003491 0.028751 0.000010 0.000018 0.001211
49.0 0.895535 0.002952 0.027464 0.013615 0.001128 0.000699 0.005657 0.018826 0.000395 0.000299 0.003543 0.028655 0.000009 0.000019 0.001204
50.0 0.895357 0.002865 0.027309 0.013787 0.001164 0.000699 0.005458 0.019287 0.000386 0.000301 0.003602 0.028559 0.000008 0.000020 0.001197
51.0 0.895146 0.002779 0.027152 0.013967 0.001201 0.000700 0.005266 0.019765 0.000377 0.000304 0.003668 0.028458 0.000007 0.000021 0.001190
52.0 0.894899 0.002695 0.026990 0.014154 0.001239 0.000701 0.005083 0.020260 0.000368 0.000308 0.003741 0.028353 0.000006 0.000021 0.001182
53.0 0.894625 0.002613 0.026824 0.014351 0.001279 0.000702 0.004907 0.020762 0.000359 0.000312 0.003821 0.028246 0.000005 0.000022 0.001174
54.0 0.894340 0.002533 0.026652 0.014556 0.001320 0.000703 0.004736 0.021255 0.000350 0.000317 0.003906 0.028139 0.000004 0.000023 0.001166
55.0 0.894060 0.002455 0.026471 0.014772 0.001361 0.000705 0.004566 0.021731 0.000343 0.000321 0.003996 0.028034 0.000004 0.000025 0.001159
56.0 0.893788 0.002379 0.026279 0.014998 0.001403 0.000707 0.004397 0.022192 0.000335 0.000325 0.004090 0.027927 0.000003 0.000026 0.001151
57.0 0.893519 0.002306 0.026073 0.015234 0.001445 0.000709 0.004227 0.022654 0.000329 0.000329 0.004189 0.027814 0.000003 0.000027 0.001143
58.0 0.893247 0.002235 0.025852 0.015480 0.001489 0.000710 0.004058 0.023129 0.000322 0.000334 0.004292 0.027689 0.000002 0.000028 0.001135
59.0 0.892966 0.002165 0.025618 0.015733 0.001533 0.000711 0.003893 0.023619 0.000314 0.000340 0.004398 0.027555 0.000002 0.000029 0.001126
