#Time Kinetic_e Potential_e Total_e Norm
0.0 0.00000000 -7.61555314 -7.61555314 1.0000000000000002
1.0 0.00008212 -7.61563542 -7.61555330 0.9999999999999998
2.0 0.00032825 -7.61588173 -7.61555348 1.0000000000000004
3.0 0.00073768 -7.61629136 -7.61555368 1.0000000000000002
4.0 0.00130936 -7.61686323 -7.61555387 1.0000000000000004
5.0 0.00204184 -7.61759590 -7.61555406 1.0000000000000002
6.0 0.00293331 -7.61848757 -7.61555426 0.9999999999999999
7.0 0.00398149 -7.61953597 -7.61555447 0.9999999999999993
8.0 0.00518366 -7.62073835 -7.61555469 0.9999999999999984
9.0 0.00653666 -7.62209159 -7.61555492 0.999999999999999
10.0 0.00803706 -7.62359222 -7.61555516 0.9999999999999997
11.0 0.00968118 -7.62523658 -7.61555540 1.0000000000000009
12.0 0.01146509 -7.62702074 -7.61555565 1.0000000000000002
13.0 0.01338452 -7.62894043 -7.61555591 1.0000000000000007
14.0 0.01543482 -7.63099100 -7.61555618 1.0
15.0 0.01761098 -7.63316745 -7.61555648 0.9999999999999994
16.0 0.01990778 -7.63546457 -7.61555678 0.999999999999999
17.0 0.02231995 -7.63787705 -7.61555710 0.9999999999999996
18.0 0.02484214 -7.64039955 -7.61555742 0.9999999999999986
19.0 0.02746885 -7.64302660 -7.61555775 0.9999999999999976
20.0 0.03019435 -7.64575245 -7.61555810 0.9999999999999979
21.0 0.03301265 -7.64857113 -7.61555847 0.9999999999999981
22.0 0.03591766 -7.65147653 -7.61555887 0.9999999999999983
23.0 0.03890333 -7.65446261 -7.61555928 0.9999999999999984
24.0 0.04196377 -7.65752347 -7.61555969 0.9999999999999988
25.0 0.04509319 -7.66065330 -7.61556012 0.9999999999999987
26.0 0.04828570 -7.66384625 -7.61556056 0.999999999999999
27.0 0.05153526 -7.66709628 -7.61556102 0.9999999999999992
28.0 0.05483570 -7.67039722 -7.61556152 0.9999999999999986
29.0 0.05818097 -7.67374301 -7.61556204 0.9999999999999977
30.0 0.06156529 -7.67712787 -7.61556258 0.9999999999999974
31.0 0.06498322 -7.68054633 -7.61556311 0.9999999999999983
32.0 0.06842953 -7.68399318 -7.61556366 0.9999999999999992
33.0 0.07189896 -7.68746318 -7.61556422 0.9999999999999996
34.0 0.07538616 -7.69095097 -7.61556481 0.9999999999999988
35.0 0.07888576 -7.69445120 -7.61556544 0.9999999999999986
36.0 0.08239264 -7.69795872 -7.61556608 0.9999999999999994
37.0 0.08590206 -7.70146880 -7.61556674 0.9999999999999979
38.0 0.08940974 -7.70497714 -7.61556740 0.999999999999999
39.0 0.09291162 -7.70847968 -7.61556806 0.9999999999999984
40.0 0.09640368 -7.71197241 -7.61556874 0.9999999999999982
41.0 0.09988186 -7.71545130 -7.61556944 0.9999999999999986
42.0 0.10334217 -7.71891234 -7.61557017 0.9999999999999991
43.0 0.10678090 -7.72235181 -7.61557091 0.9999999999999994
44.0 0.11019474 -7.72576639 -7.61557166 0.999999999999999
45.0 0.11358077 -7.72915317 -7.61557240 0.9999999999999989
46.0 0.11693628 -7.73250943 -7.61557315 0.9999999999999991
47.0 0.12025863 -7.73583254 -7.61557391 0.9999999999999993
48.0 0.12354520 -7.73911988 -7.61557468 0.9999999999999982
49.0 0.12679349 -7.74236895 -7.61557547 0.9999999999999988
50.0 0.13000130 -7.74557755 -7.61557626 0.9999999999999989
51.0 0.13316676 -7.74874380 -7.61557704 0.9999999999999997
52.0 0.13628829 -7.75186610 -7.61557782 0.9999999999999989
53.0 0.13936439 -7.75494299 -7.61557859 0.9999999999999997
54.0 0.14239362 -7.75797299 -7.61557938 1.0
55.0 0.14537454 -7.76095470 -7.61558016 0.9999999999999998
56.0 0.14830591 -7.76388686 -7.61558095 1.0
57.0 0.15118676 -7.76676849 -7.61558173 1.0000000000000004
58.0 0.15401645 -7.76959894 -7.61558249 1.000000000000002
59.0 0.15679450 -7.77237774 -7.61558324 1.0000000000000024
60.0 0.15952049 -7.77510446 -7.61558397 1.000000000000002
61.0 0.16219391 -7.77777861 -7.61558470 1.0000000000000013
62.0 0.16481425 -7.78039969 -7.61558543 1.0000000000000029
63.0 0.16738110 -7.78296726 -7.61558616 1.0000000000000033
64.0 0.16989428 -7.78548114 -7.61558686 1.0000000000000036
65.0 0.17235385 -7.78794140 -7.61558755 1.000000000000002
66.0 0.17476009 -7.79034830 -7.61558821 1.0000000000000022
67.0 0.17711328 -7.79270212 -7.61558884 1.0000000000000024
68.0 0.17941365 -7.79500311 -7.61558946 1.0000000000000018
69.0 0.18166136 -7.79725143 -7.61559007 1.000000000000002
70.0 0.18385662 -7.79944728 -7.61559067 1.0000000000000018
71.0 0.18599974 -7.80159098 -7.61559124 1.0000000000000004
72.0 0.18809124 -7.80368303 -7.61559178 0.9999999999999993
73.0 0.19013176 -7.80572406 -7.61559230 0.9999999999999999
74.0 0.19212197 -7.80771475 -7.61559278 0.9999999999999999
75.0 0.19406250 -7.80965574 -7.61559324 1.0000000000000004
76.0 0.19595391 -7.81154758 -7.61559367 1.0
77.0 0.19779677 -7.81339086 -7.61559409 0.9999999999999993
78.0 0.19959172 -7.81518619 -7.61559447 0.9999999999999996
79.0 0.20133946 -7.81693429 -7.61559482 1.0000000000000002
80.0 0.20304081 -7.81863596 -7.61559514 1.0000000000000002
