#Time E_0 E_1 E_2 E_3 E_4
156.0 -8.80214131 -8.75670282 -8.65423839 -8.63244008 -8.54294204
157.0 -8.80430334 -8.75937285 -8.65899942 -8.63430822 -8.54515262
158.0 -8.80644136 -8.76201030 -8.66372026 -8.63613940 -8.54729277
159.0 -8.80855777 -8.76461686 -8.66840228 -8.63793652 -8.54936392
160.0 -8.81065494 -8.76719412 -8.67304687 -8.63970234 -8.55136731
161.0 -8.81273516 -8.76974359 -8.67765545 -8.64143949 -8.55330400
162.0 -8.81480065 -8.77226670 -8.68222939 -8.64315051 -8.55517487
163.0 -8.81685357 -8.77476480 -8.68677004 -8.64483788 -8.55698065
164.0 -8.81889602 -8.77723913 -8.69127867 -8.64650400 -8.55872194
165.0 -8.82093003 -8.77969090 -8.69575651 -8.64815120 -8.56039920
166.0 -8.82295757 -8.78212122 -8.70020469 -8.64978175 -8.56201274
167.0 -8.82498054 -8.78453114 -8.70462427 -8.65139784 -8.56356280
168.0 -8.82700078 -8.78692163 -8.70901623 -8.65300162 -8.56504951
169.0 -8.82902004 -8.78929362 -8.71338146 -8.65459513 -8.56647289
170.0 -8.83104005 -8.79164798 -8.71772075 -8.65618036 -8.56783290
171.0 -8.83306243 -8.79398552 -8.72203480 -8.65775923 -8.56912945
172.0 -8.83508874 -8.79630702 -8.72632423 -8.65933355 -8.57036238
173.0 -8.83712048 -8.79861320 -8.73058953 -8.66090506 -8.57153149
174.0 -8.83915907 -8.80090477 -8.73483111 -8.66247539 -8.57263656
175.0 -8.84120587 -8.80318239 -8.73904927 -8.66404611 -8.57367733
176.0 -8.84326214 -8.80544671 -8.74324419 -8.66561864 -8.57465358
177.0 -8.84532908 -8.80769837 -8.74741598 -8.66719434 -8.57556503
178.0 -8.84740783 -8.80993800 -8.75156458 -8.66877442 -8.57641147
179.0 -8.84949942 -8.81216623 -8.75568984 -8.67036001 -8.57719268
180.0 -8.85160483 -8.81438368 -8.75979151 -8.67195211 -8.57790848
181.0 -8.85372495 -8.81659102 -8.76386917 -8.67355160 -8.57855872
182.0 -8.85586058 -8.81878893 -8.76792230 -8.67515925 -8.57914331
183.0 -8.85801248 -8.82097811 -8.77195024 -8.67677571 -8.57966219
184.0 -8.86018129 -8.82315932 -8.77595216 -8.67840151 -8.58011538
185.0 -8.86236761 -8.82533339 -8.77992711 -8.68003708 -8.58050294
186.0 -8.86457194 -8.82750118 -8.78387394 -8.68168271 -8.58082499
187.0 -8.86679472 -8.82966366 -8.78779136 -8.68333860 -8.58108174
188.0 -8.86903634 -8.83182189 -8.79167787 -8.68500483 -8.58127344
189.0 -8.87129708 -8.83397704 -8.79553177 -8.68668138 -8.58140042
190.0 -8.87357720 -8.83613041 -8.79935115 -8.68836814 -8.58146308
191.0 -8.87587687 -8.83828345 -8.80313386 -8.69006489 -8.58146189
192.0 -8.87819621 -8.84043778 -8.80687748 -8.69177133 -8.58139740
193.0 -8.88053530 -8.84259522 -8.81057931 -8.69348708 -8.58127020
194.0 -8.88289415 -8.84475781 -8.81423637 -8.69521167 -8.58108099
195.0 -8.88527273 -8.84692785 -8.81784532 -8.69694458 -8.58083052
196.0 -8.88767095 -8.84910786 -8.82140253 -8.69868519 -8.58051961
197.0 -8.89008868 -8.85130068 -8.82490397 -8.70043286 -8.58014918
198.0 -8.89252576 -8.85350938 -8.82834533 -8.70218686 -8.57972019
199.0 -8.89498194 -8.85573727 -8.83172196 -8.70394643 -8.57923372
200.0 -8.89745698 -8.85798786 -8.83502901 -8.70571075 -8.57869091
